Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,From_England,In_Premier
1014,182882,C. Sánchez,32,https://cdn.sofifa.org/players/4/19/182882.png,Colombia,https://cdn.sofifa.org/flags/56.png,77,77,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,5000000.0,65000.0,1924,Right,2.0,3.0,3.0,Medium/ Medium,Normal,Yes,CDM,15.0,"Aug 9, 2018",,2020,182,181,67,67,67,68,68,68,68,68,70,70,70,70,74,74,74,70,74,77,77,77,74,74,77,77,77,74,60.0,48.0,70.0,78.0,43.0,70.0,52.0,58.0,76.0,74.0,69.0,66.0,64.0,66.0,41.0,72.0,75.0,77.0,85.0,68.0,80.0,79.0,58.0,68.0,62.0,75.0,70.0,79.0,72.0,11.0,6.0,7.0,13.0,7.0,9500000.0,3,0,0,1,0,0,1
1034,200054,Pedro Obiang,26,https://cdn.sofifa.org/players/4/19/200054.png,Equatorial Guinea,https://cdn.sofifa.org/flags/112.png,77,80,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,9000000.0,65000.0,1971,Right,2.0,3.0,3.0,Medium/ Medium,Lean,Yes,LCM,14.0,"Jul 1, 2015",,2022,185,165,68,68,68,70,70,70,70,70,72,72,72,72,76,76,76,72,75,77,77,77,75,75,76,76,76,75,68.0,50.0,70.0,77.0,60.0,74.0,56.0,62.0,79.0,76.0,64.0,66.0,68.0,69.0,63.0,74.0,72.0,76.0,75.0,65.0,71.0,76.0,60.0,78.0,59.0,76.0,72.0,78.0,77.0,9.0,7.0,7.0,6.0,7.0,17800000.0,3,0,0,1,0,0,1
1082,176285,W. Reid,29,https://cdn.sofifa.org/players/4/19/176285.png,New Zealand,https://cdn.sofifa.org/flags/198.png,77,77,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,7000000.0,68000.0,1693,Right,2.0,3.0,2.0,Low/ High,Normal,Yes,CB,2.0,"Aug 1, 2010",,2023,190,192,60,60,60,52,55,55,55,52,54,54,54,53,59,59,59,53,65,70,70,70,65,69,77,77,77,69,28.0,46.0,79.0,60.0,30.0,43.0,33.0,38.0,59.0,55.0,55.0,65.0,54.0,77.0,40.0,70.0,72.0,64.0,81.0,53.0,83.0,78.0,42.0,44.0,55.0,67.0,75.0,77.0,78.0,13.0,15.0,9.0,10.0,12.0,13300000.0,2,0,1,0,0,0,1
1152,231633,I. Diop,21,https://cdn.sofifa.org/players/4/19/231633.png,France,https://cdn.sofifa.org/flags/18.png,77,86,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,12000000.0,46000.0,1638,Right,2.0,3.0,2.0,Medium/ Medium,Lean,No,LCB,23.0,"Jun 20, 2018",,2023,193,203,54,54,54,51,52,52,52,51,52,52,52,54,58,58,58,54,68,71,71,71,68,71,77,77,77,71,37.0,30.0,74.0,64.0,48.0,43.0,32.0,34.0,59.0,60.0,64.0,68.0,46.0,68.0,48.0,50.0,73.0,69.0,83.0,31.0,77.0,78.0,38.0,40.0,44.0,72.0,76.0,78.0,80.0,10.0,7.0,6.0,14.0,9.0,25200000.0,2,0,1,0,0,0,1
1265,155946,R. Snodgrass,30,https://cdn.sofifa.org/players/4/19/155946.png,Scotland,https://cdn.sofifa.org/flags/42.png,76,76,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,7500000.0,66000.0,1977,Left,2.0,3.0,4.0,High/ Medium,Normal,Yes,RM,11.0,"Jan 27, 2017",,2020,182,181,72,72,72,76,76,76,76,76,76,76,76,76,75,75,75,76,65,66,66,66,65,61,58,58,58,61,82.0,71.0,44.0,74.0,65.0,76.0,82.0,82.0,72.0,80.0,61.0,65.0,72.0,73.0,67.0,81.0,57.0,73.0,70.0,76.0,82.0,46.0,76.0,79.0,73.0,77.0,42.0,56.0,41.0,8.0,15.0,14.0,12.0,10.0,14300000.0,3,0,0,1,0,0,1
1274,152879,M. Noble,31,https://cdn.sofifa.org/players/4/19/152879.png,England,https://cdn.sofifa.org/flags/14.png,76,76,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,6500000.0,66000.0,2009,Right,2.0,3.0,3.0,High/ High,Normal,Yes,RCM,16.0,"Aug 1, 2004",,2021,177,168,68,68,68,69,70,70,70,69,72,72,72,71,76,76,76,71,73,77,77,77,73,72,73,73,73,72,71.0,60.0,62.0,77.0,68.0,74.0,71.0,67.0,79.0,76.0,42.0,45.0,62.0,73.0,72.0,74.0,57.0,78.0,70.0,68.0,85.0,73.0,64.0,78.0,88.0,77.0,71.0,74.0,76.0,7.0,6.0,14.0,16.0,11.0,12400000.0,3,0,0,1,0,1,1
1462,189615,A. Cresswell,28,https://cdn.sofifa.org/players/4/19/189615.png,England,https://cdn.sofifa.org/flags/14.png,76,76,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,6000000.0,63000.0,2036,Left,2.0,3.0,3.0,High/ Medium,Normal,Yes,LB,3.0,"Jul 3, 2014",,2021,175,146,67,67,67,72,70,70,70,72,71,71,71,73,73,73,73,73,77,75,75,75,77,77,75,75,75,77,79.0,53.0,64.0,75.0,48.0,76.0,76.0,70.0,69.0,74.0,74.0,72.0,74.0,73.0,85.0,71.0,90.0,74.0,62.0,62.0,73.0,75.0,60.0,68.0,59.0,71.0,72.0,78.0,79.0,14.0,7.0,9.0,9.0,12.0,11400000.0,2,0,1,0,0,1,1
1485,142784,P. Zabaleta,33,https://cdn.sofifa.org/players/4/19/142784.png,Argentina,https://cdn.sofifa.org/flags/52.png,76,76,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,3000000.0,60000.0,1976,Right,3.0,3.0,3.0,Medium/ High,Normal,Yes,RB,5.0,"Jul 1, 2017",,2019,177,163,68,68,68,69,69,69,69,69,70,70,70,70,73,73,73,70,76,78,78,78,76,77,81,81,81,77,74.0,49.0,74.0,72.0,50.0,71.0,68.0,66.0,64.0,75.0,50.0,51.0,66.0,80.0,64.0,66.0,79.0,70.0,73.0,57.0,85.0,81.0,70.0,66.0,64.0,76.0,79.0,82.0,79.0,10.0,14.0,15.0,7.0,5.0,5600000.0,2,0,1,0,0,0,1
1566,190717,M. Antonio,28,https://cdn.sofifa.org/players/4/19/190717.png,England,https://cdn.sofifa.org/flags/14.png,76,76,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,8000000.0,69000.0,2055,Right,2.0,3.0,4.0,High/ Medium,Stocky,Yes,RM,30.0,"Sep 1, 2015",,2021,177,181,78,78,78,77,77,77,77,77,76,76,76,77,71,71,71,77,67,65,65,65,67,66,65,65,65,66,74.0,72.0,83.0,73.0,66.0,79.0,66.0,60.0,65.0,75.0,82.0,86.0,84.0,74.0,76.0,75.0,89.0,70.0,84.0,72.0,77.0,40.0,76.0,68.0,73.0,70.0,50.0,56.0,53.0,12.0,13.0,8.0,14.0,10.0,15200000.0,3,0,0,1,0,1,1
1595,212491,A. Masuaku,24,https://cdn.sofifa.org/players/4/19/212491.png,DR Congo,https://cdn.sofifa.org/flags/110.png,75,79,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,7000000.0,49000.0,2018,Left,1.0,2.0,4.0,High/ Medium,Lean,Yes,LB,26.0,"Aug 8, 2016",,2020,177,154,72,72,72,77,75,75,75,77,76,76,76,78,75,75,75,78,77,73,73,73,77,76,71,71,71,76,76.0,55.0,61.0,74.0,61.0,83.0,71.0,48.0,70.0,79.0,87.0,86.0,77.0,75.0,82.0,75.0,69.0,78.0,69.0,71.0,65.0,67.0,68.0,71.0,49.0,74.0,65.0,74.0,73.0,8.0,7.0,10.0,7.0,7.0,13800000.0,2,0,1,0,0,0,1
2676,205346,R. Fredericks,25,https://cdn.sofifa.org/players/4/19/205346.png,England,https://cdn.sofifa.org/flags/14.png,73,75,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,4000000.0,46000.0,1900,Right,1.0,3.0,3.0,High/ Medium,Lean,No,RB,24.0,"Jul 1, 2018",,2022,180,163,65,65,65,71,68,68,68,71,68,68,68,72,67,67,67,72,74,69,69,69,74,73,68,68,68,73,71.0,47.0,52.0,69.0,51.0,74.0,64.0,42.0,60.0,69.0,92.0,94.0,77.0,68.0,76.0,58.0,62.0,77.0,65.0,46.0,73.0,64.0,66.0,58.0,61.0,61.0,69.0,69.0,71.0,16.0,7.0,8.0,15.0,9.0,7900000.0,2,0,1,0,0,1,1
2937,234378,D. Rice,19,https://cdn.sofifa.org/players/4/19/234378.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,73,84,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,6000000.0,21000.0,1644,Right,1.0,3.0,3.0,Medium/ High,Lean,Yes,CDM,41.0,"Jun 29, 2016",,2020,185,176,53,53,53,57,57,57,57,57,61,61,61,61,67,67,67,61,69,73,73,73,69,70,74,74,74,70,39.0,26.0,67.0,72.0,33.0,66.0,35.0,32.0,71.0,68.0,60.0,64.0,46.0,66.0,56.0,46.0,72.0,72.0,73.0,34.0,68.0,75.0,36.0,67.0,30.0,75.0,74.0,75.0,74.0,8.0,11.0,14.0,5.0,9.0,12600000.0,3,0,0,1,0,0,1
8155,225908,R. Oxford,19,https://cdn.sofifa.org/players/4/19/225908.png,England,https://cdn.sofifa.org/flags/14.png,67,80,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,1300000.0,9000.0,1588,Right,1.0,3.0,2.0,Medium/ Medium,Lean,Yes,CB,35.0,"Jan 13, 2015",,2021,190,172,51,51,51,52,52,52,52,52,54,54,54,54,58,58,58,54,62,65,65,65,62,64,67,67,67,64,34.0,22.0,64.0,63.0,36.0,52.0,44.0,36.0,57.0,57.0,66.0,72.0,62.0,65.0,53.0,49.0,66.0,65.0,72.0,37.0,68.0,65.0,34.0,53.0,48.0,59.0,66.0,66.0,65.0,10.0,11.0,7.0,9.0,14.0,3200000.0,2,0,1,0,0,1,1
8349,228768,Xande Silva,21,https://cdn.sofifa.org/players/4/19/228768.png,Portugal,https://cdn.sofifa.org/flags/38.png,67,77,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,1300000.0,18000.0,1654,Right,1.0,3.0,3.0,High/ Medium,Normal,No,ST,32.0,"Aug 2, 2018",,2021,177,150,67,67,67,69,69,69,69,69,68,68,68,68,60,60,60,68,51,47,47,47,51,48,43,43,43,48,57.0,63.0,54.0,63.0,57.0,74.0,64.0,33.0,45.0,72.0,79.0,77.0,74.0,65.0,69.0,67.0,65.0,59.0,63.0,53.0,55.0,24.0,67.0,65.0,55.0,67.0,25.0,23.0,22.0,8.0,16.0,15.0,15.0,11.0,2600000.0,4,0,0,0,1,0,1
11037,231436,G. Diangana,20,https://cdn.sofifa.org/players/4/19/231436.png,England,https://cdn.sofifa.org/flags/14.png,64,79,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,1000000.0,10000.0,1538,Left,1.0,3.0,4.0,High/ Medium,Lean,Yes,RM,45.0,"Jul 1, 2015",,2020,175,161,56,56,56,64,62,62,62,64,63,63,63,64,57,57,57,64,50,46,46,46,50,47,39,39,39,47,56.0,44.0,37.0,58.0,48.0,71.0,52.0,49.0,49.0,68.0,84.0,79.0,79.0,49.0,80.0,50.0,59.0,64.0,55.0,45.0,48.0,27.0,57.0,60.0,50.0,60.0,26.0,26.0,23.0,9.0,13.0,11.0,5.0,7.0,2500000.0,3,0,0,1,0,1,1
13361,225623,M. Makasi,22,https://cdn.sofifa.org/players/4/19/225623.png,England,https://cdn.sofifa.org/flags/14.png,62,69,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,425000.0,10000.0,1698,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,46.0,"May 23, 2014",,2019,180,159,61,61,61,61,62,62,62,61,62,62,62,63,62,62,62,63,63,63,63,63,63,62,62,62,62,62,50.0,52.0,57.0,65.0,46.0,61.0,49.0,43.0,58.0,63.0,70.0,72.0,61.0,63.0,60.0,60.0,58.0,79.0,70.0,48.0,68.0,55.0,55.0,57.0,49.0,50.0,56.0,60.0,54.0,8.0,14.0,14.0,13.0,10.0,893000.0,3,0,0,1,0,1,1
13467,237683,N. Holland,20,https://cdn.sofifa.org/players/4/19/237683.png,England,https://cdn.sofifa.org/flags/14.png,62,77,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,675000.0,8000.0,1501,Right,1.0,4.0,3.0,High/ Medium,Lean,Yes,LM,37.0,"Jan 22, 2017",,2020,177,154,57,57,57,63,62,62,62,63,62,62,62,63,55,55,55,63,49,44,44,44,49,46,36,36,36,46,54.0,47.0,30.0,55.0,45.0,65.0,51.0,55.0,50.0,62.0,85.0,82.0,76.0,59.0,78.0,56.0,56.0,58.0,40.0,56.0,43.0,26.0,59.0,57.0,41.0,60.0,31.0,21.0,19.0,6.0,13.0,7.0,10.0,8.0,1700000.0,3,0,0,1,0,1,1
15775,238060,N. Trott,19,https://cdn.sofifa.org/players/4/19/238060.png,England,https://cdn.sofifa.org/flags/14.png,59,76,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,280000.0,2000.0,942,Left,1.0,3.0,1.0,Medium/ Medium,Lean,Yes,GK,34.0,"Jan 20, 2017",,2020,182,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,8.0,12.0,25.0,7.0,22.0,13.0,11.0,19.0,30.0,40.0,33.0,38.0,44.0,42.0,18.0,61.0,22.0,38.0,7.0,25.0,10.0,14.0,37.0,12.0,44.0,15.0,10.0,11.0,62.0,57.0,64.0,58.0,63.0,707000.0,1,1,0,0,0,1,1
15919,228153,J. Powell,19,https://cdn.sofifa.org/players/4/19/228153.png,England,https://cdn.sofifa.org/flags/14.png,58,73,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,270000.0,4000.0,1573,Left,1.0,3.0,3.0,High/ Medium,Normal,No,LM,50.0,"Jan 13, 2015",,2019,177,150,52,52,52,57,55,55,55,57,55,55,55,58,54,54,54,58,57,53,53,53,57,56,52,52,52,56,60.0,39.0,42.0,54.0,42.0,59.0,55.0,53.0,51.0,56.0,74.0,75.0,67.0,48.0,72.0,47.0,53.0,61.0,49.0,43.0,58.0,47.0,52.0,50.0,59.0,60.0,48.0,49.0,53.0,15.0,13.0,9.0,7.0,13.0,682000.0,3,0,0,1,0,1,1
16323,230942,J. Pask,20,https://cdn.sofifa.org/players/4/19/230942.png,England,https://cdn.sofifa.org/flags/14.png,57,68,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,160000.0,6000.0,1273,Right,1.0,2.0,2.0,Medium/ Medium,Lean,Yes,CB,39.0,"Nov 1, 2014",,2020,187,168,41,41,41,40,40,40,40,40,41,41,41,42,43,43,43,42,49,51,51,51,49,51,57,57,57,51,29.0,21.0,55.0,48.0,20.0,32.0,19.0,26.0,37.0,42.0,59.0,65.0,53.0,41.0,52.0,38.0,64.0,50.0,68.0,26.0,67.0,52.0,33.0,38.0,21.0,47.0,58.0,54.0,52.0,10.0,8.0,14.0,7.0,14.0,336000.0,2,0,1,0,0,1,1
16623,240863,C. Coventry,18,https://cdn.sofifa.org/players/4/19/240863.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,57,73,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,210000.0,4000.0,1492,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,54.0,"May 25, 2017",,2019,175,143,49,49,49,55,54,54,54,55,57,57,57,56,57,57,57,56,53,55,55,55,53,52,50,50,50,52,44.0,38.0,38.0,62.0,39.0,57.0,45.0,38.0,63.0,60.0,65.0,60.0,67.0,45.0,72.0,48.0,58.0,58.0,45.0,46.0,65.0,41.0,43.0,60.0,37.0,59.0,50.0,49.0,47.0,11.0,9.0,13.0,12.0,7.0,530000.0,3,0,0,1,0,0,1
