Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,Variable
2011,157665,S. Dann,31,https://cdn.sofifa.org/players/4/19/157665.png,England,https://cdn.sofifa.org/flags/14.png,75,75,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,4500000,42000,1516,Right,2,3,2,Low/ Medium,Normal,Yes,CB,6,2014-01-31,,2020,187,172,53,53,53,47,50,50,50,47,51,51,51,49,58,58,58,49,62,69,69,69,62,65,75,75,75,65,30,40,81,59,29,38,30,29,58,60,38,33,42,77,51,52,66,56,77,32,72,77,36,48,30,70,77,76,75,6,10,15,7,9,8500000,2,0,1,0,0,0
2016,184037,M. Kelly,28,https://cdn.sofifa.org/players/4/19/184037.png,England,https://cdn.sofifa.org/flags/14.png,75,76,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,6000000,44000,1710,Right,2,3,2,Low/ Medium,Normal,Yes,CB,34,2014-08-14,,2019,190,170,58,58,58,57,56,56,56,57,57,57,57,59,62,62,62,59,70,71,71,71,70,71,75,75,75,71,70,38,76,68,39,58,60,35,64,67,46,52,56,73,53,61,68,61,76,38,71,72,42,39,58,74,75,77,76,7,11,8,7,8,11900000,2,0,1,0,0,0
2586,229880,A. Wan-Bissaka,20,https://cdn.sofifa.org/players/4/19/229880.png,England,https://cdn.sofifa.org/flags/14.png,74,84,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,8000000,28000,1834,Right,1,2,3,Medium/ High,Lean,Yes,RB,29,2015-07-02,,2022,182,159,62,62,62,68,66,66,66,68,66,66,66,69,65,65,65,69,74,70,70,70,74,75,73,73,73,75,64,44,60,66,43,73,47,45,52,67,86,87,83,65,71,51,60,70,67,46,63,71,62,60,56,61,78,76,82,9,8,6,8,8,16800000,2,0,1,0,0,0
2660,186392,J. Ward,28,https://cdn.sofifa.org/players/4/19/186392.png,England,https://cdn.sofifa.org/flags/14.png,73,73,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,3200000,37000,1807,Right,1,3,3,Medium/ High,Normal,Yes,RB,2,2012-05-28,,2021,187,183,64,64,64,65,65,65,65,65,66,66,66,67,70,70,70,67,73,74,74,74,73,74,75,75,75,74,72,46,73,69,33,64,43,34,69,69,55,62,61,74,60,64,65,72,71,59,74,76,64,66,40,72,74,77,78,8,7,7,10,11,6000000,2,0,1,0,0,0
2730,200759,J. Schlupp,25,https://cdn.sofifa.org/players/4/19/200759.png,Ghana,https://cdn.sofifa.org/flags/117.png,73,76,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,4100000,34000,1972,Left,1,2,3,High/ Medium,Stocky,Yes,LB,15,2017-01-13,,2021,177,159,71,71,71,72,72,72,72,72,71,71,71,73,69,69,69,73,74,70,70,70,74,73,71,71,71,73,69,60,64,71,64,73,62,34,55,66,83,89,78,71,77,75,75,78,75,56,70,68,73,67,67,63,68,70,71,9,7,8,10,9,8200000,2,0,1,0,0,0
2799,221269,J. Riedewald,21,https://cdn.sofifa.org/players/4/19/221269.png,Netherlands,https://cdn.sofifa.org/flags/34.png,73,80,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,4900000,26000,1813,Left,1,3,3,Medium/ Medium,Normal,Yes,CDM,44,2017-07-24,,2022,182,174,63,63,63,65,65,65,65,65,67,67,67,68,70,70,70,68,72,74,74,74,72,72,73,73,73,72,65,46,69,77,45,66,35,35,75,75,65,63,69,65,61,69,67,67,68,49,69,74,53,64,42,62,73,74,72,15,7,15,9,15,10200000,3,0,0,1,0,0
3797,152514,J. Puncheon,32,https://cdn.sofifa.org/players/4/19/152514.png,England,https://cdn.sofifa.org/flags/14.png,72,72,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,2400000,35000,1967,Left,1,2,3,Medium/ Medium,Normal,Yes,CM,42,2014-01-31,,2019,172,146,68,68,68,72,72,72,72,72,73,73,73,72,73,73,73,72,68,69,69,69,68,66,65,65,65,66,74,66,46,75,65,71,75,74,74,74,61,58,68,74,84,70,60,58,64,68,72,59,73,74,73,75,68,63,58,13,13,14,16,12,4500000,3,0,0,1,0,0
4313,191089,C. Wickham,25,https://cdn.sofifa.org/players/4/19/191089.png,England,https://cdn.sofifa.org/flags/14.png,71,75,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,3100000,32000,1708,Right,1,3,3,High/ Medium,Stocky,Yes,ST,21,2015-08-03,,2020,190,198,72,72,72,67,69,69,69,67,66,66,66,66,61,61,61,66,49,50,50,50,49,47,48,48,48,47,62,74,75,62,62,67,53,67,57,70,53,58,54,72,52,76,67,57,81,67,72,18,68,60,75,65,29,28,20,8,16,6,10,12,6100000,4,0,0,0,1,0
5182,198776,J. Williams,24,https://cdn.sofifa.org/players/4/19/198776.png,Wales,https://cdn.sofifa.org/flags/50.png,70,74,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,2300000,23000,1719,Right,1,3,3,High/ Medium,Lean,No,CAM,20,2010-10-01,,2019,167,132,63,63,63,70,68,68,68,70,70,70,70,69,66,66,66,69,57,57,57,57,57,54,49,49,49,54,64,61,39,68,51,73,47,43,66,74,72,61,90,61,89,61,58,62,54,60,55,39,66,69,60,68,48,38,36,8,16,11,10,9,4600000,3,0,0,1,0,0
5437,193475,P. Souaré,28,https://cdn.sofifa.org/players/4/19/193475.png,Senegal,https://cdn.sofifa.org/flags/136.png,70,70,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,1400000,25000,1878,Left,1,2,3,High/ Medium,Lean,Yes,LB,27,2015-02-02,,2021,177,146,63,63,63,68,66,66,66,68,67,67,67,68,68,68,68,68,70,69,69,69,70,70,70,70,70,70,73,43,60,68,43,67,68,63,66,69,71,69,71,70,68,60,81,59,63,52,71,67,73,64,49,65,74,69,71,8,8,14,16,10,2700000,2,0,1,0,0,0
5557,216549,A. Sørloth,22,https://cdn.sofifa.org/players/4/19/216549.png,Norway,https://cdn.sofifa.org/flags/36.png,70,76,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,2500000,25000,1649,Left,1,4,3,High/ Medium,Normal,Yes,ST,21,2018-01-31,,2022,193,198,70,70,70,65,68,68,68,65,64,64,64,65,59,59,59,65,48,47,47,47,48,46,44,44,44,46,51,72,70,59,64,69,61,51,51,66,67,74,44,61,56,75,54,69,81,64,67,19,65,57,63,63,19,21,21,15,12,8,15,8,5200000,4,0,0,0,1,0
6861,49212,J. Speroni,39,https://cdn.sofifa.org/players/4/19/49212.png,Argentina,https://cdn.sofifa.org/flags/52.png,68,68,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,60000,8000,1079,Right,1,3,1,Medium/ Medium,Normal,Yes,GK,1,2004-07-01,,2019,185,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,11,38,12,12,15,12,28,26,42,39,46,64,55,20,72,33,43,12,21,17,8,34,22,53,10,12,15,70,67,62,66,69,114000,1,1,0,0,0,0
7698,212493,S. Kaikai,22,https://cdn.sofifa.org/players/4/19/212493.png,England,https://cdn.sofifa.org/flags/14.png,67,73,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,1000000,14000,1671,Right,1,3,3,Medium/ Low,Normal,Yes,LM,25,2012-12-01,,2019,182,154,64,64,64,69,67,67,67,69,67,67,67,68,60,60,60,68,52,47,47,47,52,48,39,39,39,48,64,62,41,62,59,75,63,70,56,71,79,79,81,56,74,65,56,54,54,64,32,32,57,63,68,56,28,23,22,15,7,14,10,15,2200000,3,0,0,1,0,0
15305,237825,N. Kirby,18,https://cdn.sofifa.org/players/4/19/237825.png,England,https://cdn.sofifa.org/flags/14.png,59,79,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,325000,3000,1474,Right,1,3,3,Medium/ Medium,Lean,No,CAM,39,2017-02-08,,2022,172,146,51,51,51,58,56,56,56,58,59,59,59,59,57,57,57,59,51,50,50,50,51,49,44,44,44,49,41,43,34,69,34,61,41,46,61,63,72,71,81,44,86,42,56,63,50,40,42,24,47,51,49,54,39,41,39,13,7,6,8,10,943000,3,0,0,1,0,0
15910,240945,G. McGregor,19,https://cdn.sofifa.org/players/4/19/240945.png,England,https://cdn.sofifa.org/flags/14.png,58,72,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,270000,3000,1539,Right,1,3,2,Medium/ Medium,Lean,No,CM,36,2016-07-01,,2020,175,157,51,51,51,54,54,54,54,54,56,56,56,56,58,58,58,56,57,59,59,59,57,57,57,57,57,57,40,35,52,66,36,51,42,44,62,59,67,69,64,61,61,55,61,58,62,37,55,51,32,59,49,48,45,56,57,12,6,8,12,15,682000,3,0,0,1,0,0
16316,245019,S. Woods,19,https://cdn.sofifa.org/players/4/19/245019.png,England,https://cdn.sofifa.org/flags/14.png,57,71,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,200000,3000,1198,Right,1,2,2,Medium/ Medium,Lean,No,CB,35,2017-06-16,,2020,185,170,39,39,39,36,37,37,37,36,37,37,37,38,42,42,42,38,50,52,52,52,50,52,57,57,57,52,26,20,54,47,23,30,30,21,29,38,46,39,34,55,48,42,62,61,63,17,54,58,27,33,28,50,55,59,55,7,9,8,12,8,505000,2,0,1,0,0,0
16369,236358,K. Flanagan,18,https://cdn.sofifa.org/players/4/19/236358.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,57,75,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,210000,3000,1459,Right,1,3,3,High/ Low,Lean,No,CAM,37,2016-08-30,,2019,177,159,52,52,52,56,55,55,55,56,58,58,58,56,54,54,54,56,47,48,48,48,47,46,45,45,45,46,45,43,44,55,52,57,49,45,56,59,71,62,72,53,67,51,52,31,53,40,41,34,41,68,44,60,33,45,34,13,11,12,13,13,530000,3,0,0,1,0,0
16694,231182,O. O'Dwyer,20,https://cdn.sofifa.org/players/4/19/231182.png,England,https://cdn.sofifa.org/flags/14.png,56,69,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,160000,4000,1171,Right,1,3,2,Medium/ High,Lean,No,CB,45,2015-07-01,,2019,200,183,38,38,38,33,34,34,34,33,33,33,33,35,38,38,38,35,47,49,49,49,47,49,56,56,56,49,37,24,53,36,30,25,36,30,34,34,28,31,33,47,29,42,33,51,76,21,52,54,31,31,47,43,59,60,57,7,12,10,10,11,404000,2,0,1,0,0,0
16741,240946,F. Baptiste,18,https://cdn.sofifa.org/players/4/19/240946.png,England,https://cdn.sofifa.org/flags/14.png,56,76,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,190000,4000,1375,Right,1,3,2,Medium/ Medium,Lean,No,ST,43,2016-10-25,,2019,180,146,57,57,57,57,57,57,57,57,55,55,55,55,47,47,47,55,40,36,36,36,40,38,32,32,32,38,41,61,46,48,42,56,43,40,40,52,73,78,71,51,60,56,58,45,42,55,39,15,54,43,67,48,14,21,15,8,9,11,11,10,551000,4,0,0,0,1,0
17073,240947,T. Mitchell,18,https://cdn.sofifa.org/players/4/19/240947.png,England,https://cdn.sofifa.org/flags/14.png,55,72,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,160000,3000,1406,Left,1,3,2,Medium/ Medium,Normal,No,LB,38,2017-07-01,,2019,175,143,46,46,46,51,48,48,48,51,47,47,47,51,46,46,46,51,55,51,51,51,55,56,56,56,56,56,54,30,51,38,36,66,37,39,33,47,60,52,56,56,60,29,54,47,47,31,62,56,48,38,45,43,56,62,59,9,12,14,8,14,404000,2,0,1,0,0,0
