Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,Variable
1344,183129,C. Clark,28,https://cdn.sofifa.org/players/4/19/183129.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,76,77,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,7000000,42000,1749,Left,2,2,2,Medium/ Medium,Normal,Yes,CB,2,2016-08-03,,2021,185,194,60,60,60,54,57,57,57,54,56,56,56,55,61,61,61,55,65,70,70,70,65,68,76,76,76,68,39,43,79,61,55,50,50,36,60,58,52,59,54,68,50,71,71,63,76,54,82,75,47,51,55,68,75,77,79,14,7,12,14,12,13800000,2,0,1,0,0,0
1372,228717,Y. Mut?,25,https://cdn.sofifa.org/players/4/19/228717.png,Japan,https://cdn.sofifa.org/flags/163.png,76,79,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,10000000,46000,1895,Right,1,4,3,High/ High,Lean,Yes,ST,13,2018-08-02,,2022,177,159,77,77,77,77,78,78,78,77,76,76,76,77,70,70,70,77,62,58,58,58,62,59,53,53,53,59,70,76,73,74,74,80,65,46,59,77,78,77,74,79,77,72,76,75,63,66,50,39,78,70,62,75,43,33,30,7,15,15,8,14,19800000,4,0,0,0,1,0
1547,212722,D. Yedlin,24,https://cdn.sofifa.org/players/4/19/212722.png,United States,https://cdn.sofifa.org/flags/95.png,76,81,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,8500000,34000,1977,Right,1,3,3,High/ Medium,Normal,Yes,RB,2,2016-08-24,,2021,172,165,68,68,68,73,71,71,71,73,71,71,71,74,70,70,70,74,77,72,72,72,77,77,73,73,73,77,69,40,65,70,60,75,70,28,53,73,93,93,85,75,76,73,86,86,66,51,76,68,70,68,38,72,72,75,72,7,15,7,11,11,16800000,2,0,1,0,0,0
1706,204355,P. Dummett,26,https://cdn.sofifa.org/players/4/19/204355.png,Wales,https://cdn.sofifa.org/flags/50.png,75,76,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,6500000,38000,1835,Left,1,2,3,Medium/ Medium,Normal,Yes,LB,3,2010-07-01,,2022,182,181,60,60,60,63,62,62,62,63,63,63,63,66,67,67,67,66,74,75,75,75,74,75,77,77,77,75,61,41,73,70,33,65,54,52,68,69,65,68,61,75,74,42,75,79,74,35,75,77,56,52,43,65,77,77,81,15,11,13,11,13,12800000,2,0,1,0,0,0
1831,210047,F. Schär,26,https://cdn.sofifa.org/players/4/19/210047.png,Switzerland,https://cdn.sofifa.org/flags/47.png,75,80,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,7500000,38000,1986,Right,2,4,2,High/ Medium,Normal,Yes,CB,22,2018-07-26,,2021,187,185,69,69,69,67,68,68,68,67,69,69,69,68,72,72,72,68,71,75,75,75,71,72,76,76,76,72,65,60,79,73,53,64,65,66,74,69,60,50,64,75,61,76,88,69,77,65,72,76,66,68,78,70,73,74,73,8,9,11,10,15,14800000,2,0,1,0,0,0
1858,188556,M. Diamé,31,https://cdn.sofifa.org/players/4/19/188556.png,Senegal,https://cdn.sofifa.org/flags/136.png,75,75,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,5500000,42000,2036,Right,2,3,3,Medium/ High,Lean,Yes,RCM,10,2016-08-03,,2019,182,190,74,74,74,72,74,74,74,72,73,73,73,73,75,75,75,73,75,77,77,77,75,75,77,77,77,75,62,64,71,77,70,76,69,29,69,74,67,68,70,75,69,85,69,79,79,73,82,79,69,67,63,73,68,82,73,16,13,13,9,7,10500000,3,0,0,1,0,0
2114,210972,Manquillo,24,https://cdn.sofifa.org/players/4/19/210972.png,Spain,https://cdn.sofifa.org/flags/45.png,74,78,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,6000000,30000,1846,Right,1,3,3,High/ Medium,Lean,Yes,LB,19,2017-07-21,,2020,177,168,63,63,63,66,65,65,65,66,64,64,64,69,66,66,66,69,74,71,71,71,74,74,71,71,71,74,73,32,64,71,37,71,72,46,62,74,74,75,71,69,65,69,66,78,64,44,67,72,69,39,46,64,67,75,74,14,7,14,12,13,11900000,2,0,1,0,0,0
2129,205601,C. Atsu,26,https://cdn.sofifa.org/players/4/19/205601.png,Ghana,https://cdn.sofifa.org/flags/117.png,74,75,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,6500000,39000,1828,Left,1,3,3,Medium/ Low,Lean,Yes,LM,30,2017-06-09,,2021,165,143,69,69,69,75,74,74,74,75,74,74,74,74,68,68,68,74,59,54,54,54,59,56,44,44,44,56,65,64,47,70,58,76,70,58,62,74,92,88,88,72,92,72,66,68,36,66,43,35,72,70,73,64,30,33,32,13,12,12,10,9,12800000,3,0,0,1,0,0
2150,173608,Joselu,28,https://cdn.sofifa.org/players/4/19/173608.png,Spain,https://cdn.sofifa.org/flags/45.png,74,74,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,6000000,44000,1763,Right,1,3,3,Medium/ Medium,Lean,Yes,ST,21,2017-08-16,,2020,193,176,75,75,75,71,73,73,73,71,71,71,71,69,65,65,65,69,52,51,51,51,52,49,48,48,48,49,58,72,79,70,71,71,73,62,49,75,58,59,64,74,52,77,67,65,77,68,59,25,78,68,70,62,23,27,20,11,11,8,15,7,11400000,4,0,0,0,1,0
2718,193331,K. Darlow,27,https://cdn.sofifa.org/players/4/19/193331.png,England,https://cdn.sofifa.org/flags/14.png,73,75,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,3200000,26000,1191,Right,1,2,1,Medium/ Medium,Normal,Yes,GK,26,2014-08-04,,2019,190,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,12,32,15,12,19,16,28,29,59,52,63,65,64,13,67,44,58,11,13,26,18,36,19,53,15,11,12,75,70,64,71,76,6400000,1,1,0,0,0,0
3224,206085,J. Murphy,23,https://cdn.sofifa.org/players/4/19/206085.png,England,https://cdn.sofifa.org/flags/14.png,72,80,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,4600000,27000,1756,Right,1,3,3,High/ Low,Lean,Yes,RM,7,2017-07-19,,2021,177,163,68,68,68,73,72,72,72,73,72,72,72,72,66,66,66,72,57,51,51,51,57,53,43,43,43,53,69,66,40,68,50,78,75,62,60,70,77,82,78,64,75,73,46,66,59,73,31,18,68,71,68,65,34,38,39,13,16,13,10,6,9600000,3,0,0,1,0,0
3330,206115,I. Hayden,23,https://cdn.sofifa.org/players/4/19/206115.png,England,https://cdn.sofifa.org/flags/14.png,72,79,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,3700000,25000,1760,Right,1,4,2,Medium/ Medium,Lean,Yes,CDM,14,2016-07-11,,2021,185,174,62,62,62,62,64,64,64,62,66,66,66,64,69,69,69,64,67,72,72,72,67,68,72,72,72,68,43,48,65,73,33,65,45,38,68,72,55,64,57,67,60,62,68,70,73,56,79,68,53,65,49,63,70,72,70,9,15,8,8,12,7800000,3,0,0,1,0,0
3947,167931,R. Elliot,32,https://cdn.sofifa.org/players/4/19/167931.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,72,72,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,1800000,23000,1144,Left,1,2,1,Medium/ Medium,Normal,Yes,GK,1,2011-08-30,,2020,190,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,13,28,13,15,16,12,31,22,47,48,54,67,42,11,52,32,71,12,12,22,12,37,43,52,15,12,15,73,69,76,71,74,3400000,1,1,0,0,0,0
8004,206161,A. Lazaar,26,https://cdn.sofifa.org/players/4/19/206161.png,Morocco,https://cdn.sofifa.org/flags/129.png,67,68,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,725000,13000,1811,Left,1,3,3,High/ High,Lean,No,LB,57,2016-08-28,,2021,182,176,63,63,63,66,65,65,65,66,66,66,66,66,66,66,66,66,68,67,67,67,68,67,67,67,67,67,70,45,57,68,51,70,67,40,64,70,67,64,72,65,67,73,63,56,62,68,67,66,62,56,48,69,60,70,70,10,11,6,13,13,1400000,2,0,1,0,0,0
11206,222514,F. Woodman,21,https://cdn.sofifa.org/players/4/19/222514.png,England,https://cdn.sofifa.org/flags/14.png,64,78,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,825000,5000,1062,Right,1,2,1,Medium/ Medium,Lean,Yes,GK,41,2014-03-25,,2020,187,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,20,26,16,17,15,13,26,22,43,47,38,61,37,24,48,30,46,14,32,28,12,37,20,54,10,21,20,66,60,55,63,65,2100000,1,1,0,0,0,0
11426,237161,S. Longstaff,20,https://cdn.sofifa.org/players/4/19/237161.png,England,https://cdn.sofifa.org/flags/14.png,64,78,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,975000,7000,1665,Right,1,4,2,High/ Medium,Lean,No,CM,36,2015-06-30,,2022,180,143,61,61,61,62,63,63,63,62,64,64,64,63,65,65,65,63,60,60,60,60,60,59,55,55,55,59,48,59,47,70,56,59,55,56,65,64,58,64,48,60,66,64,57,66,54,66,39,53,60,63,54,63,52,55,54,6,8,13,14,12,2500000,3,0,0,1,0,0
12178,239899,Víctor Fernández,20,https://cdn.sofifa.org/players/4/19/239899.png,Spain,https://cdn.sofifa.org/flags/45.png,63,80,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,800000,6000,1542,Right,1,3,3,High/ Medium,Lean,No,LM,38,2017-02-03,,2019,175,154,60,60,60,65,64,64,64,65,63,63,63,63,55,55,55,63,49,44,44,44,49,46,38,38,38,46,62,60,38,58,52,69,59,52,44,68,77,70,72,53,83,63,52,42,47,59,30,23,57,58,63,60,27,31,29,12,10,7,10,5,2000000,3,0,0,1,0,0
13969,226822,C. Roberts,21,https://cdn.sofifa.org/players/4/19/226822.png,England,https://cdn.sofifa.org/flags/14.png,61,73,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,450000,5000,1541,Left,1,3,3,Medium/ Medium,Normal,No,RM,37,2015-01-28,,2019,172,143,59,59,59,63,63,63,63,63,62,62,62,62,56,56,56,62,48,44,44,44,48,45,37,37,37,45,57,60,44,59,58,66,60,60,48,61,74,68,59,61,78,61,51,51,33,63,40,22,54,58,59,55,30,25,22,13,7,15,10,14,945000,3,0,0,1,0,0
13995,228368,J. Sterry,22,https://cdn.sofifa.org/players/4/19/228368.png,England,https://cdn.sofifa.org/flags/14.png,61,69,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,325000,6000,1598,Right,1,3,2,High/ Medium,Lean,Yes,RB,25,2015-03-27,,2019,180,168,53,53,53,57,54,54,54,57,54,54,54,57,54,54,54,57,61,59,59,59,61,61,63,63,63,61,60,32,55,52,36,60,50,40,46,57,70,68,65,59,70,37,63,53,67,35,78,60,58,45,47,49,55,64,63,7,15,8,9,14,683000,2,0,1,0,0,0
16347,244275,A. Wilson,18,https://cdn.sofifa.org/players/4/19/244275.png,England,https://cdn.sofifa.org/flags/14.png,57,80,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,230000,3000,1514,Left,1,4,3,High/ Medium,Lean,No,LM,60,2018-07-07,,2020,175,154,55,55,55,59,57,57,57,59,56,56,56,58,51,51,51,58,54,49,49,49,54,53,48,48,48,53,55,52,43,52,46,60,55,38,40,57,79,79,72,43,80,56,57,49,38,43,43,49,53,50,50,60,46,45,42,5,10,15,6,6,667000,3,0,0,1,0,0
16471,245379,Y. Toure,17,https://cdn.sofifa.org/players/4/19/245379.png,Switzerland,https://cdn.sofifa.org/flags/47.png,57,80,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,230000,3000,1391,Right,1,3,3,Medium/ Medium,Lean,No,ST,55,2018-08-09,,2021,185,165,58,58,58,55,56,56,56,55,53,53,53,53,46,46,46,53,40,36,36,36,40,38,36,36,36,38,37,58,56,46,49,59,47,35,30,53,69,70,61,43,62,60,58,53,70,52,39,12,52,48,60,55,19,20,21,7,11,8,14,12,667000,4,0,0,0,1,0
16743,244277,K. Watts,18,https://cdn.sofifa.org/players/4/19/244277.png,England,https://cdn.sofifa.org/flags/14.png,56,76,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,170000,2000,1515,Left,1,4,2,High/ Medium,Lean,No,CB,53,2018-07-06,,2020,190,165,55,55,55,54,55,55,55,54,56,56,56,55,56,56,56,55,55,57,57,57,55,55,57,57,57,55,40,44,55,60,38,54,44,36,56,57,60,62,53,48,46,57,54,58,65,43,60,52,52,55,51,48,54,53,51,11,11,13,10,12,493000,2,0,1,0,0,0
17143,243827,L. Cass,18,https://cdn.sofifa.org/players/4/19/243827.png,England,https://cdn.sofifa.org/flags/14.png,55,74,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,160000,2000,1353,Right,1,3,2,Medium/ Medium,Lean,No,RB,49,2018-07-06,,2019,185,163,45,45,45,45,44,44,44,45,43,43,43,47,43,43,43,47,54,51,51,51,54,55,56,56,56,55,49,26,53,39,30,45,34,25,28,47,59,60,46,52,53,45,60,62,62,28,55,54,40,34,46,46,57,56,55,8,9,12,12,12,404000,2,0,1,0,0,0
