Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,From_England,In_Premier
317,48940,P. Čech,36,https://cdn.sofifa.org/players/4/19/48940.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,82,82,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,3000000.0,60000.0,1166,Left,4.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jun 29, 2015",,2019,195,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,12.0,19.0,35.0,17.0,12.0,13.0,19.0,33.0,22.0,35.0,38.0,46.0,77.0,34.0,21.0,50.0,32.0,63.0,11.0,17.0,23.0,13.0,53.0,23.0,63.0,12.0,13.0,12.0,78.0,82.0,70.0,83.0,79.0,5700000.0,1,1,0,0,0,0,1
364,199503,G. Xhaka,25,https://cdn.sofifa.org/players/4/19/199503.png,Switzerland,https://cdn.sofifa.org/flags/47.png,81,84,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,22000000.0,115000.0,1978,Left,3.0,2.0,3.0,Medium/ Medium,Normal,Yes,LDM,10.0,"Jul 1, 2016",,2021,185,181,71,71,71,72,74,74,74,72,77,77,77,74,82,82,82,74,74,80,80,80,74,73,74,74,74,73,71.0,49.0,62.0,85.0,50.0,70.0,73.0,77.0,85.0,80.0,47.0,49.0,49.0,77.0,61.0,88.0,32.0,80.0,75.0,80.0,92.0,71.0,77.0,81.0,63.0,74.0,68.0,72.0,68.0,7.0,8.0,11.0,7.0,13.0,43500000.0,3,0,0,1,0,0,1
464,203747,Héctor Bellerín,23,https://cdn.sofifa.org/players/4/19/203747.png,Spain,https://cdn.sofifa.org/flags/45.png,80,85,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,16500000.0,85000.0,1990,Right,3.0,3.0,3.0,High/ Low,Lean,Yes,RB,2.0,"Jul 1, 2014",,2023,177,163,68,68,68,76,73,73,73,76,74,74,74,78,74,74,74,78,82,77,77,77,82,82,76,76,76,82,76.0,52.0,60.0,76.0,41.0,75.0,63.0,50.0,59.0,78.0,94.0,91.0,82.0,78.0,77.0,52.0,63.0,84.0,58.0,43.0,72.0,77.0,67.0,66.0,62.0,70.0,75.0,78.0,80.0,8.0,14.0,14.0,13.0,12.0,32600000.0,2,0,1,0,0,0,1
520,177604,Nacho Monreal,32,https://cdn.sofifa.org/players/4/19/177604.png,Spain,https://cdn.sofifa.org/flags/45.png,80,80,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,8000000.0,99000.0,2011,Left,2.0,3.0,3.0,High/ Medium,Lean,Yes,LB,18.0,"Jan 31, 2013",,2019,177,159,70,70,70,72,72,72,72,72,72,72,72,73,74,74,74,73,79,78,78,78,79,79,79,79,79,79,76.0,55.0,72.0,77.0,58.0,73.0,74.0,52.0,61.0,77.0,72.0,67.0,70.0,82.0,73.0,74.0,74.0,74.0,65.0,61.0,77.0,81.0,66.0,66.0,61.0,76.0,80.0,83.0,81.0,7.0,5.0,9.0,3.0,5.0,15200000.0,2,0,1,0,0,0,1
606,207993,S. Kolašinac,25,https://cdn.sofifa.org/players/4/19/207993.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,79,82,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,13000000.0,89000.0,1937,Left,2.0,2.0,3.0,Medium/ High,Stocky,Yes,LB,31.0,"Jul 1, 2017",,2022,182,187,72,72,72,71,72,72,72,71,70,70,70,72,71,71,71,72,78,76,76,76,78,78,80,80,80,78,77.0,59.0,74.0,76.0,48.0,73.0,43.0,25.0,53.0,74.0,68.0,75.0,49.0,77.0,55.0,82.0,76.0,79.0,90.0,58.0,93.0,73.0,66.0,60.0,44.0,72.0,73.0,81.0,80.0,15.0,9.0,16.0,7.0,9.0,25700000.0,2,0,1,0,0,0,1
723,108080,S. Lichtsteiner,34,https://cdn.sofifa.org/players/4/19/108080.png,Switzerland,https://cdn.sofifa.org/flags/47.png,79,79,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,3600000.0,94000.0,2020,Right,3.0,3.0,3.0,High/ High,Lean,Yes,RB,2.0,"Jul 1, 2018",,2019,182,168,70,70,70,73,72,72,72,73,72,72,72,74,75,75,75,74,80,79,79,79,80,80,80,80,80,80,78.0,45.0,70.0,77.0,62.0,76.0,68.0,66.0,70.0,76.0,65.0,69.0,73.0,79.0,77.0,74.0,73.0,76.0,70.0,68.0,82.0,82.0,66.0,62.0,64.0,80.0,78.0,80.0,80.0,4.0,3.0,2.0,3.0,2.0,6800000.0,2,0,1,0,0,0,1
789,213655,A. Iwobi,22,https://cdn.sofifa.org/players/4/19/213655.png,Nigeria,https://cdn.sofifa.org/flags/133.png,78,84,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,14000000.0,81000.0,1739,Right,1.0,3.0,4.0,Medium/ Medium,Normal,Yes,LM,17.0,"Jul 1, 2013",,2023,185,165,71,71,71,78,77,77,77,78,79,79,79,78,72,72,72,78,59,56,56,56,59,53,44,44,44,53,67.0,64.0,42.0,81.0,48.0,84.0,50.0,40.0,63.0,84.0,80.0,77.0,76.0,75.0,75.0,67.0,47.0,74.0,70.0,54.0,46.0,24.0,75.0,80.0,59.0,72.0,30.0,26.0,23.0,14.0,7.0,12.0,14.0,11.0,29400000.0,3,0,0,1,0,0,1
933,186146,D. Welbeck,27,https://cdn.sofifa.org/players/4/19/186146.png,England,https://cdn.sofifa.org/flags/14.png,77,77,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,9500000.0,95000.0,1965,Right,3.0,3.0,3.0,High/ High,Normal,Yes,LW,21.0,"Sep 2, 2014",,2019,185,161,80,80,80,79,79,79,79,79,78,78,78,78,72,72,72,78,63,62,62,62,63,61,58,58,58,61,69.0,75.0,78.0,75.0,76.0,78.0,61.0,62.0,64.0,78.0,76.0,83.0,76.0,78.0,62.0,78.0,80.0,74.0,75.0,69.0,75.0,32.0,79.0,71.0,70.0,76.0,47.0,38.0,33.0,9.0,10.0,6.0,12.0,16.0,18100000.0,4,0,0,0,1,1,1
959,213051,M. Elneny,25,https://cdn.sofifa.org/players/4/19/213051.png,Egypt,https://cdn.sofifa.org/flags/111.png,77,79,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,9000000.0,76000.0,1958,Right,1.0,3.0,3.0,Medium/ High,Lean,Yes,RDM,17.0,"Jan 14, 2016",,2022,180,163,67,67,67,69,70,70,70,69,72,72,72,72,76,76,76,72,76,78,78,78,76,75,73,73,73,75,66.0,57.0,57.0,80.0,39.0,68.0,69.0,56.0,77.0,76.0,58.0,60.0,65.0,75.0,62.0,76.0,69.0,92.0,68.0,67.0,73.0,76.0,63.0,70.0,62.0,77.0,76.0,74.0,72.0,7.0,15.0,15.0,12.0,6.0,17800000.0,3,0,0,1,0,0,1
1495,228295,R. Holding,22,https://cdn.sofifa.org/players/4/19/228295.png,England,https://cdn.sofifa.org/flags/14.png,76,83,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,9500000.0,64000.0,1694,Right,1.0,3.0,2.0,Medium/ Medium,Lean,Yes,CB,16.0,"Jul 26, 2016",,2022,187,165,55,55,55,57,57,57,57,57,59,59,59,61,64,64,64,61,70,73,73,73,70,72,77,77,77,72,52.0,30.0,75.0,72.0,27.0,62.0,33.0,30.0,61.0,67.0,58.0,61.0,58.0,70.0,67.0,48.0,75.0,68.0,76.0,27.0,72.0,77.0,40.0,57.0,38.0,79.0,77.0,78.0,76.0,14.0,11.0,10.0,14.0,13.0,20000000.0,2,0,1,0,0,1,1
3392,202811,E. Martínez,25,https://cdn.sofifa.org/players/4/19/202811.png,Argentina,https://cdn.sofifa.org/flags/52.png,72,77,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,3000000.0,40000.0,1263,Right,1.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,26.0,"Jul 1, 2010",,2020,193,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,16.0,26.0,27.0,23.0,13.0,22.0,20.0,46.0,26.0,59.0,57.0,49.0,64.0,49.0,18.0,60.0,14.0,70.0,16.0,37.0,13.0,12.0,50.0,42.0,53.0,11.0,20.0,20.0,73.0,69.0,75.0,70.0,74.0,5800000.0,1,1,0,0,0,0,1
4590,236496,M. Guendouzi,19,https://cdn.sofifa.org/players/4/19/236496.png,France,https://cdn.sofifa.org/flags/18.png,71,84,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,4000000.0,20000.0,1860,Right,1.0,3.0,3.0,Medium/ High,Lean,No,CDM,29.0,"Jul 11, 2018",,2023,185,150,64,64,64,67,66,66,66,67,69,69,69,68,71,71,71,68,69,71,71,71,69,68,68,68,68,68,67.0,56.0,64.0,74.0,49.0,69.0,68.0,55.0,75.0,68.0,66.0,60.0,64.0,67.0,65.0,69.0,66.0,69.0,63.0,65.0,73.0,71.0,51.0,73.0,49.0,73.0,62.0,69.0,64.0,6.0,13.0,6.0,13.0,11.0,10000000.0,3,0,0,1,0,0,1
4719,225782,A. Maitland-Niles,20,https://cdn.sofifa.org/players/4/19/225782.png,England,https://cdn.sofifa.org/flags/14.png,71,84,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,4500000.0,38000.0,1836,Right,1.0,3.0,3.0,Medium/ Medium,Lean,Yes,CM,15.0,"Oct 24, 2014",,2019,177,157,66,66,66,72,71,71,71,72,72,72,72,72,71,71,71,72,70,69,69,69,70,68,63,63,63,68,64.0,56.0,38.0,74.0,44.0,73.0,60.0,36.0,69.0,72.0,82.0,85.0,76.0,69.0,70.0,65.0,55.0,69.0,66.0,62.0,58.0,66.0,66.0,70.0,54.0,77.0,57.0,66.0,60.0,15.0,9.0,7.0,10.0,13.0,11400000.0,3,0,0,1,0,1,1
6136,200841,C. Jenkinson,26,https://cdn.sofifa.org/players/4/19/200841.png,England,https://cdn.sofifa.org/flags/14.png,69,71,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,1000000.0,34000.0,1840,Right,2.0,2.0,3.0,High/ High,Lean,Yes,RB,25.0,"Jun 8, 2011",,2020,185,170,63,63,63,65,64,64,64,65,64,64,64,67,66,66,66,67,70,69,69,69,70,70,70,70,70,70,71.0,41.0,62.0,66.0,60.0,67.0,60.0,52.0,64.0,68.0,58.0,73.0,60.0,69.0,66.0,72.0,63.0,64.0,69.0,41.0,71.0,66.0,67.0,62.0,49.0,62.0,69.0,73.0,72.0,12.0,15.0,15.0,11.0,12.0,2000000.0,2,0,1,0,0,1,1
6937,242000,K. Mavropanos,20,https://cdn.sofifa.org/players/4/19/242000.png,Greece,https://cdn.sofifa.org/flags/22.png,68,83,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,1800000.0,21000.0,1457,Right,1.0,2.0,2.0,Medium/ High,Normal,No,CB,27.0,"Jan 4, 2018",,2022,193,194,46,46,46,43,43,43,43,43,43,43,43,46,48,48,48,46,58,60,60,60,58,61,68,68,68,61,37.0,30.0,66.0,47.0,30.0,41.0,32.0,37.0,48.0,42.0,52.0,60.0,55.0,57.0,39.0,45.0,67.0,64.0,79.0,26.0,65.0,62.0,30.0,37.0,42.0,53.0,70.0,74.0,72.0,12.0,11.0,11.0,10.0,7.0,4500000.0,2,0,1,0,0,0,1
7069,222576,Pleguezuelo,21,https://cdn.sofifa.org/players/4/19/222576.png,Spain,https://cdn.sofifa.org/flags/45.png,68,77,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,1200000.0,21000.0,1672,Right,1.0,4.0,3.0,High/ Medium,Lean,No,CB,53.0,"Apr 11, 2014",,2019,180,139,54,54,54,59,57,57,57,59,59,59,59,61,61,61,61,61,67,67,67,67,67,68,69,69,69,68,53.0,32.0,62.0,71.0,37.0,66.0,40.0,44.0,59.0,70.0,71.0,70.0,73.0,59.0,69.0,38.0,75.0,61.0,65.0,35.0,66.0,72.0,41.0,40.0,43.0,59.0,65.0,68.0,70.0,14.0,15.0,8.0,11.0,9.0,2500000.0,2,0,1,0,0,0,1
10424,216699,G. Zelalem,21,https://cdn.sofifa.org/players/4/19/216699.png,United States,https://cdn.sofifa.org/flags/95.png,65,75,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,875000.0,15000.0,1642,Right,1.0,3.0,3.0,Medium/ Medium,Lean,Yes,CM,60.0,"Mar 18, 2014",,2018,180,154,58,58,58,63,62,62,62,63,66,66,66,64,65,65,65,64,56,58,58,58,56,55,51,51,51,55,51.0,49.0,49.0,73.0,55.0,64.0,65.0,54.0,71.0,70.0,65.0,56.0,65.0,59.0,73.0,51.0,53.0,60.0,58.0,45.0,40.0,38.0,55.0,70.0,56.0,65.0,41.0,48.0,49.0,10.0,14.0,12.0,13.0,10.0,1800000.0,3,0,0,1,0,0,1
11579,240273,E. Smith Rowe,17,https://cdn.sofifa.org/players/4/19/240273.png,England,https://cdn.sofifa.org/flags/14.png,64,85,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,975000.0,10000.0,1604,Right,1.0,3.0,4.0,High/ Medium,Lean,No,LW,55.0,"Jul 31, 2017",,2019,182,141,61,61,61,66,64,64,64,66,64,64,64,65,57,57,57,65,52,47,47,47,52,49,40,40,40,49,60.0,61.0,36.0,59.0,55.0,67.0,67.0,58.0,49.0,67.0,78.0,79.0,73.0,53.0,68.0,69.0,47.0,61.0,44.0,60.0,39.0,24.0,58.0,59.0,64.0,60.0,37.0,30.0,31.0,11.0,8.0,14.0,8.0,10.0,2800000.0,4,0,0,0,1,1,1
11765,236988,E. Nketiah,19,https://cdn.sofifa.org/players/4/19/236988.png,England,https://cdn.sofifa.org/flags/14.png,64,84,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,975000.0,10000.0,1527,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,ST,49.0,"Jul 1, 2015",,2021,175,154,65,65,65,64,65,65,65,64,63,63,63,62,55,55,55,62,44,41,41,41,44,42,36,36,36,42,33.0,66.0,51.0,54.0,56.0,65.0,43.0,38.0,46.0,62.0,87.0,82.0,76.0,66.0,72.0,60.0,73.0,54.0,56.0,59.0,43.0,16.0,65.0,52.0,57.0,60.0,14.0,19.0,15.0,12.0,10.0,11.0,9.0,5.0,2800000.0,4,0,0,0,1,1,1
12497,237169,C. Bramall,22,https://cdn.sofifa.org/players/4/19/237169.png,England,https://cdn.sofifa.org/flags/14.png,63,70,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,425000.0,12000.0,1659,Left,1.0,2.0,2.0,High/ Medium,Lean,No,LB,39.0,"Jan 9, 2017",,2019,177,159,56,56,56,62,60,60,60,62,60,60,60,63,59,59,59,63,64,60,60,60,64,63,59,59,59,63,58.0,36.0,45.0,60.0,37.0,63.0,48.0,44.0,58.0,62.0,88.0,88.0,74.0,55.0,67.0,55.0,64.0,64.0,56.0,58.0,59.0,59.0,53.0,50.0,34.0,52.0,56.0,57.0,59.0,11.0,8.0,7.0,14.0,12.0,893000.0,2,0,1,0,0,1,1
13999,237329,J. Willock,18,https://cdn.sofifa.org/players/4/19/237329.png,England,https://cdn.sofifa.org/flags/14.png,61,79,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,525000.0,7000.0,1618,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,59.0,"Jul 1, 2016",,2022,182,157,55,55,55,59,59,59,59,59,61,61,61,61,61,61,61,61,59,60,60,60,59,58,56,56,56,58,44.0,36.0,41.0,64.0,42.0,62.0,51.0,46.0,62.0,62.0,68.0,74.0,70.0,54.0,72.0,58.0,55.0,63.0,62.0,46.0,55.0,56.0,58.0,64.0,47.0,60.0,54.0,55.0,51.0,11.0,6.0,12.0,8.0,9.0,1300000.0,3,0,0,1,0,1,1
15157,240334,Z. Medley,17,https://cdn.sofifa.org/players/4/19/240334.png,England,https://cdn.sofifa.org/flags/14.png,60,78,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,375000.0,5000.0,1355,Right,1.0,3.0,2.0,Medium/ High,Lean,No,CB,47.0,"Aug 2, 2017",,2019,193,165,42,42,42,40,41,41,41,40,41,41,41,42,45,45,45,42,54,55,55,55,54,56,61,61,61,56,34.0,25.0,55.0,43.0,35.0,34.0,34.0,29.0,37.0,41.0,54.0,49.0,49.0,56.0,57.0,41.0,70.0,58.0,63.0,27.0,48.0,60.0,32.0,37.0,43.0,50.0,61.0,70.0,63.0,10.0,11.0,5.0,10.0,14.0,947000.0,2,0,1,0,0,1,1
16216,233442,J. Osei-Tutu,19,https://cdn.sofifa.org/players/4/19/233442.png,England,https://cdn.sofifa.org/flags/14.png,58,74,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,240000.0,4000.0,1464,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,RB,52.0,"Oct 6, 2015",,2021,177,159,50,50,50,53,51,51,51,53,50,50,50,54,49,49,49,54,58,53,53,53,58,58,56,56,56,58,49.0,37.0,44.0,46.0,29.0,50.0,43.0,34.0,30.0,52.0,74.0,78.0,55.0,58.0,65.0,33.0,62.0,65.0,63.0,35.0,58.0,56.0,49.0,44.0,42.0,48.0,52.0,54.0,56.0,10.0,13.0,7.0,11.0,10.0,606000.0,2,0,1,0,0,1,1
