Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,Variable
1446,182184,D. Stephens,29,https://cdn.sofifa.org/players/4/19/182184.png,England,https://cdn.sofifa.org/flags/14.png,76,76,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,7500000,46000,2018,Right,1,3,3,Medium/ High,Lean,Yes,RCM,6,2014-01-30,,2021,185,157,69,69,69,71,71,71,71,71,73,73,73,73,77,77,77,73,75,77,77,77,75,74,74,74,74,74,70,63,65,79,69,69,67,61,76,73,62,57,66,77,65,67,92,89,70,69,80,78,68,74,44,77,65,75,71,11,15,8,13,10,14300000,3,0,0,1,0,0
1615,188182,L. Balogun,30,https://cdn.sofifa.org/players/4/19/188182.png,Nigeria,https://cdn.sofifa.org/flags/133.png,75,75,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,4900000,38000,1751,Right,1,3,2,Medium/ Medium,Normal,Yes,CB,14,2018-07-01,,2020,190,194,60,60,60,60,59,59,59,60,59,59,59,61,62,62,62,61,70,70,70,70,70,71,75,75,75,71,69,30,77,66,32,60,59,38,60,64,60,69,51,69,51,70,73,60,82,60,72,73,49,47,39,66,75,73,74,6,15,12,10,6,9400000,2,0,1,0,0,0
1727,204366,J. Locadia,24,https://cdn.sofifa.org/players/4/19/204366.png,Netherlands,https://cdn.sofifa.org/flags/34.png,75,79,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,9000000,40000,1871,Right,1,4,3,High/ Medium,Normal,Yes,ST,9,2018-01-20,,2022,185,192,75,75,75,73,74,74,74,73,73,73,73,73,69,69,69,73,58,58,58,58,58,55,52,52,52,55,67,75,67,72,67,74,65,74,69,70,73,76,66,72,63,84,58,68,78,72,74,37,71,68,69,76,29,34,31,10,7,8,13,10,17800000,4,0,0,0,1,0
1783,232805,Bernardo,23,https://cdn.sofifa.org/players/4/19/232805.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,80,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,7500000,33000,1858,Left,1,3,3,Medium/ Medium,Lean,Yes,LB,30,2018-07-05,,2022,185,168,61,61,61,64,63,63,63,64,63,63,63,65,65,65,65,65,74,72,72,72,74,75,75,75,75,75,61,28,64,70,53,63,47,32,53,70,74,77,69,69,66,72,78,76,69,68,74,71,58,49,43,64,75,79,84,15,12,13,14,12,14800000,2,0,1,0,0,0
2273,177766,G. Bong,30,https://cdn.sofifa.org/players/4/19/177766.png,Cameroon,https://cdn.sofifa.org/flags/103.png,74,74,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,4100000,35000,1823,Left,1,3,3,High/ High,Lean,Yes,LB,4,2015-07-02,,2019,187,163,60,60,60,66,65,65,65,66,67,67,67,69,71,71,71,69,75,75,75,75,75,75,75,75,75,75,74,29,60,74,16,68,64,35,70,74,63,68,67,72,64,58,70,69,73,53,70,76,63,65,40,68,78,78,75,13,12,10,8,14,7700000,2,0,1,0,0,0
2380,145047,Bruno Saltor,37,https://cdn.sofifa.org/players/4/19/145047.png,Spain,https://cdn.sofifa.org/flags/45.png,74,74,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,650000,25000,1865,Right,1,3,3,High/ Medium,Lean,Yes,RB,2,2012-07-01,,2019,180,168,62,62,62,66,66,66,66,66,68,68,68,69,72,72,72,69,75,77,77,77,75,75,76,76,76,75,75,33,64,77,55,69,66,51,72,78,57,53,66,82,66,65,56,55,66,46,74,80,58,68,45,78,79,80,76,9,16,13,8,7,1200000,2,0,1,0,0,0
2610,206594,S. March,23,https://cdn.sofifa.org/players/4/19/206594.png,England,https://cdn.sofifa.org/flags/14.png,73,77,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,5000000,31000,1833,Left,1,2,3,High/ High,Lean,Yes,CAM,20,2013-07-01,,2022,180,170,69,69,69,75,73,73,73,75,73,73,73,74,68,68,68,74,63,60,60,60,63,60,53,53,53,60,75,66,40,70,54,79,70,64,64,74,78,82,78,64,77,74,35,68,61,71,55,30,67,72,55,68,63,50,42,9,11,7,13,15,9900000,3,0,0,1,0,0
2761,192838,E. Schelotto,29,https://cdn.sofifa.org/players/4/19/192838.png,Italy,https://cdn.sofifa.org/flags/27.png,73,73,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,3000000,34000,1966,Right,1,3,3,High/ Medium,Lean,Yes,RB,21,2017-08-31,,2020,187,170,69,69,69,71,71,71,71,71,70,70,70,72,71,71,71,72,75,73,73,73,75,74,73,73,73,74,75,52,64,69,59,74,67,57,65,73,67,75,67,74,65,75,70,83,69,65,85,71,73,62,54,66,72,72,70,11,11,6,5,9,5700000,2,0,1,0,0,0
2920,169345,M. Suttner,31,https://cdn.sofifa.org/players/4/19/169345.png,Austria,https://cdn.sofifa.org/flags/4.png,73,73,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,2600000,33000,1960,Left,1,3,3,High/ Medium,Normal,Yes,LB,29,2017-07-13,,2020,177,161,65,65,65,69,67,67,67,69,69,69,69,70,70,70,70,70,74,72,72,72,74,73,71,71,71,73,79,48,61,73,63,72,75,79,65,73,71,67,72,72,72,75,72,72,65,68,68,70,51,65,38,72,71,71,72,10,13,15,7,15,5000000,2,0,1,0,0,0
3258,193550,B. Kayal,30,https://cdn.sofifa.org/players/4/19/193550.png,Israel,https://cdn.sofifa.org/flags/26.png,72,72,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,2900000,31000,1970,Right,1,3,3,High/ High,Normal,Yes,LCM,7,2015-01-29,,2019,177,163,67,67,67,69,69,69,69,69,71,71,71,71,73,73,73,71,72,73,73,73,72,71,72,72,72,71,65,54,64,74,53,72,58,57,72,71,65,66,74,67,72,72,92,88,69,67,83,67,62,72,58,72,68,71,68,10,8,11,14,6,5500000,3,0,0,1,0,0
3793,236480,Y. Bissouma,21,https://cdn.sofifa.org/players/4/19/236480.png,Mali,https://cdn.sofifa.org/flags/126.png,72,82,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,5000000,23000,1922,Right,1,3,3,High/ Medium,Normal,No,CM,8,2018-07-17,,2023,182,176,68,68,68,71,71,71,71,71,72,72,72,71,72,72,72,71,70,70,70,70,70,70,68,68,68,70,65,50,60,73,38,75,62,75,70,74,74,71,72,66,76,80,59,64,67,72,64,68,67,72,58,70,62,72,68,12,8,8,12,8,10400000,3,0,0,1,0,0
6368,222404,M. Normann,22,https://cdn.sofifa.org/players/4/19/222404.png,Norway,https://cdn.sofifa.org/flags/36.png,69,77,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,1500000,18000,1873,Right,1,3,3,Medium/ High,Normal,Yes,CM,66,2017-07-20,,2020,177,165,65,65,65,67,67,67,67,67,68,68,68,68,69,69,69,68,68,69,69,69,68,67,66,66,66,67,61,53,58,68,49,67,70,46,70,69,71,66,74,67,77,69,78,78,68,54,73,68,66,70,52,68,64,61,57,14,6,9,13,7,3200000,3,0,0,1,0,0
7492,173533,D. Button,29,https://cdn.sofifa.org/players/4/19/173533.png,England,https://cdn.sofifa.org/flags/14.png,68,68,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,600000,14000,1104,Right,1,3,1,Medium/ Medium,Lean,No,GK,27,2018-07-16,,2021,190,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,19,46,11,23,12,15,33,33,60,52,50,62,45,12,58,35,33,13,12,24,12,41,11,61,7,17,11,71,69,58,65,69,1100000,1,1,0,0,0,0
8371,188836,J. Steele,27,https://cdn.sofifa.org/players/4/19/188836.png,England,https://cdn.sofifa.org/flags/14.png,67,70,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,650000,11000,1131,Right,1,3,1,Medium/ Medium,Normal,No,GK,23,2018-06-21,,2021,187,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,28,53,12,12,19,15,45,36,34,36,36,60,44,18,56,29,55,12,39,11,13,40,24,52,10,18,14,68,63,71,67,67,1300000,1,1,0,0,0,0
9300,236918,A. Dreyer,20,https://cdn.sofifa.org/players/4/19/236918.png,Denmark,https://cdn.sofifa.org/flags/13.png,66,78,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,1200000,9000,1748,Left,1,3,3,High/ Medium,Normal,No,RM,32,2018-08-07,,2022,172,154,66,66,66,68,68,68,68,68,68,68,68,67,63,63,63,67,54,52,52,52,54,52,47,47,47,52,48,63,45,62,59,69,61,59,57,68,78,73,86,66,86,70,76,71,55,67,48,29,67,63,63,64,39,36,35,11,10,11,10,7,2400000,3,0,0,1,0,0
13846,237286,A. Connolly,18,https://cdn.sofifa.org/players/4/19/237286.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,62,81,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,625000,4000,1420,Right,1,3,2,Medium/ Low,Normal,No,ST,44,2017-07-01,,2019,177,170,62,62,62,58,60,60,60,58,57,57,57,55,49,49,49,55,40,37,37,37,40,39,36,36,36,39,33,66,59,45,57,55,32,31,29,61,62,69,62,65,68,58,72,52,57,52,50,16,63,47,57,49,12,18,15,12,8,12,13,12,1600000,4,0,0,0,1,0
13895,241651,V. Gyökeres,20,https://cdn.sofifa.org/players/4/19/241651.png,Sweden,https://cdn.sofifa.org/flags/46.png,62,79,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,675000,6000,1488,Right,1,3,3,Medium/ Medium,Normal,No,ST,42,2018-01-01,,2020,187,168,62,62,62,62,62,62,62,62,59,59,59,60,52,52,52,60,44,40,40,40,44,42,37,37,37,42,53,62,58,55,53,67,63,33,40,60,68,70,62,47,58,59,58,62,68,60,43,18,65,48,49,57,20,17,16,10,13,11,14,8,1700000,4,0,0,0,1,0
13945,231936,B. White,20,https://cdn.sofifa.org/players/4/19/231936.png,England,https://cdn.sofifa.org/flags/14.png,61,76,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,500000,5000,1348,Right,1,4,2,Medium/ High,Normal,No,CB,28,2015-07-01,,2021,182,159,42,42,42,43,42,42,42,43,45,45,45,47,51,51,51,47,56,59,59,59,56,57,61,61,61,57,36,22,57,59,21,40,26,20,64,44,62,65,44,51,46,35,69,60,69,25,67,57,22,42,24,52,62,60,57,8,11,12,5,6,1300000,2,0,1,0,0,0
14456,238516,L. Østigård,18,https://cdn.sofifa.org/players/4/19/238516.png,Norway,https://cdn.sofifa.org/flags/36.png,61,81,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,475000,3000,1460,Right,1,3,2,Medium/ High,Normal,No,CB,45,2018-08-08,,2021,182,176,48,48,48,45,44,44,44,45,44,44,44,46,46,46,46,46,54,55,55,55,54,56,62,62,62,56,31,33,66,48,33,40,46,24,48,49,69,66,68,52,61,46,86,52,69,32,65,58,27,26,42,52,55,63,55,13,10,13,8,6,1400000,2,0,1,0,0,0
15893,228642,J. Tilley,20,https://cdn.sofifa.org/players/4/19/228642.png,England,https://cdn.sofifa.org/flags/14.png,58,74,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,280000,4000,1444,Left,1,2,3,Medium/ Medium,Normal,No,CAM,43,2015-03-26,,2020,170,146,55,55,55,60,58,58,58,60,58,58,58,59,52,52,52,59,43,38,38,38,43,39,29,29,29,39,57,57,32,55,48,62,64,66,45,60,70,66,76,43,83,60,34,59,38,59,36,19,52,52,51,54,12,15,13,13,10,12,13,12,707000,3,0,0,1,0,0
16128,228779,B. Barclay,21,https://cdn.sofifa.org/players/4/19/228779.png,England,https://cdn.sofifa.org/flags/14.png,58,68,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,180000,4000,1232,Right,1,2,2,Medium/ Medium,Lean,No,CB,35,2015-05-14,,2019,187,172,41,41,41,38,39,39,39,38,40,40,40,39,42,42,42,39,47,52,52,52,47,49,59,59,59,49,18,19,63,47,27,37,25,23,40,56,46,55,51,42,52,42,66,31,68,31,64,56,20,24,22,46,57,55,52,8,8,10,8,9,378000,2,0,1,0,0,0
17380,227949,J. Kerr,20,https://cdn.sofifa.org/players/4/19/227949.png,Scotland,https://cdn.sofifa.org/flags/42.png,54,69,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,130000,4000,1357,Right,1,3,2,Medium/ Medium,Normal,No,RB,54,2017-07-01,,2019,177,154,45,45,45,47,46,46,46,47,46,46,46,47,47,47,47,47,53,52,52,52,53,54,56,56,56,54,45,28,50,42,30,53,32,32,33,49,45,47,57,53,70,32,52,50,58,31,52,59,48,40,43,43,49,62,61,13,7,13,11,10,328000,2,0,1,0,0,0
