Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,From_England,In_Premier
1492,171972,J. McArthur,30,https://cdn.sofifa.org/players/4/19/171972.png,Scotland,https://cdn.sofifa.org/flags/42.png,76,76,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,7000000.0,48000.0,1936,Right,1.0,3.0,3.0,High/ High,Normal,Yes,RM,18.0,"Sep 1, 2014",,2020,177,146,71,71,71,72,73,73,73,72,74,74,74,73,76,76,76,73,73,77,77,77,73,72,74,74,74,72,66.0,68.0,66.0,78.0,53.0,70.0,54.0,61.0,74.0,77.0,60.0,53.0,70.0,80.0,77.0,65.0,64.0,79.0,71.0,61.0,88.0,73.0,75.0,72.0,64.0,80.0,70.0,72.0,70.0,1.0,1.0,1.0,1.0,1.0,13300000.0,3,0,0,1,0,0,1
1780,170084,W. Hennessey,31,https://cdn.sofifa.org/players/4/19/170084.png,Wales,https://cdn.sofifa.org/flags/50.png,75,75,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,4000000.0,34000.0,1154,Right,2.0,3.0,1.0,Medium/ Medium,Lean,Yes,GK,1.0,"Jan 31, 2014",,2021,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,12.0,14.0,29.0,10.0,8.0,12.0,11.0,41.0,23.0,40.0,41.0,48.0,65.0,51.0,34.0,41.0,29.0,68.0,10.0,21.0,22.0,14.0,58.0,17.0,55.0,13.0,18.0,13.0,75.0,76.0,81.0,76.0,72.0,7700000.0,1,1,0,0,0,0,1
2011,157665,S. Dann,31,https://cdn.sofifa.org/players/4/19/157665.png,England,https://cdn.sofifa.org/flags/14.png,75,75,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,4500000.0,42000.0,1516,Right,2.0,3.0,2.0,Low/ Medium,Normal,Yes,CB,6.0,"Jan 31, 2014",,2020,187,172,53,53,53,47,50,50,50,47,51,51,51,49,58,58,58,49,62,69,69,69,62,65,75,75,75,65,30.0,40.0,81.0,59.0,29.0,38.0,30.0,29.0,58.0,60.0,38.0,33.0,42.0,77.0,51.0,52.0,66.0,56.0,77.0,32.0,72.0,77.0,36.0,48.0,30.0,70.0,77.0,76.0,75.0,6.0,10.0,15.0,7.0,9.0,8500000.0,2,0,1,0,0,1,1
2016,184037,M. Kelly,28,https://cdn.sofifa.org/players/4/19/184037.png,England,https://cdn.sofifa.org/flags/14.png,75,76,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,6000000.0,44000.0,1710,Right,2.0,3.0,2.0,Low/ Medium,Normal,Yes,CB,34.0,"Aug 14, 2014",,2019,190,170,58,58,58,57,56,56,56,57,57,57,57,59,62,62,62,59,70,71,71,71,70,71,75,75,75,71,70.0,38.0,76.0,68.0,39.0,58.0,60.0,35.0,64.0,67.0,46.0,52.0,56.0,73.0,53.0,61.0,68.0,61.0,76.0,38.0,71.0,72.0,42.0,39.0,58.0,74.0,75.0,77.0,76.0,7.0,11.0,8.0,7.0,8.0,11900000.0,2,0,1,0,0,1,1
2586,229880,A. Wan-Bissaka,20,https://cdn.sofifa.org/players/4/19/229880.png,England,https://cdn.sofifa.org/flags/14.png,74,84,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,8000000.0,28000.0,1834,Right,1.0,2.0,3.0,Medium/ High,Lean,Yes,RB,29.0,"Jul 2, 2015",,2022,182,159,62,62,62,68,66,66,66,68,66,66,66,69,65,65,65,69,74,70,70,70,74,75,73,73,73,75,64.0,44.0,60.0,66.0,43.0,73.0,47.0,45.0,52.0,67.0,86.0,87.0,83.0,65.0,71.0,51.0,60.0,70.0,67.0,46.0,63.0,71.0,62.0,60.0,56.0,61.0,78.0,76.0,82.0,9.0,8.0,6.0,8.0,8.0,16800000.0,2,0,1,0,0,1,1
2660,186392,J. Ward,28,https://cdn.sofifa.org/players/4/19/186392.png,England,https://cdn.sofifa.org/flags/14.png,73,73,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,3200000.0,37000.0,1807,Right,1.0,3.0,3.0,Medium/ High,Normal,Yes,RB,2.0,"May 28, 2012",,2021,187,183,64,64,64,65,65,65,65,65,66,66,66,67,70,70,70,67,73,74,74,74,73,74,75,75,75,74,72.0,46.0,73.0,69.0,33.0,64.0,43.0,34.0,69.0,69.0,55.0,62.0,61.0,74.0,60.0,64.0,65.0,72.0,71.0,59.0,74.0,76.0,64.0,66.0,40.0,72.0,74.0,77.0,78.0,8.0,7.0,7.0,10.0,11.0,6000000.0,2,0,1,0,0,1,1
2730,200759,J. Schlupp,25,https://cdn.sofifa.org/players/4/19/200759.png,Ghana,https://cdn.sofifa.org/flags/117.png,73,76,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,4099999.9999999995,34000.0,1972,Left,1.0,2.0,3.0,High/ Medium,Stocky,Yes,LB,15.0,"Jan 13, 2017",,2021,177,159,71,71,71,72,72,72,72,72,71,71,71,73,69,69,69,73,74,70,70,70,74,73,71,71,71,73,69.0,60.0,64.0,71.0,64.0,73.0,62.0,34.0,55.0,66.0,83.0,89.0,78.0,71.0,77.0,75.0,75.0,78.0,75.0,56.0,70.0,68.0,73.0,67.0,67.0,63.0,68.0,70.0,71.0,9.0,7.0,8.0,10.0,9.0,8199999.999999999,2,0,1,0,0,0,1
2799,221269,J. Riedewald,21,https://cdn.sofifa.org/players/4/19/221269.png,Netherlands,https://cdn.sofifa.org/flags/34.png,73,80,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,4900000.0,26000.0,1813,Left,1.0,3.0,3.0,Medium/ Medium,Normal,Yes,CDM,44.0,"Jul 24, 2017",,2022,182,174,63,63,63,65,65,65,65,65,67,67,67,68,70,70,70,68,72,74,74,74,72,72,73,73,73,72,65.0,46.0,69.0,77.0,45.0,66.0,35.0,35.0,75.0,75.0,65.0,63.0,69.0,65.0,61.0,69.0,67.0,67.0,68.0,49.0,69.0,74.0,53.0,64.0,42.0,62.0,73.0,74.0,72.0,15.0,7.0,15.0,9.0,15.0,10200000.0,3,0,0,1,0,0,1
3797,152514,J. Puncheon,32,https://cdn.sofifa.org/players/4/19/152514.png,England,https://cdn.sofifa.org/flags/14.png,72,72,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,2400000.0,35000.0,1967,Left,1.0,2.0,3.0,Medium/ Medium,Normal,Yes,CM,42.0,"Jan 31, 2014",,2019,172,146,68,68,68,72,72,72,72,72,73,73,73,72,73,73,73,72,68,69,69,69,68,66,65,65,65,66,74.0,66.0,46.0,75.0,65.0,71.0,75.0,74.0,74.0,74.0,61.0,58.0,68.0,74.0,84.0,70.0,60.0,58.0,64.0,68.0,72.0,59.0,73.0,74.0,73.0,75.0,68.0,63.0,58.0,13.0,13.0,14.0,16.0,12.0,4500000.0,3,0,0,1,0,1,1
4313,191089,C. Wickham,25,https://cdn.sofifa.org/players/4/19/191089.png,England,https://cdn.sofifa.org/flags/14.png,71,75,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,3100000.0,32000.0,1708,Right,1.0,3.0,3.0,High/ Medium,Stocky,Yes,ST,21.0,"Aug 3, 2015",,2020,190,198,72,72,72,67,69,69,69,67,66,66,66,66,61,61,61,66,49,50,50,50,49,47,48,48,48,47,62.0,74.0,75.0,62.0,62.0,67.0,53.0,67.0,57.0,70.0,53.0,58.0,54.0,72.0,52.0,76.0,67.0,57.0,81.0,67.0,72.0,18.0,68.0,60.0,75.0,65.0,29.0,28.0,20.0,8.0,16.0,6.0,10.0,12.0,6100000.0,4,0,0,0,1,1,1
5182,198776,J. Williams,24,https://cdn.sofifa.org/players/4/19/198776.png,Wales,https://cdn.sofifa.org/flags/50.png,70,74,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,2300000.0,23000.0,1719,Right,1.0,3.0,3.0,High/ Medium,Lean,No,CAM,20.0,"Oct 1, 2010",,2019,167,132,63,63,63,70,68,68,68,70,70,70,70,69,66,66,66,69,57,57,57,57,57,54,49,49,49,54,64.0,61.0,39.0,68.0,51.0,73.0,47.0,43.0,66.0,74.0,72.0,61.0,90.0,61.0,89.0,61.0,58.0,62.0,54.0,60.0,55.0,39.0,66.0,69.0,60.0,68.0,48.0,38.0,36.0,8.0,16.0,11.0,10.0,9.0,4600000.0,3,0,0,1,0,0,1
5437,193475,P. Souaré,28,https://cdn.sofifa.org/players/4/19/193475.png,Senegal,https://cdn.sofifa.org/flags/136.png,70,70,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,1400000.0,25000.0,1878,Left,1.0,2.0,3.0,High/ Medium,Lean,Yes,LB,27.0,"Feb 2, 2015",,2021,177,146,63,63,63,68,66,66,66,68,67,67,67,68,68,68,68,68,70,69,69,69,70,70,70,70,70,70,73.0,43.0,60.0,68.0,43.0,67.0,68.0,63.0,66.0,69.0,71.0,69.0,71.0,70.0,68.0,60.0,81.0,59.0,63.0,52.0,71.0,67.0,73.0,64.0,49.0,65.0,74.0,69.0,71.0,8.0,8.0,14.0,16.0,10.0,2700000.0,2,0,1,0,0,0,1
5557,216549,A. Sørloth,22,https://cdn.sofifa.org/players/4/19/216549.png,Norway,https://cdn.sofifa.org/flags/36.png,70,76,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,2500000.0,25000.0,1649,Left,1.0,4.0,3.0,High/ Medium,Normal,Yes,ST,21.0,"Jan 31, 2018",,2022,193,198,70,70,70,65,68,68,68,65,64,64,64,65,59,59,59,65,48,47,47,47,48,46,44,44,44,46,51.0,72.0,70.0,59.0,64.0,69.0,61.0,51.0,51.0,66.0,67.0,74.0,44.0,61.0,56.0,75.0,54.0,69.0,81.0,64.0,67.0,19.0,65.0,57.0,63.0,63.0,19.0,21.0,21.0,15.0,12.0,8.0,15.0,8.0,5200000.0,4,0,0,0,1,0,1
6861,49212,J. Speroni,39,https://cdn.sofifa.org/players/4/19/49212.png,Argentina,https://cdn.sofifa.org/flags/52.png,68,68,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,60000.0,8000.0,1079,Right,1.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jul 1, 2004",,2019,185,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,13.0,11.0,38.0,12.0,12.0,15.0,12.0,28.0,26.0,42.0,39.0,46.0,64.0,55.0,20.0,72.0,33.0,43.0,12.0,21.0,17.0,8.0,34.0,22.0,53.0,10.0,12.0,15.0,70.0,67.0,62.0,66.0,69.0,114000.0,1,1,0,0,0,0,1
7698,212493,S. Kaikai,22,https://cdn.sofifa.org/players/4/19/212493.png,England,https://cdn.sofifa.org/flags/14.png,67,73,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,1000000.0,14000.0,1671,Right,1.0,3.0,3.0,Medium/ Low,Normal,Yes,LM,25.0,"Dec 1, 2012",,2019,182,154,64,64,64,69,67,67,67,69,67,67,67,68,60,60,60,68,52,47,47,47,52,48,39,39,39,48,64.0,62.0,41.0,62.0,59.0,75.0,63.0,70.0,56.0,71.0,79.0,79.0,81.0,56.0,74.0,65.0,56.0,54.0,54.0,64.0,32.0,32.0,57.0,63.0,68.0,56.0,28.0,23.0,22.0,15.0,7.0,14.0,10.0,15.0,2200000.0,3,0,0,1,0,1,1
15305,237825,N. Kirby,18,https://cdn.sofifa.org/players/4/19/237825.png,England,https://cdn.sofifa.org/flags/14.png,59,79,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,325000.0,3000.0,1474,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,39.0,"Feb 8, 2017",,2022,172,146,51,51,51,58,56,56,56,58,59,59,59,59,57,57,57,59,51,50,50,50,51,49,44,44,44,49,41.0,43.0,34.0,69.0,34.0,61.0,41.0,46.0,61.0,63.0,72.0,71.0,81.0,44.0,86.0,42.0,56.0,63.0,50.0,40.0,42.0,24.0,47.0,51.0,49.0,54.0,39.0,41.0,39.0,13.0,7.0,6.0,8.0,10.0,943000.0,3,0,0,1,0,1,1
15910,240945,G. McGregor,19,https://cdn.sofifa.org/players/4/19/240945.png,England,https://cdn.sofifa.org/flags/14.png,58,72,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,270000.0,3000.0,1539,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,36.0,"Jul 1, 2016",,2020,175,157,51,51,51,54,54,54,54,54,56,56,56,56,58,58,58,56,57,59,59,59,57,57,57,57,57,57,40.0,35.0,52.0,66.0,36.0,51.0,42.0,44.0,62.0,59.0,67.0,69.0,64.0,61.0,61.0,55.0,61.0,58.0,62.0,37.0,55.0,51.0,32.0,59.0,49.0,48.0,45.0,56.0,57.0,12.0,6.0,8.0,12.0,15.0,682000.0,3,0,0,1,0,1,1
16316,245019,S. Woods,19,https://cdn.sofifa.org/players/4/19/245019.png,England,https://cdn.sofifa.org/flags/14.png,57,71,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,200000.0,3000.0,1198,Right,1.0,2.0,2.0,Medium/ Medium,Lean,No,CB,35.0,"Jun 16, 2017",,2020,185,170,39,39,39,36,37,37,37,36,37,37,37,38,42,42,42,38,50,52,52,52,50,52,57,57,57,52,26.0,20.0,54.0,47.0,23.0,30.0,30.0,21.0,29.0,38.0,46.0,39.0,34.0,55.0,48.0,42.0,62.0,61.0,63.0,17.0,54.0,58.0,27.0,33.0,28.0,50.0,55.0,59.0,55.0,7.0,9.0,8.0,12.0,8.0,505000.0,2,0,1,0,0,1,1
16369,236358,K. Flanagan,18,https://cdn.sofifa.org/players/4/19/236358.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,57,75,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,210000.0,3000.0,1459,Right,1.0,3.0,3.0,High/ Low,Lean,No,CAM,37.0,"Aug 30, 2016",,2019,177,159,52,52,52,56,55,55,55,56,58,58,58,56,54,54,54,56,47,48,48,48,47,46,45,45,45,46,45.0,43.0,44.0,55.0,52.0,57.0,49.0,45.0,56.0,59.0,71.0,62.0,72.0,53.0,67.0,51.0,52.0,31.0,53.0,40.0,41.0,34.0,41.0,68.0,44.0,60.0,33.0,45.0,34.0,13.0,11.0,12.0,13.0,13.0,530000.0,3,0,0,1,0,0,1
16694,231182,O. O'Dwyer,20,https://cdn.sofifa.org/players/4/19/231182.png,England,https://cdn.sofifa.org/flags/14.png,56,69,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,160000.0,4000.0,1171,Right,1.0,3.0,2.0,Medium/ High,Lean,No,CB,45.0,"Jul 1, 2015",,2019,200,183,38,38,38,33,34,34,34,33,33,33,33,35,38,38,38,35,47,49,49,49,47,49,56,56,56,49,37.0,24.0,53.0,36.0,30.0,25.0,36.0,30.0,34.0,34.0,28.0,31.0,33.0,47.0,29.0,42.0,33.0,51.0,76.0,21.0,52.0,54.0,31.0,31.0,47.0,43.0,59.0,60.0,57.0,7.0,12.0,10.0,10.0,11.0,404000.0,2,0,1,0,0,1,1
16741,240946,F. Baptiste,18,https://cdn.sofifa.org/players/4/19/240946.png,England,https://cdn.sofifa.org/flags/14.png,56,76,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,190000.0,4000.0,1375,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,ST,43.0,"Oct 25, 2016",,2019,180,146,57,57,57,57,57,57,57,57,55,55,55,55,47,47,47,55,40,36,36,36,40,38,32,32,32,38,41.0,61.0,46.0,48.0,42.0,56.0,43.0,40.0,40.0,52.0,73.0,78.0,71.0,51.0,60.0,56.0,58.0,45.0,42.0,55.0,39.0,15.0,54.0,43.0,67.0,48.0,14.0,21.0,15.0,8.0,9.0,11.0,11.0,10.0,551000.0,4,0,0,0,1,1,1
17073,240947,T. Mitchell,18,https://cdn.sofifa.org/players/4/19/240947.png,England,https://cdn.sofifa.org/flags/14.png,55,72,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,160000.0,3000.0,1406,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,LB,38.0,"Jul 1, 2017",,2019,175,143,46,46,46,51,48,48,48,51,47,47,47,51,46,46,46,51,55,51,51,51,55,56,56,56,56,56,54.0,30.0,51.0,38.0,36.0,66.0,37.0,39.0,33.0,47.0,60.0,52.0,56.0,56.0,60.0,29.0,54.0,47.0,47.0,31.0,62.0,56.0,48.0,38.0,45.0,43.0,56.0,62.0,59.0,9.0,12.0,14.0,8.0,14.0,404000.0,2,0,1,0,0,1,1
