Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,Variable
1968,213956,Adama,22,https://cdn.sofifa.org/players/4/19/213956.png,Spain,https://cdn.sofifa.org/flags/45.png,75,85,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,10500000,54000,1772,Right,1,2,3,High/ Low,Stocky,No,RW,37,2018-08-08,,2023,177,168,70,70,70,76,74,74,74,76,73,73,73,76,65,65,65,76,58,52,52,52,58,53,44,44,44,53,72,61,40,66,52,89,65,42,56,83,97,96,81,63,83,74,73,75,83,55,54,29,62,57,47,70,16,26,23,13,9,11,12,7,22100000,4,0,0,0,1,0
1974,201417,M. Doherty,26,https://cdn.sofifa.org/players/4/19/201417.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,75,78,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,7000000,52000,1964,Right,1,4,3,High/ Medium,Normal,Yes,RWB,6,2010-08-01,,2021,182,196,70,70,70,72,72,72,72,72,72,72,72,74,73,73,73,74,75,74,74,74,75,74,72,72,72,74,71,57,62,74,46,74,62,45,69,75,74,78,69,68,68,72,82,89,73,62,73,69,71,66,48,67,69,71,72,15,8,12,11,9,13800000,2,0,1,0,0,0
2189,202048,C. Coady,25,https://cdn.sofifa.org/players/4/19/202048.png,England,https://cdn.sofifa.org/flags/14.png,74,77,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,6000000,46000,1845,Right,1,3,2,Low/ High,Normal,Yes,CB,16,2015-07-03,,2021,185,176,63,63,63,62,64,64,64,62,65,65,65,64,71,71,71,64,70,75,75,75,70,70,74,74,74,70,59,53,65,74,55,61,53,59,76,68,45,46,48,76,52,69,73,74,75,62,71,76,53,67,60,74,75,74,73,8,15,10,12,8,11900000,2,0,1,0,0,0
2429,208295,R. Saïss,28,https://cdn.sofifa.org/players/4/19/208295.png,Morocco,https://cdn.sofifa.org/flags/129.png,74,74,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,5500000,55000,1891,Left,1,3,3,Medium/ Medium,Lean,Yes,CM,27,2016-08-30,,2020,190,185,65,65,65,66,67,67,67,66,70,70,70,68,74,74,74,68,73,78,78,78,73,73,76,76,76,73,53,49,73,79,47,67,59,43,79,73,62,64,65,77,65,64,69,74,71,55,81,78,51,73,47,79,76,75,72,10,16,6,11,7,10500000,3,0,0,1,0,0
2634,220685,Léo Bonatini,24,https://cdn.sofifa.org/players/4/19/220685.png,Brazil,https://cdn.sofifa.org/flags/54.png,73,78,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,5500000,46000,1850,Right,1,4,3,Medium/ High,Normal,Yes,ST,33,2018-07-01,,2022,182,183,74,74,74,72,74,74,74,72,73,73,73,72,68,68,68,72,57,56,56,56,57,54,50,50,50,54,65,69,68,70,69,72,69,63,65,75,68,69,67,73,64,77,70,72,74,66,63,33,77,69,72,74,32,28,31,15,12,8,10,15,10900000,4,0,0,0,1,0
3125,183774,R. Bennett,28,https://cdn.sofifa.org/players/4/19/183774.png,England,https://cdn.sofifa.org/flags/14.png,73,73,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,3200000,46000,1354,Right,1,2,2,Low/ Medium,Normal,Yes,RCB,5,2017-07-01,,2020,187,172,42,42,42,36,38,38,38,36,40,40,40,40,51,51,51,40,58,67,67,67,58,62,73,73,73,62,23,18,73,65,13,24,22,25,63,43,36,39,30,68,34,43,73,63,77,20,81,70,20,25,28,53,76,75,73,6,16,12,8,12,6200000,2,0,1,0,0,0
3269,163600,J. Ruddy,31,https://cdn.sofifa.org/players/4/19/163600.png,England,https://cdn.sofifa.org/flags/14.png,72,72,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,1900000,31000,1073,Right,2,3,1,Medium/ Medium,Stocky,Yes,GK,21,2017-07-10,,2020,193,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,12,25,11,11,13,13,23,24,38,43,23,73,22,24,68,36,71,15,24,22,15,39,18,53,11,11,11,72,66,73,72,73,3600000,1,1,0,0,0,0
7801,218658,D. Iorfa,23,https://cdn.sofifa.org/players/4/19/218658.png,England,https://cdn.sofifa.org/flags/14.png,67,71,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,825000,16000,1601,Right,1,2,2,High/ Medium,Lean,No,RWB,67,2013-07-01,,2019,193,172,55,55,55,60,58,58,58,60,59,59,59,63,60,60,60,63,67,65,65,65,67,68,67,67,67,68,63,25,60,62,24,62,37,24,60,61,83,88,59,58,40,47,48,71,79,26,76,64,54,56,31,55,60,67,64,13,13,8,10,8,1600000,2,0,1,0,0,0
8538,210635,K. Hause,22,https://cdn.sofifa.org/players/4/19/210635.png,England,https://cdn.sofifa.org/flags/14.png,67,78,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,1100000,16000,1624,Left,1,3,2,Medium/ Medium,Normal,Yes,CB,30,2014-01-31,,2021,190,205,54,54,54,54,54,54,54,54,55,55,55,56,59,59,59,56,63,65,65,65,63,64,68,68,68,64,52,35,58,64,31,53,32,26,63,55,60,65,55,62,56,70,71,60,83,50,58,63,32,56,40,54,66,70,69,15,16,14,10,14,2400000,2,0,1,0,0,0
8700,236015,M. Gibbs-White,18,https://cdn.sofifa.org/players/4/19/236015.png,England,https://cdn.sofifa.org/flags/14.png,67,86,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,1600000,10000,1693,Right,1,2,4,Medium/ Medium,Normal,Yes,CM,17,2017-01-07,,2022,177,154,61,61,61,65,66,66,66,65,68,68,68,66,67,67,67,66,60,62,62,62,60,58,54,54,54,58,52,51,38,73,48,70,55,51,69,70,65,63,70,58,69,68,57,63,54,63,55,54,61,67,46,70,52,49,48,7,7,14,15,11,3900000,3,0,0,1,0,0
9245,223082,W. Norris,24,https://cdn.sofifa.org/players/4/19/223082.png,England,https://cdn.sofifa.org/flags/14.png,66,72,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,650000,10000,1062,Left,1,3,1,Medium/ Medium,Lean,No,GK,31,2017-07-11,,2021,190,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,11,30,12,13,17,18,34,20,40,49,35,52,51,18,54,36,60,10,20,21,13,42,16,50,9,16,17,68,64,61,64,70,1400000,1,1,0,0,0,0
9527,235172,Rúben Vinagre,19,https://cdn.sofifa.org/players/4/19/235172.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,82,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,1200000,7000,1778,Left,1,2,4,High/ Medium,Lean,No,LWB,29,2018-07-09,,2023,175,141,63,63,63,69,67,67,67,69,68,68,68,70,65,65,65,70,66,62,62,62,66,65,57,57,57,65,66,48,48,67,43,73,63,59,57,72,87,89,79,58,78,62,53,74,49,48,61,56,66,61,57,68,53,55,54,11,8,8,9,6,3100000,2,0,1,0,0,0
9791,201958,E. Ebanks-Landell,25,https://cdn.sofifa.org/players/4/19/201958.png,England,https://cdn.sofifa.org/flags/14.png,66,69,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,675000,15000,1564,Right,1,3,2,Medium/ Medium,Stocky,No,CB,44,2010-12-01,,2020,187,194,53,53,53,52,52,52,52,52,52,52,52,53,55,55,55,53,61,62,62,62,61,62,67,67,67,62,51,39,61,52,35,52,32,22,52,54,55,60,54,58,55,66,71,61,78,58,70,65,33,52,36,49,65,68,65,10,8,8,7,11,1300000,2,0,1,0,0,0
13829,234207,J. Kitolano,18,https://cdn.sofifa.org/players/4/19/234207.png,Norway,https://cdn.sofifa.org/flags/36.png,62,77,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,550000,4000,1550,Left,1,3,2,High/ Medium,Lean,No,LWB,50,2018-08-09,,2021,175,143,50,50,50,57,53,53,53,57,54,54,54,59,53,53,53,59,63,57,57,57,63,62,57,57,57,62,64,29,39,53,25,55,58,22,42,57,79,79,77,55,80,43,84,76,53,23,56,58,57,44,24,56,54,58,55,12,12,7,6,14,1400000,2,0,1,0,0,0
15261,226800,B. Ashley-Seal,19,https://cdn.sofifa.org/players/4/19/226800.png,England,https://cdn.sofifa.org/flags/14.png,60,76,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,450000,5000,1439,Right,1,3,3,High/ Medium,Normal,Yes,ST,24,2017-10-26,,2020,187,176,60,60,60,57,58,58,58,57,55,55,55,55,47,47,47,55,41,37,37,37,41,39,37,37,37,39,32,59,52,41,54,60,42,33,36,58,78,79,74,47,60,61,65,61,73,49,30,14,58,41,62,44,20,25,14,15,8,13,10,15,1100000,4,0,0,0,1,0
15587,237966,Paulo Alves,20,https://cdn.sofifa.org/players/4/19/237966.png,Portugal,https://cdn.sofifa.org/flags/38.png,59,70,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,260000,6000,1584,Right,1,3,3,High/ Medium,Lean,No,CM,38,2018-07-19,,2020,175,159,57,57,57,59,59,59,59,59,60,60,60,59,59,59,59,59,53,54,54,54,53,52,50,50,50,52,52,52,48,62,51,60,56,52,63,62,57,59,70,60,68,63,56,54,54,46,47,33,48,62,55,64,45,48,47,11,12,7,9,15,546000,3,0,0,1,0,0
15916,240950,Pedro Gonçalves,20,https://cdn.sofifa.org/players/4/19/240950.png,Portugal,https://cdn.sofifa.org/flags/38.png,58,74,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,280000,6000,1529,Right,1,3,3,Medium/ Medium,Lean,No,CM,26,2017-07-18,,2019,172,154,55,55,55,58,58,58,58,58,60,60,60,59,59,59,59,59,54,53,53,53,54,52,47,47,47,52,48,48,34,67,46,57,53,40,66,62,65,68,67,50,75,71,43,52,42,62,37,34,44,55,44,63,48,48,47,15,11,15,7,8,707000,3,0,0,1,0,0
16159,234177,N. Ennis,19,https://cdn.sofifa.org/players/4/19/234177.png,England,https://cdn.sofifa.org/flags/14.png,58,75,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,280000,4000,1412,Right,1,3,3,Medium/ Low,Normal,No,ST,45,2016-05-20,,2020,180,176,58,58,58,56,57,57,57,56,55,55,55,54,47,47,47,54,41,38,38,38,41,39,35,35,35,39,29,58,47,45,54,58,45,29,42,57,78,79,75,49,76,60,56,55,64,54,29,17,51,42,56,48,27,16,17,5,14,9,13,6,707000,4,0,0,0,1,0
16560,229050,O. Buur Rasmussen,20,https://cdn.sofifa.org/players/4/19/229050.png,Denmark,https://cdn.sofifa.org/flags/13.png,57,71,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,200000,5000,1471,Right,1,3,3,High/ Medium,Lean,No,RWB,40,2017-08-24,,2021,175,154,47,47,47,56,53,53,53,56,56,56,56,58,55,55,55,58,58,56,56,56,58,57,52,52,52,57,47,29,33,56,31,61,36,36,54,62,77,74,71,55,75,36,64,59,42,32,51,54,43,51,36,48,50,53,52,6,9,14,16,6,505000,2,0,1,0,0,0
16863,243608,R. Giles,18,https://cdn.sofifa.org/players/4/19/243608.png,England,https://cdn.sofifa.org/flags/14.png,56,76,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,170000,3000,1564,Left,1,3,3,High/ Medium,Lean,No,LWB,23,2018-05-20,,2020,177,159,53,53,53,60,57,57,57,60,57,57,57,60,54,54,54,60,57,52,52,52,57,56,49,49,49,56,60,42,34,54,41,62,59,55,52,61,87,83,77,47,75,57,42,58,45,48,55,42,44,51,49,56,46,49,48,14,6,5,8,8,493000,2,0,1,0,0,0
17352,241982,E. Watt,18,https://cdn.sofifa.org/players/4/19/241982.png,Scotland,https://cdn.sofifa.org/flags/42.png,54,75,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,150000,4000,1536,Right,1,3,2,Medium/ Medium,Normal,No,CM,25,2017-11-21,,2022,175,159,50,50,50,54,53,53,53,54,55,55,55,55,55,55,55,55,56,56,56,56,56,55,54,54,54,55,43,41,37,57,39,55,48,49,56,55,68,67,67,54,73,55,60,58,49,47,70,52,38,53,47,56,53,52,51,9,6,7,11,9,435000,3,0,0,1,0,0
17393,242297,A. Søndergaard,17,https://cdn.sofifa.org/players/4/19/242297.png,Denmark,https://cdn.sofifa.org/flags/13.png,54,77,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,120000,2000,844,Right,1,4,1,Medium/ Medium,Lean,No,GK,62,2018-01-26,,2020,187,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,12,23,6,6,14,10,22,18,21,20,38,51,32,15,60,24,64,5,28,6,4,33,13,39,12,12,11,56,54,50,51,54,348000,1,1,0,0,0,0
17503,236009,C. John,18,https://cdn.sofifa.org/players/4/19/236009.png,England,https://cdn.sofifa.org/flags/14.png,54,72,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,130000,3000,1434,Left,1,2,2,Medium/ Medium,Normal,No,CB,47,2017-07-01,,2020,180,172,49,49,49,52,50,50,50,52,51,51,51,53,51,51,51,53,54,53,53,53,54,55,55,55,55,55,45,29,49,52,26,53,34,25,50,52,72,73,66,52,60,42,69,60,67,36,59,47,45,44,32,49,49,51,50,13,9,7,8,8,328000,2,0,1,0,0,0
