Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,Variable
290,186345,K. Trippier,27,https://cdn.sofifa.org/players/4/19/186345.png,England,https://cdn.sofifa.org/flags/14.png,82,82,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,18500000,99000,2161,Right,2,4,3,High/ High,Normal,Yes,RB,12,2015-06-19,,2022,177,159,72,72,72,77,75,75,75,77,77,77,77,79,80,80,80,79,83,80,80,80,83,82,78,78,78,82,91,48,73,79,54,75,87,83,78,80,76,75,74,81,74,75,73,88,65,70,70,79,75,80,66,73,77,82,79,11,14,8,11,10,34200000,2,0,1,0,0,0
348,205923,B. Davies,25,https://cdn.sofifa.org/players/4/19/205923.png,Wales,https://cdn.sofifa.org/flags/50.png,81,84,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,18500000,87000,2035,Left,2,3,3,High/ High,Lean,Yes,LB,4,2014-07-23,,2021,182,168,71,71,71,75,74,74,74,75,75,75,75,78,77,77,77,78,82,80,80,80,82,81,79,79,79,81,83,58,69,79,48,76,72,48,70,79,76,74,70,78,68,65,73,85,69,52,76,79,71,75,54,74,78,83,82,11,7,6,7,14,35600000,2,0,1,0,0,0
395,170368,E. Lamela,26,https://cdn.sofifa.org/players/4/19/170368.png,Argentina,https://cdn.sofifa.org/flags/52.png,81,82,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,21000000,105000,2100,Left,2,2,4,High/ High,Lean,Yes,RM,22,2013-08-30,,2022,182,176,79,79,79,82,82,82,82,82,82,82,82,82,79,79,79,82,68,68,68,68,68,65,61,61,61,65,78,74,69,83,77,86,83,80,73,84,76,74,75,78,74,81,63,78,68,82,84,45,79,83,75,78,48,51,42,10,15,11,8,13,40400000,3,0,0,1,0,0
396,169595,D. Rose,27,https://cdn.sofifa.org/players/4/19/169595.png,England,https://cdn.sofifa.org/flags/14.png,81,81,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,14500000,92000,2094,Left,3,3,3,Medium/ High,Normal,Yes,LB,3,2007-07-01,,2021,175,168,72,72,72,77,76,76,76,77,76,76,76,78,77,77,77,78,82,80,80,80,82,82,81,81,81,82,82,57,62,76,64,80,64,57,66,77,79,78,69,82,76,68,75,78,72,67,87,81,68,73,57,75,77,83,84,10,11,8,13,13,26800000,2,0,1,0,0,0
470,202335,E. Dier,24,https://cdn.sofifa.org/players/4/19/202335.png,England,https://cdn.sofifa.org/flags/14.png,80,84,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,16500000,73000,2033,Right,2,3,2,Medium/ High,Normal,Yes,CDM,4,2014-08-02,,2021,187,198,69,69,69,67,68,68,68,67,69,69,69,69,74,74,74,69,77,81,81,81,77,78,83,83,83,78,67,52,82,77,51,65,60,74,78,70,62,68,52,78,38,82,77,78,89,72,91,81,53,67,70,77,82,81,83,11,14,6,13,9,31800000,3,0,0,1,0,0
482,197853,S. Aurier,25,https://cdn.sofifa.org/players/4/19/197853.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,80,83,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,15500000,82000,2091,Right,2,3,3,High/ High,Normal,Yes,RB,17,2017-08-31,,2022,175,168,72,72,72,76,74,74,74,76,75,75,75,77,77,77,77,77,81,80,80,80,81,81,81,81,81,81,83,54,75,78,47,76,69,30,72,79,79,78,73,81,76,71,94,77,74,58,86,79,72,71,64,75,75,81,82,7,10,15,16,9,29800000,2,0,1,0,0,0
505,188942,V. Wanyama,27,https://cdn.sofifa.org/players/4/19/188942.png,Kenya,https://cdn.sofifa.org/flags/120.png,80,82,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,14500000,86000,2043,Right,2,3,2,Medium/ High,Normal,Yes,CDM,12,2016-07-01,,2021,182,192,71,71,71,69,70,70,70,69,70,70,70,70,74,74,74,70,76,81,81,81,76,77,82,82,82,77,62,61,71,77,60,68,62,57,70,75,54,61,68,81,65,79,79,78,92,60,89,83,63,64,65,76,78,85,77,6,14,10,13,16,27900000,3,0,0,1,0,0
1015,183394,M. Sissoko,28,https://cdn.sofifa.org/players/4/19/183394.png,France,https://cdn.sofifa.org/flags/18.png,77,77,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,9000000,79000,2138,Right,2,2,3,Medium/ Medium,Normal,Yes,CM,17,2016-08-31,,2021,187,201,78,78,78,78,78,78,78,78,77,77,77,79,78,78,78,79,79,78,78,78,79,78,77,77,77,78,75,69,70,79,64,82,75,74,74,77,79,81,67,74,58,85,78,87,88,70,80,78,76,71,60,75,70,75,71,14,8,11,10,8,16700000,3,0,0,1,0,0
1129,222400,H. Winks,22,https://cdn.sofifa.org/players/4/19/222400.png,England,https://cdn.sofifa.org/flags/14.png,77,85,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,13000000,66000,1940,Right,1,3,3,High/ Medium,Normal,Yes,CM,17,2014-07-01,,2023,175,163,67,67,67,74,73,73,73,74,76,76,76,76,78,78,78,76,74,75,75,75,74,72,68,68,68,72,65,54,50,83,50,77,71,60,78,80,75,70,73,76,78,63,51,78,63,62,58,69,64,80,51,80,70,71,64,8,11,14,13,10,26700000,3,0,0,1,0,0
1147,137677,M. Vorm,34,https://cdn.sofifa.org/players/4/19/137677.png,Netherlands,https://cdn.sofifa.org/flags/34.png,77,77,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,3600000,56000,1279,Right,2,3,1,Medium/ Medium,Normal,Yes,GK,13,2014-07-23,,2019,182,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,17,39,12,18,12,14,35,35,53,54,63,80,53,23,72,36,65,19,23,28,10,32,41,63,22,11,14,78,72,70,73,78,6700000,1,1,0,0,0,0
1333,162131,Llorente,33,https://cdn.sofifa.org/players/4/19/162131.png,Spain,https://cdn.sofifa.org/flags/45.png,76,76,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,4800000,76000,1599,Right,3,3,3,Medium/ Medium,Normal,Yes,ST,18,2017-08-31,,2019,193,203,78,78,78,68,74,74,74,68,72,72,72,66,67,67,67,66,47,54,54,54,47,45,52,52,52,45,44,79,90,73,81,67,57,40,49,80,29,32,33,80,30,79,55,44,86,64,71,25,84,70,70,82,34,25,15,2,2,3,4,2,8900000,4,0,0,0,1,0
1743,219732,G. Nkoudou,23,https://cdn.sofifa.org/players/4/19/219732.png,France,https://cdn.sofifa.org/flags/18.png,75,80,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,9000000,58000,1856,Right,1,4,3,High/ Low,Lean,Yes,LM,14,2016-08-31,,2021,175,161,71,71,71,77,75,75,75,77,75,75,75,76,68,68,68,76,60,54,54,54,60,57,47,47,47,57,74,65,49,73,74,79,74,58,62,74,89,88,86,74,89,67,56,64,60,71,48,21,72,67,61,70,32,37,42,10,13,8,6,13,17300000,3,0,0,1,0,0
2025,226537,V. Janssen,24,https://cdn.sofifa.org/players/4/19/226537.png,Netherlands,https://cdn.sofifa.org/flags/34.png,75,78,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,8500000,64000,1747,Left,2,4,3,High/ Low,Normal,Yes,ST,9,2016-07-18,,2020,182,194,76,76,76,69,74,74,74,69,71,71,71,66,63,63,63,66,49,52,52,52,49,47,50,50,50,47,35,77,74,75,65,67,54,39,40,75,60,62,59,75,66,83,73,57,77,68,78,19,78,64,81,74,39,23,22,13,7,11,15,16,16400000,4,0,0,0,1,0
2335,205186,P. Gazzaniga,26,https://cdn.sofifa.org/players/4/19/205186.png,Argentina,https://cdn.sofifa.org/flags/52.png,74,78,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,5000000,46000,1365,Right,1,3,1,Medium/ Medium,Lean,Yes,GK,22,2017-08-23,,2022,195,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,14,32,8,20,33,21,49,20,63,65,64,59,49,49,66,45,67,19,32,16,13,52,41,55,23,20,11,76,73,84,72,76,9600000,1,1,0,0,0,0
3723,237221,J. Foyth,20,https://cdn.sofifa.org/players/4/19/237221.png,Argentina,https://cdn.sofifa.org/flags/52.png,72,85,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,5500000,33000,1750,Right,1,3,3,Medium/ High,Lean,Yes,CB,6,2017-08-30,,2022,187,152,61,61,61,61,62,62,62,61,62,62,62,62,63,63,63,62,69,69,69,69,69,70,73,73,73,70,41,43,73,71,43,66,41,47,49,69,71,71,72,73,72,56,72,65,71,39,58,72,46,52,47,57,70,75,72,8,15,7,14,9,13600000,2,0,1,0,0,0
5949,227927,K. Walker-Peters,21,https://cdn.sofifa.org/players/4/19/227927.png,England,https://cdn.sofifa.org/flags/14.png,69,80,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,1600000,21000,1695,Right,1,4,3,High/ Medium,Lean,Yes,RB,16,2015-07-01,,2023,175,141,56,56,56,64,60,60,60,64,62,62,62,65,63,63,63,65,69,67,67,67,69,69,68,68,68,69,69,35,62,66,25,69,50,31,60,68,77,72,69,60,81,31,74,66,59,41,70,64,60,48,32,66,70,70,69,9,8,7,11,12,3200000,2,0,1,0,0,0
10172,232250,L. Amos,21,https://cdn.sofifa.org/players/4/19/232250.png,England,https://cdn.sofifa.org/flags/14.png,65,79,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,1200000,13000,1711,Left,1,4,3,Medium/ Medium,Lean,No,CM,40,2015-07-01,,2021,177,159,56,56,56,61,60,60,60,61,63,63,63,63,66,66,66,63,64,66,66,66,64,63,62,62,62,63,57,44,44,70,36,61,54,48,67,62,59,64,67,60,71,57,65,72,62,62,66,57,48,70,45,63,62,66,61,11,8,14,12,9,2900000,3,0,0,1,0,0
11347,237139,T. Oakley-Boothe,18,https://cdn.sofifa.org/players/4/19/237139.png,England,https://cdn.sofifa.org/flags/14.png,64,81,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,925000,7000,1615,Right,1,3,3,Medium/ Medium,Lean,Yes,CM,46,2017-07-01,,2021,182,150,54,54,54,59,58,58,58,59,61,61,61,62,64,64,64,62,62,65,65,65,62,62,61,61,61,62,48,39,45,72,34,60,56,55,70,65,63,67,53,55,51,44,59,65,60,36,59,61,56,60,52,65,60,64,55,13,7,9,14,8,2300000,3,0,0,1,0,0
11585,241042,O. Skipp,17,https://cdn.sofifa.org/players/4/19/241042.png,England,https://cdn.sofifa.org/flags/14.png,64,83,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,800000,6000,1610,Right,1,3,2,Medium/ High,Normal,No,CDM,52,2017-09-16,,2021,175,154,54,54,54,57,56,56,56,57,58,58,58,60,61,61,61,60,63,65,65,65,63,63,62,62,62,63,52,38,51,70,35,57,48,42,64,63,66,65,57,60,61,55,61,74,61,38,67,61,42,50,54,46,58,64,55,8,12,9,7,5,2000000,3,0,0,1,0,0
13778,233426,A. Georgiou,21,https://cdn.sofifa.org/players/4/19/233426.png,Cyprus,https://cdn.sofifa.org/flags/11.png,62,75,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,575000,9000,1599,Left,1,2,3,Medium/ Medium,Lean,Yes,LM,42,2015-07-01,,2020,177,161,55,55,55,62,59,59,59,62,60,60,60,63,59,59,59,63,62,57,57,57,62,60,55,55,55,60,69,46,44,58,44,66,56,50,51,64,69,72,66,55,68,45,45,61,52,42,44,56,54,61,45,54,49,60,53,10,12,8,14,10,1400000,3,0,0,1,0,0
14521,236239,A. Whiteman,19,https://cdn.sofifa.org/players/4/19/236239.png,England,https://cdn.sofifa.org/flags/14.png,61,75,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,450000,3000,941,Right,1,2,1,Medium/ Medium,Lean,Yes,GK,41,2015-07-01,,2020,185,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,14,27,8,12,12,10,25,23,34,28,31,44,41,17,65,26,48,9,25,12,4,39,11,42,21,13,14,65,60,56,60,64,1100000,1,1,0,0,0,0
14537,228053,S. Harrison,20,https://cdn.sofifa.org/players/4/19/228053.png,England,https://cdn.sofifa.org/flags/14.png,61,72,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,450000,10000,1473,Left,1,3,3,High/ Medium,Lean,No,ST,39,2015-12-24,,2019,182,150,62,62,62,61,61,61,61,61,59,59,59,59,51,51,51,59,43,40,40,40,43,41,37,37,37,41,45,62,57,51,47,61,42,27,41,59,75,73,73,59,70,57,65,63,62,50,49,14,61,47,63,52,21,16,12,11,7,10,12,11,923000,4,0,0,0,1,0
14545,235736,K. Sterling,19,https://cdn.sofifa.org/players/4/19/235736.png,England,https://cdn.sofifa.org/flags/14.png,61,75,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,550000,7000,1478,Right,1,2,3,Medium/ Medium,Normal,No,ST,50,2017-07-01,,2021,180,146,62,62,62,59,60,60,60,59,57,57,57,56,47,47,47,56,41,37,37,37,41,40,36,36,36,40,36,67,46,43,61,57,53,58,30,59,77,75,70,57,73,61,64,48,54,63,42,15,64,42,55,48,32,13,19,7,5,12,11,9,1400000,4,0,0,0,1,0
