Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,From_England,In_Premier
1583,189446,J. Stanislas,28,https://cdn.sofifa.org/players/4/19/189446.png,England,https://cdn.sofifa.org/flags/14.png,75,75,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,6500000.0,55000.0,1779,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,RM,19.0,"Jul 1, 2014",,2019,182,168,70,70,70,75,74,74,74,75,75,75,75,75,71,71,71,75,62,58,58,58,62,57,46,46,46,57,72.0,71.0,43.0,74.0,51.0,75.0,74.0,77.0,67.0,77.0,76.0,76.0,75.0,69.0,63.0,71.0,44.0,72.0,55.0,69.0,36.0,60.0,73.0,74.0,61.0,67.0,28.0,27.0,29.0,13.0,8.0,6.0,7.0,6.0,12400000.0,3,0,0,1,0,1,1
1908,169638,C. Daniels,31,https://cdn.sofifa.org/players/4/19/169638.png,England,https://cdn.sofifa.org/flags/14.png,75,75,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,4400000.0,49000.0,2017,Left,1.0,3.0,3.0,High/ Medium,Normal,Yes,LB,11.0,"Jan 1, 2012",,2020,177,165,69,69,69,72,72,72,72,72,72,72,72,73,73,73,73,73,75,74,74,74,75,75,74,74,74,75,75.0,55.0,67.0,74.0,53.0,74.0,69.0,68.0,69.0,74.0,74.0,69.0,70.0,74.0,72.0,70.0,76.0,73.0,68.0,62.0,64.0,74.0,71.0,71.0,72.0,70.0,72.0,76.0,75.0,14.0,16.0,13.0,6.0,7.0,8300000.000000001,2,0,1,0,0,1,1
1979,135883,S. Francis,33,https://cdn.sofifa.org/players/4/19/135883.png,England,https://cdn.sofifa.org/flags/14.png,75,75,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,2700000.0,49000.0,1788,Right,1.0,4.0,2.0,High/ Medium,Normal,Yes,RB,2.0,"Jan 1, 2012",,2020,187,198,60,60,60,62,62,62,62,62,64,64,64,64,68,68,68,64,71,73,73,73,71,71,76,76,76,71,72.0,25.0,72.0,73.0,26.0,67.0,51.0,61.0,67.0,70.0,49.0,54.0,51.0,73.0,58.0,70.0,67.0,55.0,77.0,62.0,75.0,72.0,57.0,63.0,44.0,71.0,74.0,79.0,76.0,12.0,6.0,10.0,8.0,12.0,5100000.0,2,0,1,0,0,1,1
2009,172768,A. Surman,31,https://cdn.sofifa.org/players/4/19/172768.png,England,https://cdn.sofifa.org/flags/14.png,75,75,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,5500000.0,53000.0,1938,Left,1.0,4.0,3.0,Medium/ Medium,Normal,Yes,LCM,6.0,"Sep 1, 2014",,2019,177,161,68,68,68,70,71,71,71,70,74,74,74,72,76,76,76,72,70,73,73,73,70,69,68,68,68,69,68.0,63.0,59.0,82.0,55.0,67.0,61.0,68.0,77.0,77.0,59.0,53.0,59.0,75.0,72.0,68.0,70.0,72.0,65.0,67.0,68.0,66.0,66.0,78.0,67.0,76.0,66.0,68.0,61.0,16.0,14.0,7.0,16.0,8.0,10500000.0,3,0,0,1,0,1,1
2312,105846,A. Boruc,38,https://cdn.sofifa.org/players/4/19/105846.png,Poland,https://cdn.sofifa.org/flags/37.png,74,74,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,375000.0,24000.0,1159,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jul 1, 2015",,2019,193,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,11.0,11.0,25.0,13.0,14.0,13.0,19.0,34.0,18.0,37.0,39.0,40.0,69.0,40.0,21.0,73.0,31.0,69.0,15.0,38.0,25.0,17.0,40.0,21.0,63.0,15.0,20.0,20.0,74.0,73.0,62.0,76.0,74.0,713000.0,1,1,0,0,0,0,1
2447,184749,D. Gosling,28,https://cdn.sofifa.org/players/4/19/184749.png,England,https://cdn.sofifa.org/flags/14.png,74,74,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,5500000.0,51000.0,1951,Right,1.0,3.0,3.0,Medium/ High,Normal,Yes,CM,4.0,"Jul 1, 2014",,2021,182,174,70,70,70,71,72,72,72,71,73,73,73,71,74,74,74,71,71,73,73,73,71,70,71,71,71,70,68.0,66.0,65.0,78.0,64.0,69.0,57.0,57.0,72.0,73.0,59.0,54.0,62.0,70.0,70.0,71.0,68.0,73.0,65.0,73.0,73.0,73.0,75.0,73.0,61.0,77.0,69.0,69.0,68.0,6.0,15.0,14.0,15.0,6.0,10500000.0,3,0,0,1,0,1,1
2550,205540,J. Ibe,22,https://cdn.sofifa.org/players/4/19/205540.png,England,https://cdn.sofifa.org/flags/14.png,74,79,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,7500000.0,43000.0,1832,Right,1.0,4.0,3.0,Medium/ Medium,Normal,Yes,RM,10.0,"Jul 18, 2016",,2020,175,179,69,69,69,75,74,74,74,75,74,74,74,74,69,69,69,74,62,59,59,59,62,59,51,51,51,59,67.0,63.0,35.0,70.0,50.0,83.0,65.0,53.0,61.0,77.0,83.0,78.0,80.0,65.0,81.0,77.0,57.0,67.0,66.0,72.0,50.0,48.0,71.0,69.0,63.0,68.0,35.0,45.0,40.0,13.0,15.0,7.0,13.0,13.0,14800000.0,3,0,0,1,0,1,1
2682,220196,D. Brooks,20,https://cdn.sofifa.org/players/4/19/220196.png,Wales,https://cdn.sofifa.org/flags/50.png,73,85,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,7000000.0,33000.0,1713,Left,1.0,3.0,4.0,Medium/ Medium,Lean,No,RM,13.0,"Jul 1, 2018",,2022,182,137,67,67,67,74,72,72,72,74,74,74,74,74,69,69,69,74,58,54,54,54,58,53,43,43,43,53,66.0,68.0,40.0,74.0,50.0,77.0,61.0,48.0,64.0,75.0,73.0,76.0,85.0,72.0,79.0,60.0,59.0,70.0,45.0,55.0,44.0,34.0,68.0,74.0,58.0,76.0,28.0,31.0,28.0,8.0,14.0,9.0,13.0,7.0,14700000.0,3,0,0,1,0,0,1
4512,166838,M. Pugh,31,https://cdn.sofifa.org/players/4/19/166838.png,England,https://cdn.sofifa.org/flags/14.png,71,71,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,2100000.0,35000.0,1820,Right,1.0,4.0,4.0,High/ Medium,Normal,Yes,LM,7.0,"Jun 1, 2010",,2019,180,159,70,70,70,72,72,72,72,72,72,72,72,72,68,68,68,72,60,59,59,59,60,57,55,55,55,57,69.0,68.0,66.0,69.0,49.0,75.0,60.0,69.0,59.0,74.0,71.0,62.0,73.0,69.0,66.0,67.0,62.0,70.0,64.0,66.0,60.0,37.0,72.0,69.0,64.0,71.0,55.0,44.0,31.0,14.0,15.0,13.0,8.0,10.0,4000000.0,3,0,0,1,0,1,1
5370,221618,L. Mousset,22,https://cdn.sofifa.org/players/4/19/221618.png,France,https://cdn.sofifa.org/flags/18.png,70,75,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,2400000.0,29000.0,1638,Right,1.0,2.0,3.0,Medium/ Medium,Normal,Yes,ST,9.0,"Jun 30, 2016",,2020,182,176,70,70,70,68,69,69,69,68,66,66,66,65,58,58,58,65,48,44,44,44,48,45,41,41,41,45,48.0,69.0,67.0,57.0,53.0,73.0,47.0,41.0,44.0,70.0,75.0,76.0,71.0,62.0,68.0,76.0,69.0,62.0,69.0,70.0,37.0,22.0,65.0,55.0,75.0,60.0,19.0,20.0,17.0,12.0,14.0,13.0,6.0,16.0,4800000.0,4,0,0,0,1,0,1
5431,212419,T. Mings,25,https://cdn.sofifa.org/players/4/19/212419.png,England,https://cdn.sofifa.org/flags/14.png,70,72,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,1800000.0,27000.0,1692,Left,1.0,3.0,3.0,Medium/ Medium,Normal,Yes,LB,26.0,"Jun 26, 2015",,2021,195,170,57,57,57,62,60,60,60,62,61,61,61,65,63,63,63,65,70,69,69,69,70,70,71,71,71,70,70.0,35.0,63.0,65.0,30.0,69.0,45.0,37.0,59.0,65.0,62.0,74.0,58.0,65.0,48.0,41.0,62.0,71.0,81.0,30.0,73.0,70.0,57.0,54.0,45.0,59.0,70.0,71.0,70.0,7.0,10.0,13.0,7.0,15.0,3500000.0,2,0,1,0,0,1,1
13763,233934,A. Ramsdale,20,https://cdn.sofifa.org/players/4/19/233934.png,England,https://cdn.sofifa.org/flags/14.png,62,76,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,550000.0,4000.0,1102,Right,1.0,2.0,1.0,Medium/ Medium,Lean,No,GK,12.0,"Jan 31, 2017",,2021,187,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,14.0,25.0,21.0,18.0,28.0,16.0,29.0,19.0,26.0,33.0,36.0,45.0,50.0,52.0,35.0,58.0,35.0,51.0,19.0,35.0,12.0,5.0,44.0,28.0,44.0,14.0,11.0,19.0,63.0,59.0,57.0,60.0,70.0,1400000.0,1,1,0,0,0,1,1
14136,237378,M. Dobre,19,https://cdn.sofifa.org/players/4/19/237378.png,Romania,https://cdn.sofifa.org/flags/39.png,61,75,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,550000.0,4000.0,1541,Right,1.0,3.0,3.0,High/ Medium,Lean,No,RM,54.0,"Aug 31, 2016",,2019,177,157,56,56,56,61,59,59,59,61,59,59,59,61,55,55,55,61,54,50,50,50,54,52,46,46,46,52,55.0,46.0,40.0,52.0,33.0,67.0,44.0,40.0,45.0,62.0,77.0,76.0,78.0,57.0,74.0,54.0,60.0,68.0,55.0,43.0,59.0,38.0,56.0,50.0,48.0,67.0,33.0,40.0,36.0,7.0,15.0,14.0,9.0,10.0,1400000.0,3,0,0,1,0,0,1
14553,230876,M. Butcher,21,https://cdn.sofifa.org/players/4/19/230876.png,England,https://cdn.sofifa.org/flags/14.png,61,73,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,450000.0,7000.0,1553,Left,1.0,3.0,2.0,Medium/ High,Normal,Yes,CM,36.0,"Apr 1, 2015",,2019,187,183,56,56,56,58,58,58,58,58,60,60,60,59,61,61,61,59,57,60,60,60,57,57,59,59,59,57,48.0,49.0,53.0,64.0,36.0,61.0,37.0,30.0,63.0,66.0,50.0,54.0,55.0,52.0,55.0,54.0,70.0,59.0,68.0,47.0,55.0,55.0,53.0,62.0,47.0,50.0,51.0,57.0,55.0,15.0,6.0,7.0,7.0,12.0,945000.0,3,0,0,1,0,1,1
14575,230882,J. Simpson,21,https://cdn.sofifa.org/players/4/19/230882.png,England,https://cdn.sofifa.org/flags/14.png,61,71,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,350000.0,6000.0,1332,Left,1.0,2.0,2.0,Medium/ Medium,Normal,Yes,CB,25.0,"Jul 1, 2015",,2020,182,183,43,43,43,39,39,39,39,39,39,39,39,40,42,42,42,40,52,53,53,53,52,54,61,61,61,54,37.0,30.0,66.0,40.0,37.0,37.0,29.0,36.0,36.0,39.0,44.0,44.0,50.0,52.0,59.0,43.0,70.0,49.0,68.0,26.0,52.0,61.0,29.0,33.0,45.0,52.0,60.0,64.0,63.0,8.0,6.0,5.0,8.0,6.0,735000.0,2,0,1,0,0,1,1
15333,234252,C. Jordan,19,https://cdn.sofifa.org/players/4/19/234252.png,England,https://cdn.sofifa.org/flags/14.png,59,73,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,300000.0,3000.0,1349,Right,1.0,2.0,2.0,Medium/ High,Normal,No,CB,46.0,"Mar 1, 2016",,2019,185,176,42,42,42,41,41,41,41,41,41,41,41,42,43,43,43,42,51,53,53,53,51,53,59,59,59,53,33.0,22.0,54.0,42.0,31.0,34.0,33.0,34.0,34.0,50.0,47.0,53.0,53.0,51.0,60.0,41.0,69.0,49.0,68.0,22.0,64.0,57.0,35.0,33.0,49.0,52.0,56.0,60.0,59.0,12.0,14.0,5.0,15.0,10.0,758000.0,2,0,1,0,0,1,1
15435,239676,K. Taylor,18,https://cdn.sofifa.org/players/4/19/239676.png,England,https://cdn.sofifa.org/flags/14.png,59,72,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,280000.0,4000.0,1539,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,28.0,"Jul 4, 2017",,2020,177,154,56,56,56,59,58,58,58,59,60,60,60,60,57,57,57,60,51,50,50,50,51,50,46,46,46,50,56.0,50.0,49.0,61.0,52.0,61.0,62.0,53.0,59.0,61.0,69.0,63.0,65.0,58.0,70.0,61.0,57.0,48.0,51.0,47.0,43.0,26.0,45.0,59.0,50.0,62.0,33.0,43.0,45.0,8.0,12.0,7.0,6.0,9.0,707000.0,3,0,0,1,0,1,1
15521,243044,N. Ofoborh,18,https://cdn.sofifa.org/players/4/19/243044.png,Nigeria,https://cdn.sofifa.org/flags/133.png,59,75,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,290000.0,3000.0,1566,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CDM,59.0,"Dec 16, 2017",,2020,182,170,52,52,52,53,53,53,53,53,54,54,54,54,56,56,56,54,58,60,60,60,58,59,61,61,61,59,42.0,36.0,57.0,57.0,43.0,55.0,47.0,43.0,54.0,56.0,60.0,61.0,57.0,57.0,59.0,58.0,61.0,61.0,64.0,40.0,63.0,57.0,41.0,54.0,55.0,43.0,59.0,61.0,58.0,8.0,11.0,9.0,14.0,8.0,732000.0,3,0,0,1,0,0,1
15923,239673,T. Cordner,19,https://cdn.sofifa.org/players/4/19/239673.png,England,https://cdn.sofifa.org/flags/14.png,58,68,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,170000.0,3000.0,1338,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,55.0,"Jul 7, 2017",,2019,180,165,42,42,42,39,39,39,39,39,38,38,38,41,41,41,41,41,52,52,52,52,52,54,59,59,59,54,33.0,26.0,60.0,40.0,35.0,32.0,32.0,37.0,31.0,41.0,53.0,50.0,51.0,51.0,64.0,43.0,72.0,62.0,67.0,25.0,50.0,56.0,32.0,31.0,43.0,51.0,59.0,62.0,58.0,10.0,8.0,13.0,6.0,5.0,357000.0,2,0,1,0,0,1,1
16197,243669,J. Anthony,18,https://cdn.sofifa.org/players/4/19/243669.png,England,https://cdn.sofifa.org/flags/14.png,58,73,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,260000.0,4000.0,1443,Left,1.0,3.0,2.0,High/ Medium,Lean,No,ST,56.0,"May 26, 2018",,2019,175,137,59,59,59,58,58,58,58,58,56,56,56,57,49,49,49,57,43,38,38,38,43,41,34,34,34,41,40.0,58.0,53.0,49.0,55.0,59.0,51.0,34.0,40.0,56.0,75.0,73.0,67.0,54.0,75.0,59.0,63.0,66.0,50.0,50.0,32.0,21.0,55.0,45.0,62.0,54.0,15.0,17.0,17.0,8.0,9.0,7.0,13.0,15.0,657000.0,4,0,0,0,1,1,1
16198,243670,J. Boote,18,https://cdn.sofifa.org/players/4/19/243670.png,England,https://cdn.sofifa.org/flags/14.png,58,71,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,230000.0,4000.0,1585,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,60.0,"May 26, 2018",,2019,175,139,55,55,55,58,58,58,58,58,59,59,59,60,59,59,59,60,57,55,55,55,57,55,50,50,50,55,53.0,50.0,43.0,60.0,50.0,57.0,52.0,51.0,58.0,61.0,63.0,63.0,65.0,57.0,79.0,55.0,50.0,71.0,45.0,48.0,51.0,43.0,51.0,58.0,56.0,56.0,47.0,49.0,47.0,8.0,14.0,15.0,7.0,8.0,581000.0,3,0,0,1,0,1,1
16290,234251,K. O'Connell,18,https://cdn.sofifa.org/players/4/19/234251.png,England,https://cdn.sofifa.org/flags/14.png,57,69,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,170000.0,4000.0,1479,Right,1.0,3.0,2.0,Medium/ High,Lean,No,LM,57.0,"Apr 1, 2016",,2019,175,141,54,54,54,57,56,56,56,57,57,57,57,57,54,54,54,57,50,47,47,47,50,49,43,43,43,49,53.0,50.0,48.0,55.0,49.0,60.0,55.0,49.0,52.0,55.0,61.0,60.0,65.0,56.0,61.0,55.0,57.0,55.0,40.0,46.0,42.0,31.0,49.0,58.0,50.0,62.0,29.0,34.0,49.0,11.0,10.0,13.0,10.0,11.0,357000.0,3,0,0,1,0,1,1
