Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,From_England,In_Premier
2506,220620,F. Hadergjonaj,23,https://cdn.sofifa.org/players/4/19/220620.png,Switzerland,https://cdn.sofifa.org/flags/47.png,74,80,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,6500000.0,30000.0,1833,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,RWB,33.0,"Jul 1, 2018",,2020,182,161,63,63,63,69,66,66,66,69,68,68,68,71,69,69,69,71,74,71,71,71,74,74,70,70,70,74,76.0,47.0,63.0,72.0,41.0,69.0,44.0,42.0,68.0,73.0,81.0,78.0,71.0,69.0,71.0,59.0,70.0,76.0,61.0,41.0,64.0,68.0,57.0,64.0,44.0,63.0,67.0,73.0,72.0,15.0,6.0,12.0,8.0,11.0,13700000.0,2,0,1,0,0,0,1
2621,203783,T. Smith,26,https://cdn.sofifa.org/players/4/19/203783.png,England,https://cdn.sofifa.org/flags/14.png,73,76,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,4099999.9999999995,33000.0,1759,Right,1.0,3.0,3.0,Medium/ Medium,Normal,Yes,RB,2.0,"Sep 1, 2012",,2020,185,185,58,58,58,66,63,63,63,66,65,65,65,69,68,68,68,69,73,72,72,72,73,73,72,72,72,73,74.0,38.0,66.0,70.0,20.0,65.0,59.0,41.0,62.0,70.0,74.0,69.0,60.0,74.0,63.0,29.0,62.0,76.0,69.0,22.0,71.0,69.0,67.0,68.0,41.0,63.0,69.0,74.0,71.0,15.0,14.0,14.0,14.0,9.0,8000000.0,2,0,1,0,0,1,1
2658,203544,C. Löwe,29,https://cdn.sofifa.org/players/4/19/203544.png,Germany,https://cdn.sofifa.org/flags/21.png,73,73,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,3000000.0,34000.0,1970,Left,1.0,2.0,3.0,Medium/ Medium,Lean,Yes,LWB,15.0,"Jul 1, 2016",,2019,175,150,66,66,66,69,68,68,68,69,69,69,69,70,70,70,70,70,73,72,72,72,73,73,70,70,70,73,71.0,53.0,58.0,70.0,52.0,68.0,71.0,65.0,67.0,70.0,75.0,69.0,73.0,73.0,76.0,72.0,76.0,77.0,60.0,64.0,67.0,73.0,62.0,65.0,74.0,70.0,72.0,71.0,72.0,14.0,12.0,8.0,8.0,12.0,5700000.0,2,0,1,0,0,0,1
3018,234924,A. Diakhaby,21,https://cdn.sofifa.org/players/4/19/234924.png,France,https://cdn.sofifa.org/flags/18.png,73,78,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,5500000.0,26000.0,1697,Left,1.0,2.0,3.0,High/ Medium,Lean,No,RM,11.0,"Jul 20, 2018",,2021,187,163,74,74,74,75,74,74,74,75,73,73,73,73,63,63,63,73,52,46,46,46,52,48,40,40,40,48,66.0,75.0,72.0,72.0,61.0,77.0,54.0,39.0,55.0,67.0,87.0,85.0,78.0,72.0,64.0,71.0,70.0,59.0,57.0,63.0,32.0,14.0,73.0,64.0,71.0,63.0,22.0,17.0,16.0,11.0,8.0,11.0,5.0,9.0,10900000.0,3,0,0,1,0,0,1
3346,220714,P. Billing,22,https://cdn.sofifa.org/players/4/19/220714.png,Denmark,https://cdn.sofifa.org/flags/13.png,72,83,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,4700000.0,25000.0,1866,Left,1.0,3.0,2.0,Medium/ Medium,Lean,Yes,LCM,8.0,"Oct 9, 2013",,2020,198,176,68,68,68,66,68,68,68,66,69,69,69,67,72,72,72,67,68,73,73,73,68,69,72,72,72,69,53.0,58.0,70.0,76.0,63.0,68.0,64.0,53.0,73.0,72.0,55.0,61.0,54.0,68.0,55.0,74.0,61.0,62.0,75.0,74.0,65.0,69.0,60.0,67.0,46.0,73.0,70.0,76.0,69.0,11.0,7.0,10.0,14.0,13.0,9800000.0,3,0,0,1,0,0,1
3468,227667,I. Mbenza,22,https://cdn.sofifa.org/players/4/19/227667.png,Belgium,https://cdn.sofifa.org/flags/7.png,72,80,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,4600000.0,17000.0,1817,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,18.0,,Montpellier HSC,"Jun 30, 2019",187,170,72,72,72,73,72,72,72,73,71,71,71,73,65,65,65,73,57,53,53,53,57,54,48,48,48,54,72.0,69.0,59.0,70.0,59.0,73.0,74.0,64.0,67.0,70.0,85.0,86.0,77.0,64.0,60.0,77.0,75.0,65.0,74.0,70.0,47.0,21.0,72.0,60.0,55.0,64.0,47.0,30.0,25.0,9.0,6.0,13.0,6.0,16.0,0.0,4,0,0,0,1,0,1
3598,188540,R. van La Parra,27,https://cdn.sofifa.org/players/4/19/188540.png,Netherlands,https://cdn.sofifa.org/flags/34.png,72,72,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,3300000.0,31000.0,1780,Right,1.0,3.0,4.0,Medium/ Medium,Normal,Yes,LM,17.0,"Jun 1, 2016",,2020,180,159,67,67,67,73,71,71,71,73,71,71,71,72,66,66,66,72,60,57,57,57,60,56,50,50,50,56,64.0,58.0,38.0,68.0,51.0,82.0,67.0,57.0,60.0,78.0,79.0,84.0,75.0,65.0,75.0,67.0,55.0,63.0,66.0,54.0,58.0,34.0,68.0,62.0,63.0,66.0,36.0,48.0,36.0,16.0,14.0,11.0,16.0,12.0,6200000.0,3,0,0,1,0,0,1
4100,201514,E. Kachunga,26,https://cdn.sofifa.org/players/4/19/201514.png,DR Congo,https://cdn.sofifa.org/flags/110.png,71,72,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,2800000.0,28000.0,1846,Right,1.0,2.0,3.0,High/ Medium,Lean,Yes,RM,9.0,"Jun 1, 2016",,2020,177,163,73,73,73,72,72,72,72,72,71,71,71,72,66,66,66,72,59,56,56,56,59,57,54,54,54,57,66.0,70.0,72.0,66.0,68.0,72.0,66.0,46.0,54.0,71.0,78.0,79.0,71.0,71.0,73.0,72.0,78.0,76.0,70.0,66.0,67.0,25.0,71.0,66.0,65.0,69.0,35.0,53.0,32.0,12.0,12.0,7.0,8.0,8.0,5500000.0,3,0,0,1,0,0,1
4125,198194,D. Williams,29,https://cdn.sofifa.org/players/4/19/198194.png,United States,https://cdn.sofifa.org/flags/95.png,71,71,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,2300000.0,29000.0,1987,Right,1.0,3.0,3.0,Medium/ High,Normal,Yes,CM,19.0,"Jul 4, 2017",,2019,182,176,72,72,72,71,71,71,71,71,70,70,70,72,71,71,71,72,73,73,73,73,73,73,73,73,73,73,66.0,66.0,69.0,71.0,68.0,76.0,54.0,48.0,67.0,68.0,74.0,68.0,71.0,73.0,68.0,78.0,80.0,89.0,73.0,68.0,86.0,69.0,67.0,60.0,50.0,68.0,69.0,71.0,72.0,12.0,12.0,7.0,11.0,6.0,4300000.0,3,0,0,1,0,0,1
5175,226677,J. Bacuna,20,https://cdn.sofifa.org/players/4/19/226677.png,Netherlands,https://cdn.sofifa.org/flags/34.png,70,77,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,2500000.0,18000.0,1901,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CM,7.0,"Jun 20, 2018",,2021,177,163,68,68,68,70,70,70,70,70,70,70,70,71,70,70,70,71,67,68,68,68,67,65,65,65,65,65,68.0,55.0,61.0,70.0,61.0,77.0,66.0,64.0,68.0,75.0,72.0,67.0,68.0,68.0,64.0,76.0,70.0,70.0,67.0,68.0,78.0,68.0,60.0,67.0,59.0,64.0,68.0,54.0,43.0,6.0,11.0,8.0,14.0,10.0,5200000.0,3,0,0,1,0,0,1
6862,199741,C. Quaner,27,https://cdn.sofifa.org/players/4/19/199741.png,Germany,https://cdn.sofifa.org/flags/21.png,68,68,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,950000.0,17000.0,1631,Left,1.0,2.0,3.0,High/ High,Lean,Yes,RM,23.0,"Jan 20, 2017",,2020,190,174,69,69,69,68,68,68,68,68,66,66,66,68,61,61,61,68,52,50,50,50,52,50,45,45,45,50,65.0,66.0,66.0,65.0,60.0,68.0,43.0,38.0,59.0,64.0,68.0,81.0,59.0,67.0,54.0,68.0,37.0,72.0,79.0,59.0,63.0,21.0,68.0,59.0,55.0,59.0,21.0,27.0,23.0,9.0,14.0,9.0,11.0,13.0,1800000.0,3,0,0,1,0,0,1
7754,170008,B. Hamer,30,https://cdn.sofifa.org/players/4/19/170008.png,England,https://cdn.sofifa.org/flags/14.png,67,67,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,500000.0,11000.0,1131,Right,1.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,12.0,"Jul 1, 2018",,2021,193,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,20.0,11.0,25.0,14.0,18.0,13.0,12.0,30.0,23.0,45.0,45.0,50.0,63.0,56.0,23.0,54.0,35.0,64.0,18.0,34.0,23.0,13.0,38.0,22.0,51.0,15.0,12.0,12.0,71.0,63.0,64.0,65.0,69.0,950000.0,1,1,0,0,0,1,1
10680,237499,A. Sabiri,21,https://cdn.sofifa.org/players/4/19/237499.png,Germany,https://cdn.sofifa.org/flags/21.png,65,76,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,925000.0,8000.0,1681,Right,1.0,4.0,3.0,Medium/ Medium,Normal,Yes,LM,29.0,"Aug 23, 2017",,2020,185,176,65,65,65,67,66,66,66,67,65,65,65,66,59,59,59,66,54,50,50,50,54,52,49,49,49,52,58.0,60.0,68.0,53.0,41.0,76.0,72.0,66.0,50.0,74.0,71.0,72.0,77.0,63.0,63.0,55.0,70.0,65.0,67.0,59.0,53.0,28.0,57.0,54.0,57.0,64.0,28.0,37.0,39.0,8.0,6.0,14.0,8.0,12.0,1900000.0,3,0,0,1,0,0,1
12380,226129,J. Gorenc Stanković,22,https://cdn.sofifa.org/players/4/19/226129.png,Slovenia,https://cdn.sofifa.org/flags/44.png,63,76,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,625000.0,7000.0,1491,Right,1.0,3.0,2.0,Medium/ Medium,Lean,Yes,CB,27.0,"Jul 8, 2016",,2020,190,172,54,54,54,52,54,54,54,52,56,56,56,54,59,59,59,54,57,62,62,62,57,58,63,63,63,58,28.0,43.0,62.0,66.0,32.0,53.0,44.0,29.0,56.0,60.0,50.0,44.0,52.0,59.0,49.0,53.0,58.0,58.0,69.0,30.0,61.0,57.0,46.0,58.0,40.0,52.0,63.0,64.0,61.0,9.0,10.0,12.0,8.0,7.0,1600000.0,2,0,1,0,0,0,1
14455,230068,D. Duhaney,19,https://cdn.sofifa.org/players/4/19/230068.png,England,https://cdn.sofifa.org/flags/14.png,61,77,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,475000.0,3000.0,1541,Right,1.0,4.0,2.0,High/ Medium,Lean,No,RB,56.0,"Aug 17, 2018",,2020,180,154,51,51,51,55,53,53,53,55,52,52,52,56,52,52,52,56,61,57,57,57,61,61,59,59,59,61,56.0,27.0,50.0,51.0,37.0,57.0,47.0,30.0,44.0,59.0,70.0,78.0,72.0,54.0,66.0,51.0,65.0,67.0,65.0,25.0,56.0,56.0,50.0,43.0,32.0,46.0,56.0,59.0,61.0,14.0,14.0,13.0,10.0,6.0,1200000.0,2,0,1,0,0,1,1
15680,244673,M. Daly,17,https://cdn.sofifa.org/players/4/19/244673.png,England,https://cdn.sofifa.org/flags/14.png,59,80,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,325000.0,3000.0,1602,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,41.0,"Jul 17, 2018",,2021,175,165,58,58,58,60,60,60,60,60,61,61,61,60,60,60,60,60,55,55,55,55,55,55,52,52,52,55,55.0,56.0,50.0,64.0,52.0,62.0,61.0,57.0,62.0,60.0,61.0,52.0,61.0,59.0,67.0,55.0,54.0,48.0,48.0,49.0,46.0,39.0,58.0,58.0,58.0,66.0,39.0,59.0,57.0,9.0,12.0,10.0,10.0,14.0,943000.0,3,0,0,1,0,1,1
16110,243871,S. High,17,https://cdn.sofifa.org/players/4/19/243871.png,England,https://cdn.sofifa.org/flags/14.png,58,74,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,250000.0,3000.0,1544,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,46.0,"Apr 26, 2018",,2019,177,143,56,56,56,60,60,60,60,60,61,61,61,60,58,58,58,60,51,51,51,51,51,50,47,47,47,50,57.0,54.0,48.0,63.0,49.0,62.0,61.0,50.0,61.0,64.0,61.0,51.0,58.0,57.0,61.0,55.0,57.0,32.0,37.0,46.0,50.0,29.0,55.0,61.0,63.0,63.0,29.0,52.0,55.0,9.0,15.0,13.0,15.0,14.0,631000.0,3,0,0,1,0,1,1
16112,243872,M. Obiero,17,https://cdn.sofifa.org/players/4/19/243872.png,England,https://cdn.sofifa.org/flags/14.png,58,73,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,250000.0,3000.0,1412,Right,1.0,2.0,2.0,Medium/ Low,Lean,No,ST,49.0,"Apr 26, 2018",,2019,177,150,58,58,58,57,58,58,58,57,58,58,58,56,52,52,52,56,42,40,40,40,42,40,36,36,36,40,43.0,56.0,63.0,55.0,41.0,55.0,47.0,43.0,42.0,56.0,60.0,55.0,58.0,61.0,69.0,54.0,63.0,50.0,47.0,55.0,30.0,22.0,60.0,57.0,65.0,55.0,15.0,20.0,20.0,7.0,14.0,9.0,8.0,12.0,631000.0,4,0,0,0,1,1,1
16360,243258,J. Barrett,18,https://cdn.sofifa.org/players/4/19/243258.png,England,https://cdn.sofifa.org/flags/14.png,57,72,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,190000.0,2000.0,1307,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,50.0,"Jan 1, 2018",,2019,185,165,42,42,42,37,38,38,38,37,37,37,37,38,40,40,40,38,50,50,50,50,50,53,58,58,58,53,36.0,25.0,63.0,36.0,32.0,26.0,34.0,37.0,33.0,38.0,52.0,48.0,47.0,50.0,55.0,49.0,63.0,49.0,58.0,29.0,52.0,57.0,32.0,33.0,44.0,44.0,57.0,60.0,60.0,9.0,15.0,7.0,8.0,13.0,480000.0,2,0,1,0,0,1,1
16361,243259,H. Spratt,18,https://cdn.sofifa.org/players/4/19/243259.png,England,https://cdn.sofifa.org/flags/14.png,57,70,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,160000.0,2000.0,1446,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,LB,51.0,"Jan 1, 2018",,2019,177,165,47,47,47,50,48,48,48,50,47,47,47,51,47,47,47,51,56,52,52,52,56,57,58,58,58,57,57.0,34.0,55.0,36.0,37.0,55.0,34.0,43.0,33.0,47.0,61.0,52.0,50.0,57.0,67.0,29.0,57.0,62.0,59.0,36.0,59.0,56.0,51.0,40.0,49.0,40.0,56.0,60.0,60.0,10.0,6.0,14.0,14.0,10.0,404000.0,2,0,1,0,0,1,1
16452,237176,R. Schofield,18,https://cdn.sofifa.org/players/4/19/237176.png,England,https://cdn.sofifa.org/flags/14.png,57,77,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,170000.0,1000.0,828,Right,1.0,2.0,1.0,Medium/ Medium,Lean,Yes,GK,31.0,"Jul 1, 2016",,2019,190,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9.0,11.0,28.0,6.0,8.0,11.0,11.0,23.0,17.0,28.0,33.0,35.0,48.0,21.0,17.0,37.0,24.0,44.0,7.0,23.0,8.0,5.0,35.0,14.0,40.0,8.0,14.0,13.0,60.0,58.0,51.0,53.0,56.0,493000.0,1,1,0,0,0,1,1
17079,234039,R. Edmonds-Green,19,https://cdn.sofifa.org/players/4/19/234039.png,England,https://cdn.sofifa.org/flags/14.png,55,70,Huddersfield Town,https://cdn.sofifa.org/teams/2/light/1939.png,170000.0,2000.0,1242,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,48.0,"Jul 15, 2017",,2019,180,161,38,38,38,37,37,37,37,37,36,36,36,39,39,39,39,39,49,50,50,50,49,52,56,56,56,52,28.0,18.0,49.0,38.0,23.0,30.0,26.0,28.0,30.0,43.0,61.0,54.0,39.0,51.0,65.0,40.0,68.0,51.0,61.0,19.0,53.0,59.0,24.0,27.0,33.0,50.0,59.0,54.0,52.0,14.0,8.0,11.0,12.0,14.0,429000.0,2,0,1,0,0,1,1
