Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,From_England,In_Premier
257,205452,A. Rüdiger,25,https://cdn.sofifa.org/players/4/19/205452.png,Germany,https://cdn.sofifa.org/flags/21.png,82,84,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,22500000.0,110000.0,1843,Right,2.0,3.0,2.0,Medium/ High,Lean,Yes,CB,16.0,"Jul 9, 2017",,2022,190,187,60,60,60,61,60,60,60,61,62,62,62,64,67,67,67,64,76,78,78,78,76,78,83,83,83,78,68.0,27.0,80.0,75.0,34.0,59.0,35.0,56.0,72.0,69.0,67.0,78.0,59.0,82.0,50.0,70.0,73.0,60.0,82.0,41.0,88.0,80.0,33.0,57.0,40.0,72.0,82.0,85.0,82.0,14.0,15.0,10.0,12.0,8.0,43300000.0,2,0,1,0,0,0,1
265,201153,Morata,25,https://cdn.sofifa.org/players/4/19/201153.png,Spain,https://cdn.sofifa.org/flags/45.png,82,85,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,28500000.0,135000.0,1886,Right,3.0,4.0,3.0,High/ High,Normal,Yes,ST,7.0,"Jul 21, 2017",,2022,187,187,84,84,84,82,83,83,83,82,81,81,81,80,71,71,71,80,59,55,55,55,59,55,51,51,51,55,73.0,80.0,86.0,78.0,80.0,83.0,76.0,44.0,51.0,82.0,76.0,86.0,66.0,79.0,60.0,80.0,84.0,68.0,78.0,72.0,56.0,24.0,85.0,76.0,70.0,76.0,37.0,14.0,20.0,4.0,5.0,4.0,4.0,5.0,54900000.0,4,0,0,0,1,0,1
283,189505,Pedro,30,https://cdn.sofifa.org/players/4/19/189505.png,Spain,https://cdn.sofifa.org/flags/45.png,82,82,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,21000000.0,140000.0,1968,Right,3.0,5.0,4.0,High/ High,Lean,Yes,RW,11.0,"Aug 20, 2015",,2020,170,143,78,78,78,83,83,83,83,83,83,83,83,82,77,77,77,82,66,64,64,64,66,62,53,53,53,62,78.0,78.0,55.0,80.0,70.0,84.0,81.0,57.0,71.0,85.0,79.0,74.0,82.0,81.0,80.0,77.0,66.0,70.0,47.0,79.0,56.0,49.0,82.0,77.0,66.0,77.0,49.0,32.0,31.0,5.0,11.0,12.0,15.0,9.0,38900000.0,4,0,0,0,1,0,1
304,178509,O. Giroud,31,https://cdn.sofifa.org/players/4/19/178509.png,France,https://cdn.sofifa.org/flags/18.png,82,82,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,20000000.0,140000.0,1927,Left,3.0,3.0,3.0,Medium/ Medium,Normal,Yes,ST,9.0,"Jan 31, 2018",,2019,193,203,82,82,82,75,79,79,79,75,77,77,77,74,74,74,74,74,58,62,62,62,58,55,59,59,59,55,64.0,83.0,90.0,79.0,82.0,70.0,70.0,65.0,58.0,83.0,43.0,50.0,57.0,83.0,54.0,85.0,84.0,62.0,88.0,74.0,76.0,42.0,83.0,76.0,83.0,78.0,37.0,37.0,20.0,12.0,15.0,11.0,6.0,5.0,37000000.0,4,0,0,0,1,0,1
336,213661,A. Christensen,22,https://cdn.sofifa.org/players/4/19/213661.png,Denmark,https://cdn.sofifa.org/flags/13.png,81,88,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,21500000.0,91000.0,1717,Right,2.0,3.0,2.0,Low/ Medium,Lean,Yes,LCB,6.0,"Apr 10, 2013",,2022,187,179,57,57,57,61,60,60,60,61,64,64,64,65,70,70,70,65,75,79,79,79,75,77,81,81,81,77,49.0,36.0,80.0,77.0,25.0,68.0,32.0,22.0,72.0,74.0,66.0,70.0,61.0,80.0,61.0,31.0,72.0,69.0,73.0,20.0,73.0,82.0,32.0,62.0,36.0,77.0,80.0,86.0,84.0,10.0,12.0,8.0,6.0,8.0,44100000.0,2,0,1,0,0,0,1
534,164468,G. Cahill,32,https://cdn.sofifa.org/players/4/19/164468.png,England,https://cdn.sofifa.org/flags/14.png,80,80,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,8500000.0,99000.0,1754,Right,3.0,3.0,2.0,Medium/ Medium,Normal,Yes,CB,24.0,"Jan 16, 2012",,2019,193,194,64,64,64,57,61,61,61,57,61,61,61,57,66,66,66,57,67,75,75,75,67,70,82,82,82,70,28.0,56.0,85.0,66.0,47.0,56.0,48.0,27.0,60.0,61.0,42.0,48.0,51.0,79.0,47.0,63.0,80.0,61.0,79.0,64.0,85.0,78.0,45.0,56.0,53.0,74.0,83.0,82.0,81.0,5.0,12.0,9.0,5.0,12.0,15700000.0,2,0,1,0,0,1,1
590,216150,D. Zappacosta,26,https://cdn.sofifa.org/players/4/19/216150.png,Italy,https://cdn.sofifa.org/flags/27.png,79,81,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,12500000.0,94000.0,2069,Right,2.0,3.0,3.0,High/ High,Lean,Yes,RB,21.0,"Aug 31, 2017",,2021,182,159,72,72,72,74,73,73,73,74,73,73,73,75,74,74,74,75,79,76,76,76,79,79,76,76,76,79,81.0,59.0,69.0,74.0,69.0,76.0,74.0,59.0,68.0,74.0,74.0,79.0,72.0,76.0,73.0,75.0,67.0,87.0,68.0,72.0,75.0,76.0,71.0,64.0,59.0,73.0,76.0,78.0,79.0,11.0,9.0,8.0,6.0,11.0,24100000.0,2,0,1,0,0,0,1
641,199767,M. van Ginkel,25,https://cdn.sofifa.org/players/4/19/199767.png,Netherlands,https://cdn.sofifa.org/flags/34.png,79,80,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,14500000.0,98000.0,2102,Right,2.0,4.0,3.0,High/ High,Lean,Yes,CM,26.0,"Jul 5, 2013",,2020,185,181,77,77,77,77,78,78,78,77,79,79,79,77,79,79,79,77,74,76,76,76,74,73,73,73,73,73,71.0,76.0,74.0,83.0,74.0,75.0,66.0,69.0,79.0,80.0,62.0,69.0,71.0,77.0,59.0,79.0,74.0,76.0,71.0,76.0,69.0,63.0,78.0,77.0,84.0,84.0,71.0,73.0,68.0,7.0,11.0,13.0,13.0,14.0,27900000.0,3,0,0,1,0,0,1
646,199189,R. Barkley,24,https://cdn.sofifa.org/players/4/19/199189.png,England,https://cdn.sofifa.org/flags/14.png,79,82,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,16000000.0,89000.0,1980,Right,2.0,5.0,4.0,Medium/ Medium,Normal,Yes,CAM,15.0,"Jan 5, 2018",,2023,185,192,76,76,76,77,79,79,79,77,80,80,80,78,78,78,78,78,67,69,69,69,67,65,64,64,64,65,65.0,68.0,65.0,82.0,61.0,85.0,68.0,70.0,78.0,84.0,69.0,70.0,66.0,74.0,58.0,81.0,62.0,69.0,77.0,80.0,74.0,45.0,71.0,79.0,65.0,80.0,54.0,58.0,51.0,9.0,14.0,12.0,6.0,10.0,30800000.0,3,0,0,1,0,1,1
681,186132,D. Drinkwater,28,https://cdn.sofifa.org/players/4/19/186132.png,England,https://cdn.sofifa.org/flags/14.png,79,79,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,12500000.0,110000.0,2023,Right,2.0,4.0,3.0,Medium/ Medium,Normal,Yes,CM,6.0,"Aug 31, 2017",,2022,177,179,71,71,71,73,74,74,74,73,76,76,76,74,79,79,79,74,75,78,78,78,75,74,73,73,73,74,64.0,60.0,61.0,80.0,69.0,75.0,72.0,69.0,83.0,78.0,63.0,63.0,67.0,77.0,76.0,77.0,54.0,77.0,69.0,72.0,74.0,75.0,71.0,79.0,53.0,78.0,69.0,76.0,73.0,12.0,6.0,8.0,9.0,12.0,23100000.0,3,0,0,1,0,1,1
858,172962,V. Moses,27,https://cdn.sofifa.org/players/4/19/172962.png,Nigeria,https://cdn.sofifa.org/flags/133.png,78,78,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,11000000.0,105000.0,2110,Right,2.0,4.0,4.0,Medium/ Medium,Normal,Yes,RW,15.0,"Aug 24, 2012",,2021,177,170,76,76,76,78,78,78,78,78,78,78,78,79,77,77,77,79,78,76,76,76,78,77,74,74,74,77,76.0,69.0,70.0,76.0,64.0,82.0,75.0,61.0,70.0,81.0,79.0,77.0,76.0,76.0,82.0,74.0,66.0,85.0,69.0,69.0,62.0,73.0,76.0,72.0,75.0,75.0,74.0,74.0,71.0,9.0,7.0,8.0,16.0,16.0,20400000.0,4,0,0,0,1,0,1
1085,213666,R. Loftus-Cheek,22,https://cdn.sofifa.org/players/4/19/213666.png,England,https://cdn.sofifa.org/flags/14.png,77,85,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,13000000.0,76000.0,1947,Right,1.0,3.0,4.0,Medium/ Low,Normal,Yes,CM,12.0,"Jun 3, 2013",,2021,190,194,72,72,72,75,76,76,76,75,78,78,78,77,78,78,78,77,70,73,73,73,70,68,68,68,68,68,62.0,63.0,58.0,83.0,54.0,82.0,58.0,57.0,81.0,81.0,68.0,74.0,73.0,64.0,67.0,64.0,59.0,75.0,80.0,60.0,79.0,57.0,79.0,79.0,45.0,78.0,59.0,67.0,61.0,11.0,7.0,12.0,15.0,13.0,26700000.0,3,0,0,1,0,1,1
1287,139062,W. Caballero,36,https://cdn.sofifa.org/players/4/19/139062.png,Argentina,https://cdn.sofifa.org/flags/52.png,76,76,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,1000000.0,39000.0,1211,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,13.0,"Jul 1, 2017",,2019,185,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,11.0,22.0,33.0,13.0,12.0,23.0,11.0,48.0,30.0,43.0,46.0,39.0,73.0,55.0,23.0,70.0,37.0,69.0,14.0,30.0,19.0,7.0,47.0,16.0,57.0,14.0,11.0,12.0,75.0,72.0,71.0,77.0,76.0,1900000.0,1,1,0,0,0,0,1
1664,210736,Emerson,23,https://cdn.sofifa.org/players/4/19/210736.png,Italy,https://cdn.sofifa.org/flags/27.png,75,79,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,7000000.0,61000.0,1948,Left,2.0,3.0,3.0,High/ Medium,Lean,Yes,LB,33.0,"Jan 30, 2018",,2022,175,170,69,69,69,73,71,71,71,73,70,70,70,73,71,71,71,73,76,72,72,72,76,75,70,70,70,75,78.0,43.0,60.0,74.0,44.0,77.0,53.0,71.0,66.0,79.0,77.0,77.0,75.0,77.0,72.0,80.0,67.0,74.0,52.0,77.0,65.0,75.0,75.0,41.0,55.0,72.0,73.0,69.0,70.0,8.0,15.0,8.0,7.0,14.0,13500000.0,2,0,1,0,0,0,1
3311,203038,Lucas Piazon,24,https://cdn.sofifa.org/players/4/19/203038.png,Brazil,https://cdn.sofifa.org/flags/54.png,72,77,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,4200000.0,55000.0,1807,Right,1.0,4.0,3.0,Medium/ Medium,Lean,No,RW,34.0,"Jan 20, 2012",,2020,182,161,71,71,71,74,74,74,74,74,74,74,74,73,70,70,70,73,59,56,56,56,59,56,46,46,46,56,71.0,73.0,53.0,75.0,74.0,72.0,75.0,73.0,68.0,77.0,70.0,69.0,72.0,70.0,69.0,70.0,39.0,66.0,55.0,70.0,44.0,31.0,71.0,72.0,73.0,79.0,27.0,32.0,47.0,10.0,7.0,8.0,10.0,14.0,8000000.0,4,0,0,0,1,0,1
3937,101880,R. Green,38,https://cdn.sofifa.org/players/4/19/101880.png,England,https://cdn.sofifa.org/flags/14.png,72,72,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,210000.0,28000.0,1101,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,31.0,"Jul 26, 2018",,2019,187,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,12.0,15.0,26.0,12.0,14.0,16.0,13.0,14.0,15.0,46.0,32.0,47.0,70.0,40.0,22.0,68.0,26.0,59.0,11.0,26.0,20.0,13.0,58.0,21.0,49.0,14.0,12.0,11.0,73.0,70.0,60.0,72.0,74.0,389000.0,1,1,0,0,0,1,1
5121,240740,C. Hudson-Odoi,17,https://cdn.sofifa.org/players/4/19/240740.png,England,https://cdn.sofifa.org/flags/14.png,70,87,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,3500000.0,25000.0,1720,Right,1.0,3.0,4.0,High/ Medium,Lean,No,LW,20.0,"Jul 5, 2017",,2020,177,165,66,66,66,71,69,69,69,71,70,70,70,70,63,63,63,70,55,51,51,51,55,52,45,45,45,52,62.0,60.0,53.0,69.0,52.0,77.0,63.0,64.0,63.0,72.0,86.0,84.0,84.0,62.0,71.0,60.0,54.0,57.0,69.0,57.0,50.0,23.0,61.0,63.0,55.0,64.0,22.0,33.0,36.0,14.0,13.0,11.0,15.0,5.0,8700000.0,4,0,0,0,1,1,1
10801,235735,E. Ampadu,17,https://cdn.sofifa.org/players/4/19/235735.png,Wales,https://cdn.sofifa.org/flags/50.png,65,86,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,1100000.0,8000.0,1514,Right,1.0,3.0,2.0,Medium/ Medium,Lean,Yes,LDM,15.0,"Jul 1, 2017",,2023,182,159,49,49,49,51,52,52,52,51,55,55,55,54,60,60,60,54,60,65,65,65,60,61,65,65,65,61,27.0,23.0,59.0,70.0,25.0,57.0,34.0,27.0,64.0,58.0,62.0,58.0,56.0,61.0,68.0,52.0,74.0,60.0,67.0,22.0,56.0,62.0,29.0,59.0,33.0,64.0,66.0,67.0,64.0,13.0,12.0,9.0,8.0,12.0,3000000.0,3,0,0,1,0,0,1
14603,245992,B. Gilmour,17,https://cdn.sofifa.org/players/4/19/245992.png,Scotland,https://cdn.sofifa.org/flags/42.png,61,84,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,550000.0,7000.0,1613,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,60.0,"Jul 1, 2018",,2021,172,150,55,55,55,61,60,60,60,61,63,63,63,62,62,62,62,62,55,55,55,55,55,53,49,49,49,53,56.0,48.0,50.0,69.0,59.0,64.0,58.0,54.0,70.0,62.0,66.0,56.0,75.0,51.0,82.0,48.0,60.0,50.0,32.0,50.0,54.0,46.0,55.0,66.0,49.0,64.0,41.0,45.0,47.0,9.0,7.0,9.0,13.0,12.0,1600000.0,3,0,0,1,0,0,1
14646,238075,M. Taylor-Crossdale,18,https://cdn.sofifa.org/players/4/19/238075.png,England,https://cdn.sofifa.org/flags/14.png,61,79,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,525000.0,8000.0,1490,Right,1.0,3.0,3.0,High/ Medium,Lean,No,ST,56.0,"Dec 28, 2016",,2019,185,170,62,62,62,61,62,62,62,61,61,61,61,59,54,54,54,59,44,42,42,42,44,42,39,39,39,42,42.0,62.0,51.0,56.0,60.0,65.0,56.0,37.0,41.0,63.0,65.0,72.0,60.0,60.0,60.0,70.0,55.0,50.0,66.0,60.0,40.0,16.0,46.0,60.0,69.0,56.0,28.0,21.0,17.0,7.0,8.0,8.0,11.0,8.0,1300000.0,4,0,0,0,1,1,1
15322,241160,G. McEachran,17,https://cdn.sofifa.org/players/4/19/241160.png,England,https://cdn.sofifa.org/flags/14.png,59,81,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,350000.0,6000.0,1516,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,55.0,"Aug 30, 2017",,2019,175,143,51,51,51,58,56,56,56,58,59,59,59,59,59,59,59,59,54,54,54,54,54,53,48,48,48,53,55.0,40.0,40.0,66.0,46.0,58.0,58.0,53.0,61.0,61.0,64.0,60.0,73.0,50.0,74.0,47.0,48.0,54.0,36.0,32.0,49.0,35.0,53.0,64.0,50.0,63.0,38.0,55.0,52.0,8.0,14.0,7.0,10.0,5.0,998000.0,3,0,0,1,0,1,1
15846,241159,M. Guehi,17,https://cdn.sofifa.org/players/4/19/241159.png,England,https://cdn.sofifa.org/flags/14.png,58,78,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,230000.0,4000.0,1329,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,53.0,"Jul 13, 2017",,2020,182,165,42,42,42,40,40,40,40,40,39,39,39,42,42,42,42,42,52,53,53,53,52,55,58,58,58,55,33.0,24.0,56.0,48.0,32.0,34.0,29.0,32.0,41.0,40.0,58.0,60.0,53.0,47.0,58.0,49.0,65.0,56.0,61.0,21.0,55.0,57.0,28.0,27.0,34.0,40.0,60.0,60.0,59.0,8.0,9.0,11.0,12.0,12.0,656000.0,2,0,1,0,0,1,1
16806,238186,M. Bulka,18,https://cdn.sofifa.org/players/4/19/238186.png,Poland,https://cdn.sofifa.org/flags/37.png,56,74,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,150000.0,2000.0,885,Right,1.0,2.0,1.0,Medium/ Medium,Lean,No,GK,59.0,"Oct 4, 2016",,2019,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,8.0,10.0,28.0,5.0,7.0,13.0,14.0,27.0,13.0,28.0,25.0,42.0,49.0,28.0,22.0,43.0,20.0,70.0,7.0,25.0,11.0,8.0,38.0,18.0,42.0,12.0,10.0,14.0,57.0,54.0,56.0,52.0,59.0,371000.0,1,1,0,0,0,0,1
