Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,From_England,In_Premier
1446,182184,D. Stephens,29,https://cdn.sofifa.org/players/4/19/182184.png,England,https://cdn.sofifa.org/flags/14.png,76,76,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,7500000.0,46000.0,2018,Right,1.0,3.0,3.0,Medium/ High,Lean,Yes,RCM,6.0,"Jan 30, 2014",,2021,185,157,69,69,69,71,71,71,71,71,73,73,73,73,77,77,77,73,75,77,77,77,75,74,74,74,74,74,70.0,63.0,65.0,79.0,69.0,69.0,67.0,61.0,76.0,73.0,62.0,57.0,66.0,77.0,65.0,67.0,92.0,89.0,70.0,69.0,80.0,78.0,68.0,74.0,44.0,77.0,65.0,75.0,71.0,11.0,15.0,8.0,13.0,10.0,14300000.0,3,0,0,1,0,1,1
1615,188182,L. Balogun,30,https://cdn.sofifa.org/players/4/19/188182.png,Nigeria,https://cdn.sofifa.org/flags/133.png,75,75,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,4900000.0,38000.0,1751,Right,1.0,3.0,2.0,Medium/ Medium,Normal,Yes,CB,14.0,"Jul 1, 2018",,2020,190,194,60,60,60,60,59,59,59,60,59,59,59,61,62,62,62,61,70,70,70,70,70,71,75,75,75,71,69.0,30.0,77.0,66.0,32.0,60.0,59.0,38.0,60.0,64.0,60.0,69.0,51.0,69.0,51.0,70.0,73.0,60.0,82.0,60.0,72.0,73.0,49.0,47.0,39.0,66.0,75.0,73.0,74.0,6.0,15.0,12.0,10.0,6.0,9400000.0,2,0,1,0,0,0,1
1727,204366,J. Locadia,24,https://cdn.sofifa.org/players/4/19/204366.png,Netherlands,https://cdn.sofifa.org/flags/34.png,75,79,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,9000000.0,40000.0,1871,Right,1.0,4.0,3.0,High/ Medium,Normal,Yes,ST,9.0,"Jan 20, 2018",,2022,185,192,75,75,75,73,74,74,74,73,73,73,73,73,69,69,69,73,58,58,58,58,58,55,52,52,52,55,67.0,75.0,67.0,72.0,67.0,74.0,65.0,74.0,69.0,70.0,73.0,76.0,66.0,72.0,63.0,84.0,58.0,68.0,78.0,72.0,74.0,37.0,71.0,68.0,69.0,76.0,29.0,34.0,31.0,10.0,7.0,8.0,13.0,10.0,17800000.0,4,0,0,0,1,0,1
1783,232805,Bernardo,23,https://cdn.sofifa.org/players/4/19/232805.png,Brazil,https://cdn.sofifa.org/flags/54.png,75,80,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,7500000.0,33000.0,1858,Left,1.0,3.0,3.0,Medium/ Medium,Lean,Yes,LB,30.0,"Jul 5, 2018",,2022,185,168,61,61,61,64,63,63,63,64,63,63,63,65,65,65,65,65,74,72,72,72,74,75,75,75,75,75,61.0,28.0,64.0,70.0,53.0,63.0,47.0,32.0,53.0,70.0,74.0,77.0,69.0,69.0,66.0,72.0,78.0,76.0,69.0,68.0,74.0,71.0,58.0,49.0,43.0,64.0,75.0,79.0,84.0,15.0,12.0,13.0,14.0,12.0,14800000.0,2,0,1,0,0,0,1
2273,177766,G. Bong,30,https://cdn.sofifa.org/players/4/19/177766.png,Cameroon,https://cdn.sofifa.org/flags/103.png,74,74,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,4099999.9999999995,35000.0,1823,Left,1.0,3.0,3.0,High/ High,Lean,Yes,LB,4.0,"Jul 2, 2015",,2019,187,163,60,60,60,66,65,65,65,66,67,67,67,69,71,71,71,69,75,75,75,75,75,75,75,75,75,75,74.0,29.0,60.0,74.0,16.0,68.0,64.0,35.0,70.0,74.0,63.0,68.0,67.0,72.0,64.0,58.0,70.0,69.0,73.0,53.0,70.0,76.0,63.0,65.0,40.0,68.0,78.0,78.0,75.0,13.0,12.0,10.0,8.0,14.0,7700000.0,2,0,1,0,0,0,1
2380,145047,Bruno Saltor,37,https://cdn.sofifa.org/players/4/19/145047.png,Spain,https://cdn.sofifa.org/flags/45.png,74,74,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,650000.0,25000.0,1865,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,RB,2.0,"Jul 1, 2012",,2019,180,168,62,62,62,66,66,66,66,66,68,68,68,69,72,72,72,69,75,77,77,77,75,75,76,76,76,75,75.0,33.0,64.0,77.0,55.0,69.0,66.0,51.0,72.0,78.0,57.0,53.0,66.0,82.0,66.0,65.0,56.0,55.0,66.0,46.0,74.0,80.0,58.0,68.0,45.0,78.0,79.0,80.0,76.0,9.0,16.0,13.0,8.0,7.0,1200000.0,2,0,1,0,0,0,1
2610,206594,S. March,23,https://cdn.sofifa.org/players/4/19/206594.png,England,https://cdn.sofifa.org/flags/14.png,73,77,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,5000000.0,31000.0,1833,Left,1.0,2.0,3.0,High/ High,Lean,Yes,CAM,20.0,"Jul 1, 2013",,2022,180,170,69,69,69,75,73,73,73,75,73,73,73,74,68,68,68,74,63,60,60,60,63,60,53,53,53,60,75.0,66.0,40.0,70.0,54.0,79.0,70.0,64.0,64.0,74.0,78.0,82.0,78.0,64.0,77.0,74.0,35.0,68.0,61.0,71.0,55.0,30.0,67.0,72.0,55.0,68.0,63.0,50.0,42.0,9.0,11.0,7.0,13.0,15.0,9900000.0,3,0,0,1,0,1,1
2761,192838,E. Schelotto,29,https://cdn.sofifa.org/players/4/19/192838.png,Italy,https://cdn.sofifa.org/flags/27.png,73,73,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,3000000.0,34000.0,1966,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,RB,21.0,"Aug 31, 2017",,2020,187,170,69,69,69,71,71,71,71,71,70,70,70,72,71,71,71,72,75,73,73,73,75,74,73,73,73,74,75.0,52.0,64.0,69.0,59.0,74.0,67.0,57.0,65.0,73.0,67.0,75.0,67.0,74.0,65.0,75.0,70.0,83.0,69.0,65.0,85.0,71.0,73.0,62.0,54.0,66.0,72.0,72.0,70.0,11.0,11.0,6.0,5.0,9.0,5700000.0,2,0,1,0,0,0,1
2920,169345,M. Suttner,31,https://cdn.sofifa.org/players/4/19/169345.png,Austria,https://cdn.sofifa.org/flags/4.png,73,73,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,2600000.0,33000.0,1960,Left,1.0,3.0,3.0,High/ Medium,Normal,Yes,LB,29.0,"Jul 13, 2017",,2020,177,161,65,65,65,69,67,67,67,69,69,69,69,70,70,70,70,70,74,72,72,72,74,73,71,71,71,73,79.0,48.0,61.0,73.0,63.0,72.0,75.0,79.0,65.0,73.0,71.0,67.0,72.0,72.0,72.0,75.0,72.0,72.0,65.0,68.0,68.0,70.0,51.0,65.0,38.0,72.0,71.0,71.0,72.0,10.0,13.0,15.0,7.0,15.0,5000000.0,2,0,1,0,0,0,1
3258,193550,B. Kayal,30,https://cdn.sofifa.org/players/4/19/193550.png,Israel,https://cdn.sofifa.org/flags/26.png,72,72,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,2900000.0,31000.0,1970,Right,1.0,3.0,3.0,High/ High,Normal,Yes,LCM,7.0,"Jan 29, 2015",,2019,177,163,67,67,67,69,69,69,69,69,71,71,71,71,73,73,73,71,72,73,73,73,72,71,72,72,72,71,65.0,54.0,64.0,74.0,53.0,72.0,58.0,57.0,72.0,71.0,65.0,66.0,74.0,67.0,72.0,72.0,92.0,88.0,69.0,67.0,83.0,67.0,62.0,72.0,58.0,72.0,68.0,71.0,68.0,10.0,8.0,11.0,14.0,6.0,5500000.0,3,0,0,1,0,0,1
3793,236480,Y. Bissouma,21,https://cdn.sofifa.org/players/4/19/236480.png,Mali,https://cdn.sofifa.org/flags/126.png,72,82,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,5000000.0,23000.0,1922,Right,1.0,3.0,3.0,High/ Medium,Normal,No,CM,8.0,"Jul 17, 2018",,2023,182,176,68,68,68,71,71,71,71,71,72,72,72,71,72,72,72,71,70,70,70,70,70,70,68,68,68,70,65.0,50.0,60.0,73.0,38.0,75.0,62.0,75.0,70.0,74.0,74.0,71.0,72.0,66.0,76.0,80.0,59.0,64.0,67.0,72.0,64.0,68.0,67.0,72.0,58.0,70.0,62.0,72.0,68.0,12.0,8.0,8.0,12.0,8.0,10400000.0,3,0,0,1,0,0,1
6368,222404,M. Normann,22,https://cdn.sofifa.org/players/4/19/222404.png,Norway,https://cdn.sofifa.org/flags/36.png,69,77,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,1500000.0,18000.0,1873,Right,1.0,3.0,3.0,Medium/ High,Normal,Yes,CM,66.0,"Jul 20, 2017",,2020,177,165,65,65,65,67,67,67,67,67,68,68,68,68,69,69,69,68,68,69,69,69,68,67,66,66,66,67,61.0,53.0,58.0,68.0,49.0,67.0,70.0,46.0,70.0,69.0,71.0,66.0,74.0,67.0,77.0,69.0,78.0,78.0,68.0,54.0,73.0,68.0,66.0,70.0,52.0,68.0,64.0,61.0,57.0,14.0,6.0,9.0,13.0,7.0,3200000.0,3,0,0,1,0,0,1
7492,173533,D. Button,29,https://cdn.sofifa.org/players/4/19/173533.png,England,https://cdn.sofifa.org/flags/14.png,68,68,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,600000.0,14000.0,1104,Right,1.0,3.0,1.0,Medium/ Medium,Lean,No,GK,27.0,"Jul 16, 2018",,2021,190,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,12.0,19.0,46.0,11.0,23.0,12.0,15.0,33.0,33.0,60.0,52.0,50.0,62.0,45.0,12.0,58.0,35.0,33.0,13.0,12.0,24.0,12.0,41.0,11.0,61.0,7.0,17.0,11.0,71.0,69.0,58.0,65.0,69.0,1100000.0,1,1,0,0,0,1,1
8371,188836,J. Steele,27,https://cdn.sofifa.org/players/4/19/188836.png,England,https://cdn.sofifa.org/flags/14.png,67,70,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,650000.0,11000.0,1131,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,23.0,"Jun 21, 2018",,2021,187,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,15.0,28.0,53.0,12.0,12.0,19.0,15.0,45.0,36.0,34.0,36.0,36.0,60.0,44.0,18.0,56.0,29.0,55.0,12.0,39.0,11.0,13.0,40.0,24.0,52.0,10.0,18.0,14.0,68.0,63.0,71.0,67.0,67.0,1300000.0,1,1,0,0,0,1,1
9300,236918,A. Dreyer,20,https://cdn.sofifa.org/players/4/19/236918.png,Denmark,https://cdn.sofifa.org/flags/13.png,66,78,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,1200000.0,9000.0,1748,Left,1.0,3.0,3.0,High/ Medium,Normal,No,RM,32.0,"Aug 7, 2018",,2022,172,154,66,66,66,68,68,68,68,68,68,68,68,67,63,63,63,67,54,52,52,52,54,52,47,47,47,52,48.0,63.0,45.0,62.0,59.0,69.0,61.0,59.0,57.0,68.0,78.0,73.0,86.0,66.0,86.0,70.0,76.0,71.0,55.0,67.0,48.0,29.0,67.0,63.0,63.0,64.0,39.0,36.0,35.0,11.0,10.0,11.0,10.0,7.0,2400000.0,3,0,0,1,0,0,1
13846,237286,A. Connolly,18,https://cdn.sofifa.org/players/4/19/237286.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,62,81,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,625000.0,4000.0,1420,Right,1.0,3.0,2.0,Medium/ Low,Normal,No,ST,44.0,"Jul 1, 2017",,2019,177,170,62,62,62,58,60,60,60,58,57,57,57,55,49,49,49,55,40,37,37,37,40,39,36,36,36,39,33.0,66.0,59.0,45.0,57.0,55.0,32.0,31.0,29.0,61.0,62.0,69.0,62.0,65.0,68.0,58.0,72.0,52.0,57.0,52.0,50.0,16.0,63.0,47.0,57.0,49.0,12.0,18.0,15.0,12.0,8.0,12.0,13.0,12.0,1600000.0,4,0,0,0,1,0,1
13895,241651,V. Gyökeres,20,https://cdn.sofifa.org/players/4/19/241651.png,Sweden,https://cdn.sofifa.org/flags/46.png,62,79,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,675000.0,6000.0,1488,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,42.0,"Jan 1, 2018",,2020,187,168,62,62,62,62,62,62,62,62,59,59,59,60,52,52,52,60,44,40,40,40,44,42,37,37,37,42,53.0,62.0,58.0,55.0,53.0,67.0,63.0,33.0,40.0,60.0,68.0,70.0,62.0,47.0,58.0,59.0,58.0,62.0,68.0,60.0,43.0,18.0,65.0,48.0,49.0,57.0,20.0,17.0,16.0,10.0,13.0,11.0,14.0,8.0,1700000.0,4,0,0,0,1,0,1
13945,231936,B. White,20,https://cdn.sofifa.org/players/4/19/231936.png,England,https://cdn.sofifa.org/flags/14.png,61,76,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,500000.0,5000.0,1348,Right,1.0,4.0,2.0,Medium/ High,Normal,No,CB,28.0,"Jul 1, 2015",,2021,182,159,42,42,42,43,42,42,42,43,45,45,45,47,51,51,51,47,56,59,59,59,56,57,61,61,61,57,36.0,22.0,57.0,59.0,21.0,40.0,26.0,20.0,64.0,44.0,62.0,65.0,44.0,51.0,46.0,35.0,69.0,60.0,69.0,25.0,67.0,57.0,22.0,42.0,24.0,52.0,62.0,60.0,57.0,8.0,11.0,12.0,5.0,6.0,1300000.0,2,0,1,0,0,1,1
14456,238516,L. Østigård,18,https://cdn.sofifa.org/players/4/19/238516.png,Norway,https://cdn.sofifa.org/flags/36.png,61,81,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,475000.0,3000.0,1460,Right,1.0,3.0,2.0,Medium/ High,Normal,No,CB,45.0,"Aug 8, 2018",,2021,182,176,48,48,48,45,44,44,44,45,44,44,44,46,46,46,46,46,54,55,55,55,54,56,62,62,62,56,31.0,33.0,66.0,48.0,33.0,40.0,46.0,24.0,48.0,49.0,69.0,66.0,68.0,52.0,61.0,46.0,86.0,52.0,69.0,32.0,65.0,58.0,27.0,26.0,42.0,52.0,55.0,63.0,55.0,13.0,10.0,13.0,8.0,6.0,1400000.0,2,0,1,0,0,0,1
15893,228642,J. Tilley,20,https://cdn.sofifa.org/players/4/19/228642.png,England,https://cdn.sofifa.org/flags/14.png,58,74,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,280000.0,4000.0,1444,Left,1.0,2.0,3.0,Medium/ Medium,Normal,No,CAM,43.0,"Mar 26, 2015",,2020,170,146,55,55,55,60,58,58,58,60,58,58,58,59,52,52,52,59,43,38,38,38,43,39,29,29,29,39,57.0,57.0,32.0,55.0,48.0,62.0,64.0,66.0,45.0,60.0,70.0,66.0,76.0,43.0,83.0,60.0,34.0,59.0,38.0,59.0,36.0,19.0,52.0,52.0,51.0,54.0,12.0,15.0,13.0,13.0,10.0,12.0,13.0,12.0,707000.0,3,0,0,1,0,1,1
16128,228779,B. Barclay,21,https://cdn.sofifa.org/players/4/19/228779.png,England,https://cdn.sofifa.org/flags/14.png,58,68,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,180000.0,4000.0,1232,Right,1.0,2.0,2.0,Medium/ Medium,Lean,No,CB,35.0,"May 14, 2015",,2019,187,172,41,41,41,38,39,39,39,38,40,40,40,39,42,42,42,39,47,52,52,52,47,49,59,59,59,49,18.0,19.0,63.0,47.0,27.0,37.0,25.0,23.0,40.0,56.0,46.0,55.0,51.0,42.0,52.0,42.0,66.0,31.0,68.0,31.0,64.0,56.0,20.0,24.0,22.0,46.0,57.0,55.0,52.0,8.0,8.0,10.0,8.0,9.0,378000.0,2,0,1,0,0,1,1
17380,227949,J. Kerr,20,https://cdn.sofifa.org/players/4/19/227949.png,Scotland,https://cdn.sofifa.org/flags/42.png,54,69,Brighton & Hove Albion,https://cdn.sofifa.org/teams/2/light/1808.png,130000.0,4000.0,1357,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RB,54.0,"Jul 1, 2017",,2019,177,154,45,45,45,47,46,46,46,47,46,46,46,47,47,47,47,47,53,52,52,52,53,54,56,56,56,54,45.0,28.0,50.0,42.0,30.0,53.0,32.0,32.0,33.0,49.0,45.0,47.0,57.0,53.0,70.0,32.0,52.0,50.0,58.0,31.0,52.0,59.0,48.0,40.0,43.0,43.0,49.0,62.0,61.0,13.0,7.0,13.0,11.0,10.0,328000.0,2,0,1,0,0,0,1
