Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,From_England,In_Premier
1869,212883,D. Amartey,23,https://cdn.sofifa.org/players/4/19/212883.png,Ghana,https://cdn.sofifa.org/flags/117.png,75,79,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,7000000.0,43000.0,1948,Right,1.0,3.0,3.0,Medium/ High,Lean,Yes,RB,18.0,"Feb 5, 2016",,2019,185,174,66,66,66,66,66,66,66,66,67,67,67,68,71,71,71,68,75,76,76,76,75,75,77,77,77,75,62.0,46.0,70.0,77.0,68.0,70.0,44.0,32.0,68.0,70.0,70.0,74.0,65.0,70.0,66.0,75.0,84.0,86.0,82.0,69.0,82.0,74.0,47.0,58.0,51.0,69.0,74.0,79.0,73.0,13.0,13.0,13.0,8.0,15.0,13800000.0,2,0,1,0,0,0,1
1930,136113,W. Morgan,34,https://cdn.sofifa.org/players/4/19/136113.png,Jamaica,https://cdn.sofifa.org/flags/82.png,75,75,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,2000000.0,50000.0,1428,Right,2.0,2.0,2.0,Medium/ High,Stocky,Yes,RCB,5.0,"Jan 30, 2012",,2019,185,223,50,50,50,46,50,50,50,46,51,51,51,48,57,57,57,48,59,68,68,68,59,62,76,76,76,62,17.0,19.0,76.0,55.0,23.0,58.0,14.0,18.0,47.0,61.0,30.0,30.0,28.0,76.0,48.0,52.0,73.0,50.0,87.0,35.0,79.0,75.0,39.0,49.0,17.0,68.0,76.0,76.0,75.0,14.0,10.0,6.0,7.0,8.0,3800000.0,2,0,1,0,0,0,1
1946,225719,K. Iheanacho,21,https://cdn.sofifa.org/players/4/19/225719.png,Nigeria,https://cdn.sofifa.org/flags/133.png,75,83,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,10000000.0,45000.0,1811,Left,1.0,3.0,4.0,Medium/ Medium,Normal,Yes,ST,8.0,"Aug 3, 2017",,2022,182,176,75,75,75,74,76,76,76,74,74,74,74,72,67,67,67,72,53,52,52,52,53,50,45,45,45,50,49.0,77.0,60.0,67.0,73.0,77.0,69.0,64.0,61.0,76.0,78.0,78.0,72.0,71.0,68.0,75.0,62.0,69.0,70.0,72.0,61.0,21.0,79.0,65.0,73.0,71.0,28.0,25.0,23.0,8.0,7.0,7.0,11.0,15.0,21000000.0,4,0,0,0,1,0,1
1947,232119,C. Söyüncü,22,https://cdn.sofifa.org/players/4/19/232119.png,Turkey,https://cdn.sofifa.org/flags/48.png,75,83,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,8500000.0,43000.0,1714,Right,1.0,4.0,2.0,Medium/ Medium,Normal,No,LCB,6.0,"Aug 9, 2018",,2023,185,181,58,58,58,56,56,56,56,56,56,56,56,57,59,59,59,57,68,69,69,69,68,70,75,75,75,70,46.0,37.0,68.0,56.0,48.0,57.0,39.0,37.0,55.0,59.0,67.0,72.0,64.0,69.0,58.0,65.0,68.0,67.0,78.0,42.0,81.0,71.0,42.0,49.0,52.0,59.0,69.0,84.0,80.0,6.0,7.0,7.0,7.0,7.0,17900000.0,2,0,1,0,0,0,1
1967,210372,R. Ghezzal,26,https://cdn.sofifa.org/players/4/19/210372.png,Algeria,https://cdn.sofifa.org/flags/97.png,75,76,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,8000000.0,54000.0,1836,Left,2.0,3.0,4.0,Medium/ Low,Lean,No,RM,31.0,"Aug 5, 2018",,2022,182,154,72,72,72,76,76,76,76,76,77,77,77,76,71,71,71,76,56,54,54,54,56,52,43,43,43,52,74.0,71.0,56.0,76.0,59.0,80.0,80.0,74.0,71.0,80.0,73.0,72.0,76.0,63.0,73.0,74.0,59.0,68.0,61.0,75.0,50.0,27.0,73.0,76.0,68.0,74.0,25.0,24.0,23.0,12.0,6.0,15.0,7.0,15.0,15800000.0,3,0,0,1,0,0,1
1984,198861,N. Mendy,26,https://cdn.sofifa.org/players/4/19/198861.png,France,https://cdn.sofifa.org/flags/18.png,75,77,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,6500000.0,50000.0,1972,Right,1.0,3.0,3.0,Low/ High,Stocky,Yes,RDM,24.0,"Jul 3, 2016",,2020,167,161,65,65,65,69,68,68,68,69,70,70,70,71,73,73,73,71,75,76,76,76,75,74,74,74,74,74,67.0,49.0,65.0,79.0,43.0,71.0,69.0,54.0,72.0,76.0,71.0,68.0,74.0,74.0,87.0,62.0,76.0,77.0,68.0,64.0,78.0,74.0,55.0,63.0,55.0,70.0,70.0,75.0,74.0,14.0,12.0,9.0,12.0,15.0,12800000.0,3,0,0,1,0,0,1
2332,169600,D. Simpson,31,https://cdn.sofifa.org/players/4/19/169600.png,England,https://cdn.sofifa.org/flags/14.png,74,74,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,3700000.0,46000.0,1819,Right,2.0,3.0,3.0,Low/ High,Normal,Yes,RB,2.0,"Aug 30, 2014",,2019,175,176,57,57,57,62,61,61,61,62,63,63,63,64,67,67,67,64,73,74,74,74,73,74,77,77,77,74,65.0,27.0,70.0,64.0,50.0,64.0,44.0,32.0,59.0,68.0,63.0,54.0,63.0,82.0,78.0,37.0,77.0,70.0,68.0,54.0,80.0,79.0,58.0,63.0,54.0,70.0,81.0,79.0,78.0,10.0,15.0,13.0,9.0,11.0,7000000.0,2,0,1,0,0,1,1
2907,207998,D. Ward,25,https://cdn.sofifa.org/players/4/19/207998.png,Wales,https://cdn.sofifa.org/flags/50.png,73,76,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,3500000.0,32000.0,1140,Right,1.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,12.0,"Jul 21, 2018",,2022,190,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,11.0,13.0,30.0,13.0,19.0,15.0,14.0,42.0,23.0,46.0,44.0,38.0,70.0,53.0,25.0,64.0,22.0,60.0,16.0,25.0,20.0,7.0,38.0,20.0,56.0,8.0,20.0,18.0,73.0,72.0,64.0,69.0,75.0,7000000.0,1,1,0,0,0,0,1
3197,183288,Y. Benalouane,31,https://cdn.sofifa.org/players/4/19/183288.png,Tunisia,https://cdn.sofifa.org/flags/145.png,73,73,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,2700000.0,42000.0,1697,Right,1.0,3.0,2.0,Medium/ High,Lean,Yes,CB,29.0,"Aug 3, 2015",,2019,185,190,54,54,54,52,52,52,52,52,52,52,52,54,58,58,58,54,65,68,68,68,65,66,73,73,73,66,61.0,24.0,68.0,64.0,51.0,47.0,51.0,52.0,61.0,59.0,49.0,54.0,56.0,65.0,58.0,68.0,77.0,51.0,77.0,39.0,87.0,76.0,46.0,40.0,38.0,63.0,69.0,75.0,69.0,14.0,13.0,9.0,14.0,15.0,5100000.0,2,0,1,0,0,0,1
3301,186139,M. James,26,https://cdn.sofifa.org/players/4/19/186139.png,England,https://cdn.sofifa.org/flags/14.png,72,72,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,3300000.0,41000.0,1905,Right,1.0,3.0,3.0,Medium/ Medium,Normal,Yes,CM,22.0,"May 1, 2012",,2021,180,190,67,67,67,69,69,69,69,69,71,71,71,70,73,73,73,70,70,73,73,73,70,70,70,70,70,70,69.0,59.0,63.0,76.0,44.0,68.0,68.0,68.0,74.0,76.0,62.0,53.0,61.0,70.0,69.0,72.0,69.0,70.0,70.0,58.0,69.0,69.0,66.0,71.0,52.0,73.0,69.0,70.0,66.0,7.0,10.0,15.0,8.0,14.0,6200000.0,3,0,0,1,0,1,1
3528,52326,E. Jakupović,33,https://cdn.sofifa.org/players/4/19/52326.png,Switzerland,https://cdn.sofifa.org/flags/47.png,72,72,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,1600000.0,30000.0,1159,Right,1.0,2.0,1.0,Medium/ Medium,Normal,Yes,GK,17.0,"Jul 19, 2017",,2020,190,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,12.0,12.0,39.0,15.0,11.0,11.0,14.0,34.0,22.0,43.0,45.0,38.0,59.0,45.0,25.0,66.0,31.0,62.0,11.0,45.0,24.0,11.0,52.0,22.0,62.0,14.0,12.0,11.0,74.0,70.0,70.0,74.0,74.0,3000000.0,1,1,0,0,0,0,1
4596,186578,A. King,29,https://cdn.sofifa.org/players/4/19/186578.png,Wales,https://cdn.sofifa.org/flags/50.png,71,71,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,2300000.0,38000.0,1930,Right,1.0,3.0,3.0,Medium/ Medium,Normal,Yes,CM,8.0,"Jul 1, 2006",,2020,182,174,71,71,71,70,71,71,71,70,71,71,71,70,71,71,71,70,69,71,71,71,69,69,71,71,71,69,59.0,68.0,73.0,72.0,67.0,69.0,64.0,59.0,67.0,69.0,66.0,62.0,69.0,71.0,60.0,72.0,75.0,71.0,73.0,69.0,63.0,69.0,72.0,69.0,60.0,69.0,68.0,70.0,67.0,8.0,6.0,7.0,10.0,6.0,4300000.0,3,0,0,1,0,0,1
5262,236944,F. Diabaté,22,https://cdn.sofifa.org/players/4/19/236944.png,Mali,https://cdn.sofifa.org/flags/126.png,70,78,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,2600000.0,27000.0,1609,Left,1.0,3.0,3.0,Medium/ Medium,Lean,Yes,LM,27.0,"Jan 13, 2018",,2022,175,132,68,68,68,71,71,71,71,71,70,70,70,70,62,62,62,70,50,45,45,45,50,47,37,37,37,47,64.0,67.0,62.0,64.0,56.0,76.0,43.0,38.0,58.0,73.0,80.0,76.0,82.0,64.0,77.0,64.0,51.0,64.0,50.0,59.0,33.0,20.0,69.0,62.0,59.0,57.0,20.0,17.0,14.0,9.0,12.0,7.0,12.0,7.0,5500000.0,3,0,0,1,0,0,1
6537,228332,H. Choudhury,20,https://cdn.sofifa.org/players/4/19/228332.png,England,https://cdn.sofifa.org/flags/14.png,69,80,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,1600000.0,17000.0,1748,Right,1.0,3.0,2.0,Low/ High,Lean,No,CDM,38.0,"Mar 31, 2015",,2022,177,141,58,58,58,58,59,59,59,58,60,60,60,60,63,63,63,60,66,69,69,69,66,67,71,71,71,67,43.0,35.0,64.0,70.0,42.0,61.0,45.0,48.0,60.0,62.0,68.0,65.0,69.0,60.0,71.0,69.0,69.0,67.0,68.0,38.0,77.0,71.0,49.0,56.0,55.0,65.0,73.0,72.0,69.0,9.0,14.0,8.0,10.0,11.0,3400000.0,3,0,0,1,0,1,1
10391,215412,C. Elder,23,https://cdn.sofifa.org/players/4/19/215412.png,Australia,https://cdn.sofifa.org/flags/195.png,65,72,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,650000.0,11000.0,1629,Left,1.0,2.0,2.0,High/ High,Lean,No,LB,35.0,"Jul 1, 2013",,2020,180,148,54,54,54,59,57,57,57,59,58,58,58,62,60,60,60,62,65,63,63,63,65,65,64,64,64,65,58.0,29.0,62.0,61.0,32.0,63.0,54.0,29.0,59.0,62.0,73.0,75.0,58.0,58.0,65.0,40.0,72.0,77.0,65.0,32.0,56.0,61.0,55.0,50.0,36.0,45.0,60.0,63.0,63.0,12.0,14.0,11.0,13.0,11.0,1400000.0,2,0,1,0,0,0,1
11584,239506,S. Hughes,21,https://cdn.sofifa.org/players/4/19/239506.png,England,https://cdn.sofifa.org/flags/14.png,64,75,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,675000.0,8000.0,1441,Right,1.0,3.0,2.0,Medium/ High,Normal,No,CB,45.0,"Jun 9, 2017",,2020,187,176,48,48,48,45,45,45,45,45,44,44,44,45,45,45,45,45,54,55,55,55,54,57,65,65,65,57,38.0,29.0,68.0,40.0,32.0,42.0,35.0,34.0,33.0,44.0,52.0,56.0,50.0,64.0,56.0,42.0,72.0,50.0,74.0,27.0,69.0,62.0,45.0,38.0,45.0,56.0,64.0,63.0,61.0,13.0,9.0,10.0,14.0,10.0,1400000.0,2,0,1,0,0,1,1
13203,235051,D. Johnson,19,https://cdn.sofifa.org/players/4/19/235051.png,England,https://cdn.sofifa.org/flags/14.png,62,78,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,600000.0,4000.0,1509,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,39.0,"Jul 1, 2016",,2021,185,176,50,50,50,53,51,51,51,53,51,51,51,54,52,52,52,54,60,58,58,58,60,60,63,63,63,60,54.0,29.0,58.0,56.0,33.0,58.0,35.0,29.0,42.0,57.0,64.0,61.0,59.0,50.0,58.0,49.0,67.0,61.0,68.0,31.0,69.0,59.0,45.0,41.0,33.0,55.0,62.0,62.0,60.0,9.0,10.0,13.0,14.0,13.0,1500000.0,2,0,1,0,0,1,1
13303,235076,L. Ndukwu,19,https://cdn.sofifa.org/players/4/19/235076.png,England,https://cdn.sofifa.org/flags/14.png,62,77,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,650000.0,5000.0,1504,Left,1.0,5.0,3.0,Medium/ Medium,Normal,No,RM,30.0,"Jul 1, 2016",,2020,177,159,59,59,59,64,62,62,62,64,62,62,62,62,55,55,55,62,50,45,45,45,50,47,39,39,39,47,59.0,58.0,39.0,58.0,45.0,68.0,47.0,51.0,41.0,67.0,76.0,70.0,71.0,45.0,71.0,57.0,42.0,64.0,56.0,62.0,45.0,21.0,56.0,55.0,40.0,58.0,29.0,28.0,31.0,14.0,10.0,6.0,13.0,9.0,1600000.0,3,0,0,1,0,1,1
13602,237213,J. Knight,20,https://cdn.sofifa.org/players/4/19/237213.png,England,https://cdn.sofifa.org/flags/14.png,62,75,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,525000.0,6000.0,1393,Right,1.0,2.0,2.0,Medium/ High,Lean,No,CB,34.0,"Jul 1, 2016",,2019,185,172,45,45,45,41,42,42,42,41,42,42,42,43,45,45,45,43,53,56,56,56,53,56,62,62,62,56,28.0,25.0,60.0,47.0,33.0,35.0,40.0,37.0,39.0,41.0,46.0,54.0,43.0,59.0,58.0,47.0,63.0,59.0,69.0,30.0,69.0,59.0,41.0,32.0,41.0,51.0,62.0,63.0,61.0,13.0,12.0,9.0,8.0,10.0,1300000.0,2,0,1,0,0,1,1
