Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,From_England,In_Premier
659,192991,C. Tosun,27,https://cdn.sofifa.org/players/4/19/192991.png,Turkey,https://cdn.sofifa.org/flags/48.png,79,80,Everton,https://cdn.sofifa.org/teams/2/light/7.png,14500000.0,105000.0,1951,Right,2.0,4.0,3.0,High/ Medium,Normal,Yes,ST,9.0,"Jan 5, 2018",,2022,182,172,80,80,80,76,78,78,78,76,75,75,75,74,69,69,69,74,57,57,57,57,57,54,53,53,53,54,64.0,79.0,82.0,72.0,74.0,75.0,72.0,73.0,60.0,78.0,72.0,75.0,73.0,80.0,66.0,83.0,80.0,73.0,74.0,75.0,75.0,31.0,81.0,61.0,82.0,77.0,33.0,34.0,15.0,12.0,14.0,12.0,12.0,9.0,28600000.0,4,0,0,0,1,0,1
699,177358,M. Schneiderlin,28,https://cdn.sofifa.org/players/4/19/177358.png,France,https://cdn.sofifa.org/flags/18.png,79,79,Everton,https://cdn.sofifa.org/teams/2/light/7.png,10000000.0,92000.0,1991,Right,2.0,3.0,3.0,Low/ High,Lean,Yes,CDM,18.0,"Jan 12, 2017",,2021,185,165,69,69,69,69,70,70,70,69,71,71,71,71,75,75,75,71,76,79,79,79,76,76,78,78,78,76,65.0,58.0,69.0,78.0,56.0,68.0,68.0,63.0,75.0,80.0,58.0,58.0,69.0,76.0,69.0,71.0,68.0,79.0,75.0,56.0,81.0,81.0,63.0,69.0,56.0,79.0,77.0,78.0,77.0,6.0,11.0,12.0,14.0,7.0,19000000.0,3,0,0,1,0,0,1
708,164859,T. Walcott,29,https://cdn.sofifa.org/players/4/19/164859.png,England,https://cdn.sofifa.org/flags/14.png,79,79,Everton,https://cdn.sofifa.org/teams/2/light/7.png,12500000.0,105000.0,1939,Right,3.0,3.0,3.0,Medium/ Medium,Lean,Yes,RM,11.0,"Jan 17, 2018",,2021,175,150,77,77,77,80,79,79,79,80,78,78,78,79,71,71,71,79,64,59,59,59,64,61,53,53,53,61,72.0,74.0,58.0,72.0,71.0,81.0,76.0,74.0,61.0,78.0,89.0,89.0,79.0,77.0,77.0,76.0,65.0,69.0,56.0,65.0,65.0,35.0,77.0,72.0,74.0,76.0,37.0,39.0,36.0,11.0,8.0,9.0,9.0,8.0,23800000.0,3,0,0,1,0,1,1
767,220523,Y. Mina,23,https://cdn.sofifa.org/players/4/19/220523.png,Colombia,https://cdn.sofifa.org/flags/56.png,78,85,Everton,https://cdn.sofifa.org/teams/2/light/7.png,12500000.0,68000.0,1741,Right,1.0,2.0,2.0,Medium/ High,Normal,Yes,LCB,13.0,"Aug 9, 2018",,2023,195,207,63,63,63,57,60,60,60,57,59,59,59,59,63,63,63,59,69,72,72,72,69,71,79,79,79,71,43.0,51.0,86.0,73.0,41.0,60.0,38.0,30.0,52.0,53.0,45.0,62.0,53.0,72.0,34.0,70.0,70.0,79.0,87.0,50.0,80.0,73.0,48.0,54.0,53.0,80.0,79.0,79.0,75.0,10.0,8.0,12.0,9.0,12.0,26300000.0,2,0,1,0,0,0,1
945,163631,L. Baines,33,https://cdn.sofifa.org/players/4/19/163631.png,England,https://cdn.sofifa.org/flags/14.png,77,77,Everton,https://cdn.sofifa.org/teams/2/light/7.png,3400000.0,74000.0,2126,Left,3.0,3.0,3.0,High/ Medium,Normal,Yes,LB,3.0,"Aug 7, 2007",,2019,170,154,74,74,74,76,76,76,76,76,76,76,76,76,78,78,78,76,78,78,78,78,78,78,76,76,76,78,84.0,63.0,74.0,78.0,63.0,75.0,81.0,81.0,74.0,80.0,66.0,59.0,69.0,79.0,83.0,84.0,67.0,64.0,55.0,71.0,74.0,77.0,73.0,73.0,90.0,84.0,76.0,78.0,77.0,8.0,15.0,10.0,13.0,12.0,6500000.0,2,0,1,0,0,1,1
1009,188253,J. McCarthy,27,https://cdn.sofifa.org/players/4/19/188253.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,77,77,Everton,https://cdn.sofifa.org/teams/2/light/7.png,7500000.0,74000.0,1978,Right,2.0,4.0,3.0,Medium/ High,Normal,Yes,CDM,16.0,"Sep 2, 2013",,2020,180,159,67,67,67,70,70,70,70,70,72,72,72,71,75,75,75,71,74,78,78,78,74,74,76,76,76,74,68.0,55.0,63.0,80.0,61.0,74.0,64.0,64.0,78.0,74.0,60.0,58.0,64.0,71.0,70.0,67.0,65.0,69.0,71.0,64.0,82.0,79.0,63.0,72.0,60.0,74.0,77.0,76.0,75.0,12.0,11.0,8.0,10.0,13.0,14300000.0,3,0,0,1,0,0,1
1078,53914,P. Jagielka,35,https://cdn.sofifa.org/players/4/19/53914.png,England,https://cdn.sofifa.org/flags/14.png,77,77,Everton,https://cdn.sofifa.org/teams/2/light/7.png,2100000.0,53000.0,1835,Right,2.0,3.0,2.0,Medium/ High,Normal,Yes,CB,6.0,"Jul 4, 2007",,2019,180,192,57,57,57,53,55,55,55,53,55,55,55,55,61,61,61,55,67,71,71,71,67,69,77,77,77,69,55.0,30.0,77.0,70.0,44.0,49.0,55.0,31.0,66.0,60.0,40.0,51.0,45.0,72.0,61.0,69.0,81.0,50.0,77.0,54.0,79.0,77.0,48.0,39.0,55.0,76.0,78.0,77.0,76.0,32.0,33.0,38.0,32.0,34.0,4000000.0,2,0,1,0,0,1,1
1198,225024,M. Holgate,21,https://cdn.sofifa.org/players/4/19/225024.png,England,https://cdn.sofifa.org/flags/14.png,76,82,Everton,https://cdn.sofifa.org/teams/2/light/7.png,9000000.0,50000.0,1782,Right,1.0,3.0,3.0,Medium/ Medium,Lean,Yes,CB,2.0,"Aug 13, 2015",,2022,182,165,60,60,60,63,61,61,61,63,63,63,63,65,67,67,67,65,73,74,74,74,73,74,76,76,76,74,61.0,37.0,73.0,74.0,40.0,65.0,40.0,35.0,70.0,67.0,68.0,71.0,62.0,73.0,57.0,51.0,69.0,70.0,72.0,42.0,75.0,77.0,50.0,55.0,40.0,68.0,75.0,78.0,77.0,13.0,12.0,9.0,8.0,16.0,18900000.0,2,0,1,0,0,1,1
1814,230005,T. Davies,20,https://cdn.sofifa.org/players/4/19/230005.png,England,https://cdn.sofifa.org/flags/14.png,75,84,Everton,https://cdn.sofifa.org/teams/2/light/7.png,10000000.0,54000.0,1927,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,CM,26.0,"Sep 20, 2015",,2022,185,154,69,69,69,73,73,73,73,73,75,75,75,74,75,75,75,74,71,73,73,73,71,70,69,69,69,70,66.0,64.0,57.0,80.0,42.0,76.0,58.0,61.0,74.0,77.0,69.0,66.0,74.0,69.0,72.0,70.0,56.0,74.0,68.0,58.0,83.0,63.0,70.0,76.0,49.0,75.0,64.0,69.0,66.0,11.0,12.0,9.0,14.0,10.0,21000000.0,3,0,0,1,0,1,1
1993,208339,O. Niasse,28,https://cdn.sofifa.org/players/4/19/208339.png,Senegal,https://cdn.sofifa.org/flags/136.png,75,75,Everton,https://cdn.sofifa.org/teams/2/light/7.png,7000000.0,82000.0,1771,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,ST,19.0,"Feb 1, 2016",,2020,182,181,76,76,76,72,74,74,74,72,70,70,70,70,62,62,62,70,54,50,50,50,54,51,47,47,47,51,56.0,77.0,74.0,64.0,74.0,75.0,63.0,39.0,35.0,73.0,78.0,72.0,68.0,70.0,67.0,76.0,71.0,74.0,72.0,71.0,64.0,35.0,77.0,61.0,67.0,67.0,19.0,23.0,24.0,16.0,6.0,12.0,10.0,8.0,13300000.0,4,0,0,0,1,0,1
2148,221479,D. Calvert-Lewin,21,https://cdn.sofifa.org/players/4/19/221479.png,England,https://cdn.sofifa.org/flags/14.png,74,83,Everton,https://cdn.sofifa.org/teams/2/light/7.png,9000000.0,55000.0,1782,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,ST,29.0,"Aug 31, 2016",,2023,187,157,74,74,74,73,73,73,73,73,70,70,70,71,63,63,63,71,58,53,53,53,58,55,52,52,52,55,63.0,69.0,75.0,65.0,63.0,76.0,51.0,42.0,40.0,74.0,78.0,86.0,73.0,71.0,64.0,76.0,78.0,75.0,73.0,61.0,68.0,34.0,71.0,60.0,54.0,64.0,38.0,31.0,23.0,12.0,12.0,8.0,7.0,11.0,18900000.0,4,0,0,0,1,1,1
2834,2147,M. Stekelenburg,35,https://cdn.sofifa.org/players/4/19/2147.png,Netherlands,https://cdn.sofifa.org/flags/34.png,73,73,Everton,https://cdn.sofifa.org/teams/2/light/7.png,950000.0,30000.0,1125,Right,2.0,4.0,1.0,Medium/ Medium,Lean,Yes,GK,22.0,"Jul 4, 2016",,2019,198,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,11.0,14.0,39.0,11.0,12.0,13.0,13.0,37.0,31.0,30.0,36.0,30.0,72.0,27.0,13.0,55.0,30.0,77.0,11.0,41.0,26.0,12.0,40.0,23.0,59.0,9.0,15.0,14.0,71.0,72.0,76.0,73.0,73.0,1800000.0,1,1,0,0,0,0,1
3183,230899,A. Lookman,20,https://cdn.sofifa.org/players/4/19/230899.png,England,https://cdn.sofifa.org/flags/14.png,73,85,Everton,https://cdn.sofifa.org/teams/2/light/7.png,7000000.0,46000.0,1761,Right,1.0,4.0,3.0,High/ Medium,Lean,Yes,LM,31.0,"Jan 5, 2017",,2021,175,172,71,71,71,76,75,75,75,76,74,74,74,73,64,64,64,73,56,50,50,50,56,52,44,44,44,52,65.0,74.0,49.0,70.0,58.0,85.0,48.0,52.0,44.0,77.0,86.0,80.0,88.0,63.0,80.0,72.0,65.0,63.0,51.0,69.0,65.0,33.0,68.0,64.0,65.0,64.0,24.0,24.0,25.0,12.0,12.0,9.0,15.0,6.0,14700000.0,3,0,0,1,0,1,1
3235,224263,J. Kenny,21,https://cdn.sofifa.org/players/4/19/224263.png,England,https://cdn.sofifa.org/flags/14.png,72,79,Everton,https://cdn.sofifa.org/teams/2/light/7.png,3700000.0,35000.0,1787,Right,1.0,3.0,2.0,High/ Medium,Normal,Yes,RB,43.0,"Jul 18, 2014",,2022,175,148,56,56,56,61,59,59,59,61,60,60,60,64,63,63,63,64,72,70,70,70,72,72,72,72,72,72,69.0,28.0,64.0,65.0,33.0,63.0,56.0,49.0,60.0,60.0,73.0,72.0,68.0,68.0,71.0,50.0,72.0,71.0,63.0,30.0,74.0,76.0,61.0,55.0,53.0,63.0,71.0,74.0,75.0,6.0,13.0,16.0,13.0,15.0,7800000.0,2,0,1,0,0,1,1
5114,226401,K. Dowell,20,https://cdn.sofifa.org/players/4/19/226401.png,England,https://cdn.sofifa.org/flags/14.png,70,83,Everton,https://cdn.sofifa.org/teams/2/light/7.png,3400000.0,31000.0,1753,Left,1.0,3.0,3.0,Medium/ Low,Lean,Yes,CAM,28.0,"Jun 1, 2014",,2021,185,176,67,67,67,70,70,70,70,70,71,71,71,69,67,67,67,69,58,57,57,57,58,56,51,51,51,56,64.0,68.0,52.0,71.0,58.0,74.0,60.0,69.0,67.0,71.0,63.0,64.0,69.0,60.0,71.0,68.0,48.0,52.0,56.0,73.0,48.0,33.0,64.0,73.0,64.0,70.0,45.0,46.0,52.0,8.0,13.0,7.0,14.0,8.0,8600000.0,3,0,0,1,0,1,1
6750,200741,T. Browning,24,https://cdn.sofifa.org/players/4/19/200741.png,England,https://cdn.sofifa.org/flags/14.png,68,73,Everton,https://cdn.sofifa.org/teams/2/light/7.png,1000000.0,23000.0,1525,Right,1.0,3.0,2.0,Medium/ Medium,Normal,Yes,CB,35.0,"Jun 1, 2011",,2019,180,168,52,52,52,53,52,52,52,53,51,51,51,55,54,54,54,55,64,63,63,63,64,66,68,68,68,66,52.0,25.0,64.0,64.0,33.0,46.0,28.0,17.0,45.0,65.0,68.0,72.0,53.0,64.0,55.0,48.0,67.0,59.0,74.0,35.0,62.0,64.0,41.0,27.0,43.0,52.0,67.0,70.0,66.0,10.0,13.0,7.0,9.0,12.0,2000000.0,2,0,1,0,0,1,1
8463,209852,B. Galloway,22,https://cdn.sofifa.org/players/4/19/209852.png,England,https://cdn.sofifa.org/flags/14.png,67,72,Everton,https://cdn.sofifa.org/teams/2/light/7.png,850000.0,20000.0,1628,Left,1.0,3.0,2.0,Medium/ Medium,Lean,Yes,LB,36.0,"Aug 2, 2014",,2020,185,163,54,54,54,58,56,56,56,58,58,58,58,59,60,60,60,59,66,66,66,66,66,67,67,67,67,67,54.0,30.0,61.0,69.0,32.0,49.0,36.0,34.0,55.0,68.0,71.0,77.0,72.0,63.0,63.0,51.0,64.0,65.0,67.0,40.0,62.0,60.0,43.0,49.0,44.0,60.0,64.0,70.0,70.0,6.0,14.0,9.0,8.0,8.0,1700000.0,2,0,1,0,0,1,1
8694,238062,B. Baningime,19,https://cdn.sofifa.org/players/4/19/238062.png,DR Congo,https://cdn.sofifa.org/flags/110.png,67,81,Everton,https://cdn.sofifa.org/teams/2/light/7.png,1500000.0,10000.0,1682,Right,1.0,3.0,2.0,Medium/ Medium,Lean,Yes,CDM,34.0,"Oct 13, 2016",,2022,177,154,55,55,55,59,59,59,59,59,62,62,62,60,65,65,65,60,64,67,67,67,64,64,66,66,66,64,51.0,34.0,55.0,73.0,37.0,66.0,45.0,47.0,66.0,62.0,51.0,53.0,64.0,64.0,70.0,61.0,62.0,56.0,58.0,55.0,66.0,69.0,45.0,66.0,48.0,71.0,66.0,65.0,68.0,9.0,14.0,10.0,12.0,14.0,3700000.0,3,0,0,1,0,0,1
13134,242965,F. Hornby,18,https://cdn.sofifa.org/players/4/19/242965.png,Scotland,https://cdn.sofifa.org/flags/42.png,62,81,Everton,https://cdn.sofifa.org/teams/2/light/7.png,625000.0,7000.0,1462,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,ST,45.0,"Jul 4, 2018",,2021,187,170,62,62,62,58,61,61,61,58,59,59,59,57,53,53,53,57,41,42,42,42,41,39,39,39,39,39,35.0,65.0,61.0,54.0,50.0,64.0,53.0,40.0,44.0,60.0,58.0,54.0,55.0,58.0,62.0,62.0,63.0,56.0,69.0,55.0,50.0,16.0,60.0,52.0,54.0,58.0,19.0,21.0,19.0,6.0,15.0,11.0,8.0,13.0,1600000.0,4,0,0,0,1,0,1
14225,225383,H. Charsley,21,https://cdn.sofifa.org/players/4/19/225383.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,61,69,Everton,https://cdn.sofifa.org/teams/2/light/7.png,375000.0,9000.0,1626,Right,1.0,2.0,3.0,Medium/ Medium,Lean,Yes,LM,37.0,"Jul 18, 2014",,2019,177,141,58,58,58,61,61,61,61,61,63,63,63,62,63,63,63,62,59,60,60,60,59,58,56,56,56,58,54.0,49.0,58.0,68.0,58.0,63.0,63.0,48.0,68.0,67.0,56.0,56.0,61.0,59.0,69.0,53.0,54.0,50.0,41.0,44.0,49.0,48.0,56.0,63.0,56.0,61.0,54.0,58.0,59.0,10.0,7.0,7.0,11.0,9.0,788000.0,3,0,0,1,0,0,1
15007,238990,S. Lavery,19,https://cdn.sofifa.org/players/4/19/238990.png,Northern Ireland,https://cdn.sofifa.org/flags/35.png,60,76,Everton,https://cdn.sofifa.org/teams/2/light/7.png,450000.0,6000.0,1471,Right,1.0,2.0,2.0,High/ Medium,Normal,No,ST,63.0,"Jun 2, 2017",,2019,175,141,61,61,61,60,60,60,60,60,58,58,58,57,50,50,50,57,42,38,38,38,42,40,35,35,35,40,41.0,60.0,60.0,49.0,43.0,57.0,54.0,37.0,39.0,61.0,73.0,72.0,77.0,56.0,77.0,58.0,66.0,51.0,47.0,58.0,31.0,16.0,62.0,49.0,67.0,52.0,19.0,17.0,16.0,13.0,12.0,12.0,13.0,8.0,1100000.0,4,0,0,0,1,0,1
15577,237704,João Virgínia,18,https://cdn.sofifa.org/players/4/19/237704.png,Portugal,https://cdn.sofifa.org/flags/38.png,59,76,Everton,https://cdn.sofifa.org/teams/2/light/7.png,260000.0,2000.0,883,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,33.0,"Aug 3, 2018",,2021,190,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,8.0,10.0,16.0,9.0,9.0,11.0,13.0,16.0,15.0,50.0,50.0,30.0,39.0,33.0,25.0,40.0,16.0,57.0,9.0,24.0,6.0,8.0,35.0,12.0,41.0,9.0,10.0,11.0,62.0,57.0,57.0,58.0,64.0,657000.0,1,1,0,0,0,0,1
