Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,From_England,In_Premier
368,195086,D. Lovren,28,https://cdn.sofifa.org/players/4/19/195086.png,Croatia,https://cdn.sofifa.org/flags/10.png,81,82,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,16000000.0,115000.0,1726,Right,2.0,4.0,2.0,Medium/ High,Normal,Yes,RCB,6.0,"Jul 27, 2014",,2021,187,185,56,56,56,56,56,56,56,56,58,58,58,60,64,64,64,60,73,76,76,76,73,74,81,81,81,74,59.0,33.0,80.0,69.0,42.0,63.0,26.0,18.0,66.0,67.0,54.0,55.0,50.0,75.0,41.0,63.0,81.0,68.0,82.0,34.0,87.0,81.0,21.0,56.0,52.0,70.0,77.0,83.0,85.0,14.0,14.0,13.0,10.0,7.0,31600000.0,2,0,1,0,0,0,1
370,193348,X. Shaqiri,26,https://cdn.sofifa.org/players/4/19/193348.png,Switzerland,https://cdn.sofifa.org/flags/47.png,81,81,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,19000000.0,130000.0,2087,Left,3.0,4.0,5.0,Medium/ Medium,Shaqiri,Yes,CAM,23.0,"Jul 13, 2018",,2023,170,159,78,78,78,83,82,82,82,83,83,83,83,83,80,80,80,83,70,69,69,69,70,66,58,58,58,66,78.0,71.0,45.0,81.0,76.0,86.0,88.0,84.0,80.0,84.0,84.0,77.0,84.0,80.0,91.0,87.0,52.0,75.0,73.0,84.0,61.0,55.0,74.0,81.0,65.0,82.0,35.0,49.0,48.0,13.0,12.0,12.0,11.0,11.0,36100000.0,3,0,0,1,0,0,1
409,138412,J. Milner,32,https://cdn.sofifa.org/players/4/19/138412.png,England,https://cdn.sofifa.org/flags/14.png,81,81,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,13500000.0,120000.0,2126,Right,2.0,4.0,3.0,High/ High,Stocky,Yes,CM,7.0,"Jul 1, 2015",,2020,175,154,74,74,74,76,76,76,76,76,78,78,78,79,81,81,81,79,81,82,82,82,81,80,78,78,78,80,86.0,62.0,66.0,84.0,76.0,76.0,81.0,75.0,81.0,79.0,63.0,62.0,69.0,84.0,73.0,82.0,62.0,91.0,71.0,70.0,82.0,79.0,72.0,79.0,83.0,86.0,74.0,80.0,79.0,1.0,1.0,1.0,1.0,1.0,25700000.0,3,0,0,1,0,1,1
481,198784,A. Oxlade-Chamberlain,24,https://cdn.sofifa.org/players/4/19/198784.png,England,https://cdn.sofifa.org/flags/14.png,80,85,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,19500000.0,94000.0,2125,Right,2.0,4.0,4.0,High/ High,Stocky,Yes,CM,21.0,"Aug 31, 2017",,2022,175,154,75,75,75,82,81,81,81,82,82,82,82,82,80,80,80,82,78,77,77,77,78,75,70,70,70,75,78.0,69.0,39.0,80.0,58.0,84.0,73.0,60.0,75.0,84.0,84.0,85.0,81.0,78.0,88.0,80.0,69.0,82.0,72.0,76.0,77.0,72.0,79.0,81.0,69.0,77.0,67.0,70.0,66.0,16.0,9.0,6.0,9.0,9.0,38500000.0,3,0,0,1,0,1,1
483,197061,J. Matip,26,https://cdn.sofifa.org/players/4/19/197061.png,Cameroon,https://cdn.sofifa.org/flags/103.png,80,82,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,15000000.0,99000.0,1846,Right,2.0,2.0,2.0,Medium/ Medium,Lean,Yes,CB,32.0,"Jul 1, 2016",,2020,193,198,63,63,63,63,64,64,64,63,67,67,67,66,73,73,73,66,75,79,79,79,75,76,81,81,81,76,54.0,36.0,82.0,77.0,50.0,65.0,63.0,22.0,74.0,69.0,55.0,69.0,55.0,80.0,47.0,66.0,66.0,73.0,77.0,48.0,75.0,83.0,51.0,72.0,42.0,75.0,80.0,84.0,78.0,11.0,15.0,10.0,7.0,10.0,29600000.0,2,0,1,0,0,0,1
515,180819,A. Lallana,30,https://cdn.sofifa.org/players/4/19/180819.png,England,https://cdn.sofifa.org/flags/14.png,80,80,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,13500000.0,110000.0,2086,Right,3.0,5.0,4.0,High/ High,Lean,Yes,CM,20.0,"Jul 1, 2014",,2021,177,161,77,77,77,80,80,80,80,80,82,82,82,81,81,81,81,81,74,75,75,75,74,72,70,70,70,72,74.0,72.0,67.0,84.0,72.0,84.0,77.0,66.0,76.0,85.0,70.0,69.0,78.0,74.0,75.0,72.0,70.0,77.0,64.0,71.0,76.0,64.0,75.0,83.0,70.0,80.0,61.0,64.0,62.0,6.0,15.0,14.0,8.0,11.0,25700000.0,3,0,0,1,0,1,1
529,171833,D. Sturridge,28,https://cdn.sofifa.org/players/4/19/171833.png,England,https://cdn.sofifa.org/flags/14.png,80,80,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,15500000.0,125000.0,1837,Left,3.0,2.0,4.0,Medium/ Low,Normal,Yes,ST,15.0,"Jan 2, 2013",,2019,180,168,80,80,80,79,81,81,81,79,79,79,79,77,71,71,71,77,53,52,52,52,53,49,44,44,44,49,62.0,83.0,70.0,72.0,73.0,79.0,62.0,68.0,62.0,80.0,72.0,78.0,74.0,78.0,64.0,82.0,70.0,55.0,66.0,79.0,60.0,22.0,81.0,74.0,75.0,81.0,11.0,24.0,12.0,7.0,15.0,9.0,5.0,13.0,29500000.0,4,0,0,0,1,1,1
665,190456,N. Clyne,27,https://cdn.sofifa.org/players/4/19/190456.png,England,https://cdn.sofifa.org/flags/14.png,79,80,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,11500000.0,94000.0,2016,Right,2.0,2.0,3.0,High/ Medium,Normal,Yes,RB,2.0,"Jul 1, 2015",,2020,175,148,71,71,71,75,73,73,73,75,73,73,73,75,74,74,74,75,79,77,77,77,79,79,78,78,78,79,78.0,54.0,68.0,75.0,45.0,76.0,64.0,39.0,66.0,78.0,77.0,78.0,79.0,75.0,75.0,74.0,69.0,76.0,67.0,69.0,76.0,79.0,72.0,64.0,46.0,75.0,78.0,81.0,82.0,10.0,11.0,13.0,15.0,7.0,22700000.0,2,0,1,0,0,1,1
703,173426,S. Mignolet,30,https://cdn.sofifa.org/players/4/19/173426.png,Belgium,https://cdn.sofifa.org/flags/7.png,79,79,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,8000000.0,76000.0,1254,Right,3.0,2.0,1.0,Medium/ Medium,Normal,Yes,GK,12.0,"Jun 25, 2013",,2021,193,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.0,16.0,37.0,16.0,14.0,16.0,12.0,34.0,26.0,50.0,52.0,34.0,74.0,52.0,45.0,69.0,31.0,72.0,16.0,34.0,21.0,14.0,43.0,41.0,61.0,7.0,14.0,16.0,80.0,74.0,64.0,76.0,82.0,15200000.0,1,1,0,0,0,0,1
735,231281,T. Alexander-Arnold,19,https://cdn.sofifa.org/players/4/19/231281.png,England,https://cdn.sofifa.org/flags/14.png,78,88,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,14000000.0,36000.0,2025,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,RB,14.0,"Oct 7, 2015",,2021,180,152,68,68,68,73,71,71,71,73,73,73,73,75,74,74,74,75,78,76,76,76,78,77,73,73,73,77,83.0,56.0,59.0,76.0,41.0,72.0,74.0,74.0,75.0,72.0,82.0,79.0,74.0,75.0,74.0,70.0,66.0,79.0,62.0,63.0,73.0,76.0,62.0,72.0,55.0,74.0,75.0,76.0,74.0,14.0,15.0,14.0,6.0,7.0,29400000.0,2,0,1,0,0,1,1
755,225100,J. Gomez,21,https://cdn.sofifa.org/players/4/19/225100.png,England,https://cdn.sofifa.org/flags/14.png,78,88,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,14500000.0,61000.0,1742,Right,1.0,3.0,3.0,Medium/ Medium,Normal,Yes,CB,16.0,"Jun 20, 2015",,2024,187,170,58,58,58,64,61,61,61,64,62,62,62,67,65,65,65,67,77,74,74,74,77,78,78,78,78,78,69.0,26.0,68.0,72.0,24.0,67.0,41.0,29.0,57.0,68.0,80.0,83.0,64.0,77.0,66.0,41.0,66.0,74.0,80.0,26.0,70.0,81.0,51.0,52.0,26.0,69.0,78.0,80.0,77.0,8.0,13.0,14.0,7.0,7.0,30500000.0,2,0,1,0,0,1,1
1063,213135,D. Origi,23,https://cdn.sofifa.org/players/4/19/213135.png,Belgium,https://cdn.sofifa.org/flags/7.png,77,82,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,12000000.0,83000.0,1829,Right,2.0,3.0,4.0,High/ Medium,Normal,Yes,ST,27.0,"Jul 29, 2014",,2019,185,165,77,77,77,76,77,77,77,76,75,75,75,75,68,68,68,75,55,53,53,53,55,51,47,47,47,51,69.0,75.0,73.0,74.0,69.0,76.0,54.0,40.0,59.0,74.0,76.0,79.0,72.0,76.0,64.0,79.0,73.0,65.0,76.0,69.0,69.0,28.0,78.0,69.0,65.0,72.0,16.0,24.0,18.0,15.0,13.0,16.0,11.0,15.0,23700000.0,4,0,0,0,1,0,1
1194,205566,Alberto Moreno,25,https://cdn.sofifa.org/players/4/19/205566.png,Spain,https://cdn.sofifa.org/flags/45.png,77,79,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,9000000.0,76000.0,2029,Left,2.0,3.0,3.0,High/ Low,Normal,Yes,LB,18.0,"Aug 16, 2014",,2019,170,143,72,72,72,76,74,74,74,76,73,73,73,76,72,72,72,76,78,74,74,74,78,77,73,73,73,77,78.0,59.0,61.0,74.0,35.0,76.0,59.0,40.0,64.0,79.0,85.0,87.0,84.0,72.0,87.0,80.0,86.0,81.0,61.0,74.0,83.0,72.0,69.0,58.0,54.0,63.0,68.0,73.0,76.0,10.0,14.0,9.0,10.0,11.0,17800000.0,2,0,1,0,0,0,1
2405,212125,L. Marković,24,https://cdn.sofifa.org/players/4/19/212125.png,Serbia,https://cdn.sofifa.org/flags/51.png,74,77,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,7000000.0,62000.0,1859,Right,2.0,3.0,4.0,Medium/ Medium,Lean,Yes,RM,50.0,"Jul 15, 2014",,2019,175,143,71,71,71,76,75,75,75,76,75,75,75,75,69,69,69,75,61,57,57,57,61,58,51,51,51,58,69.0,66.0,58.0,72.0,68.0,80.0,79.0,62.0,64.0,79.0,82.0,85.0,89.0,73.0,75.0,65.0,78.0,49.0,49.0,64.0,41.0,49.0,70.0,70.0,70.0,72.0,32.0,39.0,37.0,8.0,9.0,15.0,6.0,7.0,13800000.0,3,0,0,1,0,0,1
4763,225539,D. Solanke,20,https://cdn.sofifa.org/players/4/19/225539.png,England,https://cdn.sofifa.org/flags/14.png,70,84,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,3900000.0,37000.0,1667,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,ST,29.0,"Jul 10, 2017",,2022,187,176,71,71,71,69,71,71,71,69,70,70,70,69,63,63,63,69,50,48,48,48,50,47,41,41,41,47,54.0,71.0,64.0,70.0,65.0,73.0,54.0,42.0,58.0,75.0,67.0,70.0,69.0,63.0,67.0,73.0,67.0,65.0,72.0,57.0,34.0,22.0,67.0,63.0,71.0,64.0,20.0,15.0,22.0,9.0,15.0,14.0,9.0,10.0,9900000.0,4,0,0,0,1,1,1
8853,224019,Pedro Chirivella,21,https://cdn.sofifa.org/players/4/19/224019.png,Spain,https://cdn.sofifa.org/flags/45.png,66,75,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,975000.0,17000.0,1726,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,68.0,"Jul 7, 2014",,2020,177,146,58,58,58,62,62,62,62,62,64,64,64,64,66,66,66,64,65,67,67,67,65,65,63,63,63,65,52.0,40.0,55.0,74.0,40.0,65.0,55.0,48.0,61.0,67.0,63.0,66.0,74.0,64.0,65.0,62.0,52.0,74.0,64.0,40.0,78.0,68.0,53.0,66.0,49.0,72.0,43.0,61.0,66.0,13.0,14.0,12.0,8.0,14.0,2000000.0,3,0,0,1,0,0,1
13503,238460,R. Brewster,18,https://cdn.sofifa.org/players/4/19/238460.png,England,https://cdn.sofifa.org/flags/14.png,62,84,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,700000.0,8000.0,1501,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,ST,24.0,"Apr 1, 2017",,2023,175,165,62,62,62,63,62,62,62,63,61,61,61,61,53,53,53,61,43,39,39,39,43,41,35,35,35,41,50.0,66.0,55.0,50.0,51.0,60.0,41.0,50.0,48.0,59.0,78.0,76.0,76.0,60.0,77.0,54.0,68.0,57.0,55.0,55.0,40.0,12.0,64.0,54.0,55.0,58.0,14.0,17.0,17.0,7.0,12.0,10.0,8.0,5.0,2000000.0,4,0,0,0,1,1,1
13961,242434,C. Jones,17,https://cdn.sofifa.org/players/4/19/242434.png,England,https://cdn.sofifa.org/flags/14.png,61,82,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,550000.0,7000.0,1639,Right,1.0,3.0,3.0,High/ Medium,Lean,No,CM,48.0,"Feb 1, 2018",,2021,182,150,60,60,60,63,62,62,62,63,64,64,64,62,61,61,61,62,56,57,57,57,56,55,53,53,53,55,54.0,56.0,50.0,64.0,53.0,65.0,54.0,47.0,61.0,65.0,64.0,63.0,73.0,58.0,71.0,60.0,57.0,53.0,51.0,55.0,65.0,44.0,55.0,64.0,50.0,62.0,47.0,49.0,47.0,6.0,13.0,7.0,11.0,7.0,1600000.0,3,0,0,1,0,1,1
14036,240926,N. Phillips,21,https://cdn.sofifa.org/players/4/19/240926.png,England,https://cdn.sofifa.org/flags/14.png,61,74,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,425000.0,9000.0,1350,Right,1.0,3.0,2.0,Medium/ High,Lean,No,CB,47.0,"Aug 1, 2017",,2021,187,154,43,43,43,40,41,41,41,40,42,42,42,43,47,47,47,43,53,56,56,56,53,56,61,61,61,56,30.0,23.0,62.0,56.0,30.0,33.0,29.0,35.0,45.0,40.0,52.0,52.0,42.0,56.0,57.0,45.0,64.0,59.0,70.0,21.0,60.0,58.0,25.0,39.0,45.0,55.0,58.0,62.0,59.0,9.0,6.0,6.0,12.0,10.0,1100000.0,2,0,1,0,0,1,1
14252,243055,Rafael Camacho,18,https://cdn.sofifa.org/players/4/19/243055.png,Portugal,https://cdn.sofifa.org/flags/38.png,61,81,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,525000.0,7000.0,1561,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,64.0,"Jul 1, 2018",,2020,175,143,59,59,59,62,61,61,61,62,61,61,61,61,57,57,57,61,53,51,51,51,53,51,47,47,47,51,58.0,58.0,48.0,59.0,50.0,63.0,56.0,47.0,55.0,64.0,69.0,68.0,65.0,56.0,75.0,57.0,50.0,41.0,46.0,52.0,43.0,39.0,55.0,58.0,55.0,63.0,42.0,44.0,38.0,9.0,14.0,7.0,6.0,14.0,1500000.0,3,0,0,1,0,0,1
14674,240906,B. Adekanye,19,https://cdn.sofifa.org/players/4/19/240906.png,Netherlands,https://cdn.sofifa.org/flags/34.png,60,80,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,450000.0,7000.0,1513,Left,1.0,2.0,3.0,Medium/ Medium,Normal,No,RW,69.0,"Jan 1, 2017",,2019,170,137,60,60,60,61,60,60,60,61,59,59,59,60,53,53,53,60,49,45,45,45,49,47,42,42,42,47,54.0,58.0,49.0,56.0,55.0,64.0,49.0,44.0,46.0,64.0,75.0,73.0,68.0,50.0,74.0,63.0,53.0,55.0,64.0,48.0,45.0,21.0,52.0,49.0,52.0,55.0,25.0,35.0,30.0,8.0,9.0,5.0,11.0,9.0,1300000.0,4,0,0,0,1,0,1
15378,228383,K. Grabara,19,https://cdn.sofifa.org/players/4/19/228383.png,Poland,https://cdn.sofifa.org/flags/37.png,59,76,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,280000.0,3000.0,969,Right,1.0,3.0,1.0,Medium/ Medium,Lean,Yes,GK,73.0,"Jul 1, 2017",,2022,190,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,13.0,12.0,31.0,13.0,19.0,17.0,19.0,19.0,15.0,40.0,38.0,38.0,56.0,41.0,21.0,52.0,29.0,50.0,14.0,26.0,14.0,5.0,30.0,17.0,50.0,5.0,19.0,13.0,60.0,57.0,52.0,56.0,60.0,707000.0,1,1,0,0,0,0,1
15627,242085,M. Virtue,21,https://cdn.sofifa.org/players/4/19/242085.png,England,https://cdn.sofifa.org/flags/14.png,59,71,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,250000.0,8000.0,1623,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CDM,65.0,"Mar 31, 2017",,2019,175,146,53,53,53,56,55,55,55,56,57,57,57,57,58,58,58,57,58,59,59,59,58,59,58,58,58,59,45.0,42.0,49.0,64.0,40.0,54.0,41.0,42.0,63.0,57.0,70.0,68.0,77.0,58.0,80.0,63.0,69.0,56.0,50.0,47.0,67.0,52.0,38.0,50.0,56.0,55.0,49.0,62.0,61.0,5.0,9.0,13.0,12.0,14.0,525000.0,3,0,0,1,0,1,1
