Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,From_England,In_Premier
315,113422,David Villa,36,https://cdn.sofifa.org/players/4/19/113422.png,Spain,https://cdn.sofifa.org/flags/45.png,82,82,New York City FC,https://cdn.sofifa.org/teams/2/light/112828.png,8000000.0,12000.0,1993,Right,3.0,5.0,4.0,High/ Low,Normal,Yes,ST,7.0,"Jul 1, 2014",,2018,175,152,82,82,82,82,83,83,83,82,82,82,82,80,75,75,75,80,61,59,59,59,61,58,52,52,52,58,71.0,86.0,67.0,76.0,79.0,83.0,83.0,80.0,67.0,85.0,72.0,67.0,71.0,83.0,73.0,81.0,67.0,70.0,66.0,79.0,67.0,29.0,86.0,75.0,88.0,83.0,30.0,28.0,38.0,8.0,9.0,9.0,11.0,9.0,12000000.0,4,0,0,0,1,0,0
318,5479,Casillas,37,https://cdn.sofifa.org/players/4/19/5479.png,Spain,https://cdn.sofifa.org/flags/45.png,82,82,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,1500000.0,10000.0,1308,Left,4.0,2.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jul 12, 2015",,2019,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,12.0,25.0,21.0,14.0,25.0,25.0,13.0,22.0,23.0,59.0,57.0,62.0,77.0,46.0,28.0,77.0,43.0,70.0,13.0,23.0,22.0,16.0,65.0,24.0,70.0,24.0,11.0,13.0,87.0,74.0,58.0,82.0,84.0,3000000.0,1,1,0,0,0,0,0
381,187491,F. Smolov,28,https://cdn.sofifa.org/players/4/19/187491.png,Russia,https://cdn.sofifa.org/flags/40.png,81,81,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,18500000.0,1000.0,1971,Right,1.0,4.0,4.0,High/ Medium,Lean,No,ST,11.0,"Aug 9, 2018",,2022,187,176,81,81,81,79,81,81,81,79,80,80,80,78,72,72,72,78,58,57,57,57,58,55,50,50,50,55,56.0,84.0,70.0,77.0,79.0,77.0,78.0,69.0,62.0,78.0,88.0,85.0,75.0,74.0,66.0,80.0,67.0,74.0,75.0,81.0,67.0,32.0,84.0,75.0,74.0,73.0,26.0,28.0,24.0,16.0,9.0,16.0,15.0,10.0,38900000.0,4,0,0,0,1,0,0
386,179784,B. Höwedes,30,https://cdn.sofifa.org/players/4/19/179784.png,Germany,https://cdn.sofifa.org/flags/21.png,81,81,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,13000000.0,1000.0,1813,Right,3.0,3.0,2.0,Medium/ Medium,Normal,Yes,RCB,5.0,"Jul 31, 2018",,2022,187,170,63,63,63,61,62,62,62,61,63,63,63,63,67,67,67,63,73,77,77,77,73,75,82,82,82,75,58.0,51.0,83.0,72.0,45.0,59.0,38.0,52.0,64.0,65.0,52.0,52.0,60.0,81.0,61.0,57.0,78.0,61.0,78.0,31.0,78.0,81.0,51.0,57.0,56.0,84.0,82.0,83.0,81.0,14.0,6.0,9.0,10.0,7.0,27300000.0,2,0,1,0,0,0,0
405,157960,Manuel Fernandes,32,https://cdn.sofifa.org/players/4/19/157960.png,Portugal,https://cdn.sofifa.org/flags/38.png,81,81,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,14000000.0,1000.0,2157,Right,2.0,4.0,4.0,High/ Medium,Normal,No,LM,4.0,"Jul 1, 2014",,2019,175,165,77,77,77,81,80,80,80,81,82,82,82,81,80,80,80,81,76,75,75,75,76,74,70,70,70,74,79.0,70.0,59.0,80.0,69.0,86.0,79.0,70.0,80.0,83.0,83.0,76.0,82.0,76.0,76.0,81.0,74.0,76.0,71.0,82.0,68.0,68.0,75.0,81.0,73.0,77.0,62.0,69.0,68.0,14.0,14.0,9.0,16.0,8.0,29400000.0,3,0,0,1,0,0,0
453,206413,T. Stepanenko,28,https://cdn.sofifa.org/players/4/19/206413.png,Ukraine,https://cdn.sofifa.org/flags/49.png,80,80,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,12000000.0,1000.0,2006,Left,1.0,3.0,3.0,Medium/ High,Normal,No,RDM,6.0,"Jul 1, 2010",,2022,180,168,68,68,68,69,70,70,70,69,71,71,71,71,76,76,76,71,77,81,81,81,77,78,79,79,79,78,63.0,53.0,69.0,81.0,56.0,64.0,60.0,45.0,77.0,78.0,71.0,64.0,60.0,78.0,73.0,75.0,71.0,82.0,76.0,70.0,88.0,82.0,54.0,69.0,52.0,81.0,79.0,79.0,77.0,15.0,13.0,9.0,14.0,9.0,25200000.0,3,0,0,1,0,0,0
473,201119,Ismaily,28,https://cdn.sofifa.org/players/4/19/201119.png,Brazil,https://cdn.sofifa.org/flags/54.png,80,80,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,11500000.0,1000.0,2073,Left,1.0,2.0,4.0,High/ High,Stocky,No,LB,31.0,"Feb 14, 2013",,2023,177,181,75,75,75,80,79,79,79,80,79,79,79,81,79,79,79,81,81,78,78,78,81,80,75,75,75,80,80.0,60.0,59.0,81.0,55.0,83.0,65.0,50.0,67.0,81.0,84.0,80.0,72.0,81.0,82.0,75.0,59.0,88.0,75.0,73.0,63.0,79.0,82.0,71.0,51.0,79.0,77.0,74.0,75.0,8.0,8.0,14.0,11.0,10.0,24200000.0,2,0,1,0,0,0,0
484,195861,Y. Rakitskyi,28,https://cdn.sofifa.org/players/4/19/195861.png,Ukraine,https://cdn.sofifa.org/flags/49.png,80,80,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,12000000.0,1000.0,2113,Left,2.0,3.0,3.0,High/ Medium,Normal,No,LCB,44.0,"Aug 1, 2009",,2022,185,183,71,71,71,71,71,71,71,71,73,73,73,72,77,77,77,72,78,81,81,81,78,79,81,81,81,79,68.0,57.0,69.0,78.0,53.0,69.0,75.0,77.0,84.0,73.0,69.0,72.0,68.0,76.0,73.0,87.0,74.0,82.0,84.0,86.0,84.0,82.0,53.0,75.0,50.0,78.0,78.0,83.0,81.0,12.0,16.0,7.0,12.0,6.0,25200000.0,2,0,1,0,0,0,0
541,148119,I. Akinfeev,32,https://cdn.sofifa.org/players/4/19/148119.png,Russia,https://cdn.sofifa.org/flags/40.png,80,80,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,8500000.0,1000.0,1208,Right,3.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,1.0,"Jan 1, 2002",,2022,185,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,13.0,18.0,23.0,10.0,15.0,19.0,13.0,22.0,22.0,51.0,50.0,53.0,71.0,45.0,24.0,62.0,35.0,72.0,13.0,24.0,17.0,11.0,59.0,10.0,67.0,18.0,13.0,13.0,77.0,72.0,78.0,82.0,84.0,18700000.0,1,1,0,0,0,0,0
542,147782,I. Denisov,34,https://cdn.sofifa.org/players/4/19/147782.png,Russia,https://cdn.sofifa.org/flags/40.png,80,80,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,4500000.0,1000.0,2044,Right,2.0,3.0,3.0,Medium/ High,Normal,No,RDM,27.0,"Aug 15, 2013",,2019,175,154,69,69,69,72,72,72,72,72,74,74,74,74,77,77,77,74,78,80,80,80,78,77,77,77,77,77,67.0,61.0,59.0,80.0,60.0,73.0,62.0,54.0,74.0,78.0,67.0,65.0,77.0,76.0,76.0,71.0,70.0,86.0,64.0,63.0,88.0,80.0,64.0,72.0,62.0,77.0,81.0,81.0,73.0,13.0,7.0,15.0,13.0,12.0,9400000.0,3,0,0,1,0,0,0
552,54050,W. Rooney,32,https://cdn.sofifa.org/players/4/19/54050.png,England,https://cdn.sofifa.org/flags/14.png,80,80,DC United,https://cdn.sofifa.org/teams/2/light/688.png,12000000.0,13000.0,2126,Right,4.0,4.0,3.0,Medium/ High,Stocky,Yes,ST,9.0,"Jul 10, 2018",,2021,175,183,81,81,81,79,81,81,81,79,81,81,81,80,80,80,80,80,69,72,72,72,69,67,67,67,67,67,77.0,80.0,75.0,81.0,83.0,74.0,84.0,83.0,82.0,80.0,65.0,65.0,66.0,82.0,77.0,85.0,74.0,74.0,78.0,80.0,81.0,56.0,80.0,82.0,81.0,86.0,57.0,55.0,40.0,10.0,11.0,13.0,8.0,7.0,18000000.0,4,0,0,0,1,1,0
574,225997,B. Verbič,24,https://cdn.sofifa.org/players/4/19/225997.png,Slovenia,https://cdn.sofifa.org/flags/44.png,79,81,Dynamo Kyiv,https://cdn.sofifa.org/teams/2/light/101047.png,15500000.0,1000.0,1978,Right,1.0,3.0,4.0,High/ Medium,Normal,No,LM,21.0,"Jan 1, 2018",,2023,177,154,77,77,77,79,79,79,79,79,79,79,79,79,73,73,73,79,63,62,62,62,63,60,56,56,56,60,70.0,74.0,65.0,75.0,68.0,81.0,63.0,65.0,69.0,80.0,85.0,81.0,78.0,79.0,81.0,70.0,72.0,77.0,72.0,71.0,74.0,32.0,80.0,75.0,63.0,76.0,54.0,34.0,33.0,15.0,11.0,13.0,6.0,12.0,33700000.0,3,0,0,1,0,0,0
597,213160,R. Zobnin,24,https://cdn.sofifa.org/players/4/19/213160.png,Russia,https://cdn.sofifa.org/flags/40.png,79,86,Spartak Moscow,https://cdn.sofifa.org/teams/2/light/100767.png,15000000.0,1000.0,2056,Right,1.0,3.0,4.0,High/ High,Lean,No,LDM,8.0,"Jul 1, 2016",,2021,182,165,72,72,72,76,76,76,76,76,77,77,77,78,79,79,79,78,80,80,80,80,80,79,77,77,77,79,69.0,65.0,70.0,81.0,55.0,82.0,65.0,65.0,79.0,82.0,74.0,78.0,70.0,79.0,65.0,65.0,63.0,90.0,63.0,67.0,70.0,75.0,64.0,72.0,57.0,77.0,81.0,79.0,76.0,10.0,8.0,13.0,15.0,9.0,34500000.0,3,0,0,1,0,0,0
676,187735,A. Dzagoev,28,https://cdn.sofifa.org/players/4/19/187735.png,Russia,https://cdn.sofifa.org/flags/40.png,79,79,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,12500000.0,1000.0,2115,Right,3.0,3.0,4.0,High/ Medium,Normal,Yes,RDM,10.0,"Jan 1, 2008",,2019,177,165,77,77,77,79,79,79,79,79,80,80,80,80,80,80,80,80,77,77,77,77,77,76,73,73,73,76,75.0,70.0,67.0,79.0,72.0,78.0,74.0,75.0,76.0,81.0,81.0,69.0,71.0,80.0,72.0,76.0,73.0,74.0,66.0,71.0,69.0,71.0,76.0,81.0,65.0,78.0,69.0,71.0,70.0,11.0,16.0,12.0,14.0,10.0,27500000.0,3,0,0,1,0,0,0
701,176731,P. Wernbloom,32,https://cdn.sofifa.org/players/4/19/176731.png,Sweden,https://cdn.sofifa.org/flags/46.png,79,79,PAOK,https://cdn.sofifa.org/teams/2/light/393.png,7000000.0,1000.0,2000,Right,2.0,3.0,3.0,Medium/ High,Normal,No,CDM,19.0,"Aug 17, 2018",,2021,187,187,75,75,75,70,73,73,73,70,73,73,73,71,76,76,76,71,76,80,80,80,76,76,81,81,81,76,58.0,70.0,86.0,75.0,53.0,68.0,54.0,32.0,72.0,74.0,55.0,61.0,53.0,77.0,55.0,81.0,56.0,89.0,86.0,72.0,89.0,82.0,75.0,71.0,66.0,76.0,73.0,79.0,80.0,14.0,9.0,13.0,13.0,9.0,14700000.0,3,0,0,1,0,0,0
715,158133,J. Farfán,33,https://cdn.sofifa.org/players/4/19/158133.png,Peru,https://cdn.sofifa.org/flags/59.png,79,79,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,7500000.0,1000.0,1999,Right,2.0,3.0,4.0,Medium/ Low,Normal,Yes,CAM,10.0,"Jan 29, 2017",,2020,177,185,77,77,77,79,79,79,79,79,79,79,79,79,74,74,74,79,62,61,61,61,62,59,53,53,53,59,80.0,73.0,65.0,77.0,69.0,78.0,80.0,75.0,73.0,79.0,84.0,84.0,75.0,77.0,66.0,75.0,76.0,69.0,78.0,72.0,73.0,39.0,75.0,80.0,79.0,80.0,17.0,43.0,29.0,15.0,12.0,5.0,12.0,15.0,15800000.0,3,0,0,1,0,0,0
1004,233049,J. Sancho,18,https://cdn.sofifa.org/players/4/19/233049.png,England,https://cdn.sofifa.org/flags/14.png,77,89,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,14500000.0,22000.0,1785,Right,1.0,3.0,5.0,Medium/ Medium,Lean,No,RM,7.0,"Aug 31, 2017",,2022,180,168,71,71,71,79,77,77,77,79,77,77,77,78,69,69,69,78,60,54,54,54,60,56,44,44,44,56,68.0,70.0,38.0,74.0,65.0,86.0,75.0,48.0,54.0,85.0,88.0,86.0,90.0,76.0,87.0,64.0,49.0,66.0,52.0,48.0,39.0,26.0,68.0,75.0,57.0,64.0,30.0,33.0,36.0,7.0,11.0,10.0,11.0,13.0,27600000.0,3,0,0,1,0,1,0
1469,206517,J. Grealish,22,https://cdn.sofifa.org/players/4/19/206517.png,England,https://cdn.sofifa.org/flags/14.png,76,84,Aston Villa,https://cdn.sofifa.org/teams/2/light/2.png,11500000.0,18000.0,1799,Right,1.0,3.0,4.0,Medium/ Medium,Lean,No,LCM,10.0,"Mar 1, 2012",,2023,175,150,66,66,66,75,73,73,73,75,76,76,76,75,72,72,72,75,62,60,60,60,62,57,47,47,47,57,69.0,60.0,36.0,78.0,66.0,80.0,71.0,65.0,71.0,81.0,77.0,72.0,84.0,65.0,82.0,62.0,34.0,72.0,48.0,69.0,48.0,41.0,68.0,77.0,58.0,75.0,40.0,38.0,36.0,11.0,6.0,11.0,10.0,13.0,24200000.0,3,0,0,1,0,1,0
1948,213689,B. Pearson,23,https://cdn.sofifa.org/players/4/19/213689.png,England,https://cdn.sofifa.org/flags/14.png,75,81,Preston North End,https://cdn.sofifa.org/teams/2/light/1801.png,8000000.0,12000.0,1875,Right,1.0,3.0,3.0,Medium/ High,Lean,No,RDM,4.0,"Jan 11, 2016",,2020,175,157,62,62,62,65,65,65,65,65,66,66,66,67,69,69,69,67,73,75,75,75,73,72,75,75,75,72,52.0,47.0,50.0,71.0,40.0,69.0,45.0,40.0,67.0,71.0,71.0,69.0,70.0,66.0,75.0,63.0,85.0,90.0,78.0,44.0,95.0,74.0,57.0,63.0,42.0,72.0,73.0,75.0,74.0,8.0,15.0,9.0,16.0,11.0,16800000.0,3,0,0,1,0,1,0
2636,193549,S. Hutchinson,27,https://cdn.sofifa.org/players/4/19/193549.png,England,https://cdn.sofifa.org/flags/14.png,73,73,Millwall,https://cdn.sofifa.org/teams/2/light/97.png,3400000.0,12000.0,1606,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCB,4.0,"Jul 1, 2016",,2020,187,176,49,49,49,50,49,49,49,50,51,51,51,53,57,57,57,53,65,68,68,68,65,67,74,74,74,67,47.0,22.0,72.0,53.0,18.0,54.0,49.0,35.0,59.0,58.0,54.0,61.0,56.0,68.0,54.0,54.0,82.0,74.0,86.0,23.0,79.0,72.0,23.0,53.0,25.0,58.0,72.0,72.0,72.0,8.0,10.0,12.0,13.0,16.0,6400000.0,2,0,1,0,0,1,0
2773,212300,J. O'Connell,24,https://cdn.sofifa.org/players/4/19/212300.png,England,https://cdn.sofifa.org/flags/14.png,73,80,Sheffield United,https://cdn.sofifa.org/teams/2/light/1794.png,4800000.0,10000.0,1590,Left,1.0,2.0,2.0,Medium/ Medium,Stocky,No,LCB,5.0,"Jul 8, 2016",,2022,190,187,52,52,52,52,50,50,50,52,50,50,50,54,55,55,55,54,67,67,67,67,67,69,74,74,74,69,54.0,35.0,68.0,58.0,30.0,55.0,31.0,32.0,57.0,53.0,61.0,66.0,49.0,67.0,46.0,41.0,81.0,73.0,83.0,40.0,82.0,75.0,29.0,27.0,34.0,58.0,74.0,71.0,72.0,9.0,12.0,7.0,6.0,12.0,10100000.0,2,0,1,0,0,1,0
2815,156253,J. Lewis,30,https://cdn.sofifa.org/players/4/19/156253.png,England,https://cdn.sofifa.org/flags/14.png,73,73,Aberdeen,https://cdn.sofifa.org/teams/2/light/77.png,2600000.0,6000.0,1245,Right,1.0,3.0,1.0,Medium/ Medium,Lean,No,GK,1.0,"Jun 15, 2016",,2020,198,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,19.0,13.0,23.0,15.0,11.0,18.0,19.0,33.0,21.0,55.0,57.0,63.0,63.0,44.0,23.0,74.0,35.0,75.0,13.0,34.0,23.0,16.0,63.0,18.0,62.0,22.0,12.0,13.0,77.0,68.0,67.0,71.0,76.0,4500000.0,1,1,0,0,0,1,0
2883,169078,L. Freeman,26,https://cdn.sofifa.org/players/4/19/169078.png,England,https://cdn.sofifa.org/flags/14.png,73,74,Queens Park Rangers,https://cdn.sofifa.org/teams/2/light/15.png,4700000.0,9000.0,1924,Left,1.0,3.0,3.0,Medium/ Medium,Stocky,No,LM,7.0,"Jan 30, 2017",,2021,172,161,67,67,67,74,72,72,72,74,74,74,74,74,71,71,71,74,67,64,64,64,67,65,58,58,58,65,75.0,65.0,44.0,71.0,61.0,76.0,76.0,69.0,67.0,71.0,78.0,76.0,86.0,65.0,78.0,68.0,75.0,72.0,54.0,70.0,58.0,63.0,68.0,77.0,60.0,64.0,40.0,60.0,52.0,7.0,12.0,11.0,11.0,8.0,9300000.0,3,0,0,1,0,1,0
