Num,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionCode,Is_GK,Is_Defense,Is_Midfield,Is_Offense,From_England,In_Premier
166,212523,Anderson Talisca,24,https://cdn.sofifa.org/players/4/19/212523.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,90,Guangzhou Evergrande Taobao FC,https://cdn.sofifa.org/teams/2/light/111839.png,36500000.0,18000.0,2142,Left,2.0,4.0,4.0,High/ Medium,Normal,No,CAM,24.0,,SL Benfica,"Dec 31, 2018",190,176,82,82,82,83,83,83,83,83,83,83,83,82,81,81,81,82,71,71,71,71,71,69,66,66,66,69,78.0,80.0,77.0,81.0,76.0,82.0,86.0,87.0,79.0,84.0,77.0,76.0,76.0,79.0,65.0,84.0,58.0,76.0,72.0,88.0,67.0,58.0,86.0,81.0,71.0,74.0,55.0,62.0,42.0,13.0,11.0,13.0,12.0,10.0,0.0,3,0,0,1,0,0,0
173,208418,Y. Carrasco,24,https://cdn.sofifa.org/players/4/19/208418.png,Belgium,https://cdn.sofifa.org/flags/7.png,83,86,Dalian YiFang FC,https://cdn.sofifa.org/teams/2/light/112378.png,33000000.0,20000.0,2015,Right,3.0,4.0,4.0,High/ Medium,Lean,Yes,LM,10.0,"Feb 26, 2018",,2021,180,161,81,81,81,85,84,84,84,85,83,83,83,84,76,76,76,84,65,61,61,61,65,61,53,53,53,61,78.0,79.0,53.0,77.0,68.0,88.0,81.0,78.0,71.0,87.0,89.0,87.0,88.0,83.0,71.0,84.0,68.0,74.0,59.0,75.0,61.0,18.0,81.0,71.0,74.0,75.0,58.0,39.0,26.0,9.0,11.0,9.0,10.0,10.0,73400000.0,3,0,0,1,0,0,0
175,207863,Felipe,29,https://cdn.sofifa.org/players/4/19/207863.png,Brazil,https://cdn.sofifa.org/flags/54.png,83,83,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,20000000.0,22000.0,1788,Right,3.0,3.0,2.0,Medium/ High,Normal,No,RCB,28.0,"Jul 1, 2016",,2021,190,190,59,59,59,58,58,58,58,58,60,60,60,61,67,67,67,61,74,79,79,79,74,76,84,84,84,76,45.0,39.0,81.0,74.0,44.0,57.0,32.0,30.0,67.0,62.0,60.0,67.0,52.0,77.0,57.0,46.0,90.0,78.0,86.0,41.0,92.0,81.0,34.0,50.0,47.0,75.0,85.0,85.0,79.0,9.0,11.0,14.0,9.0,7.0,40000000.0,2,0,1,0,0,0,0
187,200888,Danilo Pereira,26,https://cdn.sofifa.org/players/4/19/200888.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,86,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,27000000.0,21000.0,2028,Right,3.0,3.0,3.0,Medium/ High,Normal,No,CDM,22.0,"Jul 2, 2015",,2022,187,183,75,75,75,72,75,75,75,72,76,76,76,74,80,80,80,74,78,84,84,84,78,78,84,84,84,78,50.0,61.0,78.0,82.0,55.0,76.0,48.0,53.0,79.0,78.0,63.0,68.0,58.0,76.0,60.0,76.0,67.0,83.0,89.0,65.0,85.0,84.0,69.0,73.0,52.0,84.0,83.0,84.0,75.0,9.0,7.0,13.0,14.0,15.0,56000000.0,3,0,0,1,0,0,0
194,197965,Pizzi,28,https://cdn.sofifa.org/players/4/19/197965.png,Portugal,https://cdn.sofifa.org/flags/38.png,83,83,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,25500000.0,22000.0,2149,Right,3.0,4.0,3.0,High/ Medium,Lean,No,LCM,21.0,"Jul 30, 2013",,2022,177,159,77,77,77,83,82,82,82,83,84,84,84,84,84,84,84,84,77,77,77,77,77,74,67,67,67,74,79.0,76.0,45.0,83.0,77.0,80.0,83.0,76.0,84.0,82.0,82.0,73.0,77.0,81.0,77.0,75.0,67.0,86.0,59.0,78.0,68.0,70.0,84.0,85.0,76.0,85.0,66.0,66.0,52.0,15.0,14.0,9.0,9.0,15.0,51000000.0,3,0,0,1,0,0,0
226,235243,M. de Ligt,18,https://cdn.sofifa.org/players/4/19/235243.png,Netherlands,https://cdn.sofifa.org/flags/34.png,82,91,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,27000000.0,11000.0,1937,Right,2.0,4.0,2.0,Medium/ Medium,Normal,Yes,RCB,3.0,"Oct 24, 2016",,2021,187,196,68,68,68,65,67,67,67,65,67,67,67,67,72,72,72,67,75,79,79,79,75,77,82,82,82,77,57.0,53.0,81.0,75.0,40.0,65.0,48.0,55.0,72.0,73.0,62.0,72.0,56.0,77.0,59.0,79.0,80.0,74.0,87.0,64.0,79.0,79.0,44.0,63.0,40.0,77.0,84.0,84.0,79.0,12.0,11.0,11.0,12.0,10.0,43200000.0,2,0,1,0,0,0,0
276,193525,Mário Fernandes,27,https://cdn.sofifa.org/players/4/19/193525.png,Russia,https://cdn.sofifa.org/flags/40.png,82,82,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,18500000.0,1000.0,2102,Right,2.0,3.0,3.0,High/ High,Lean,No,RB,6.0,"Jul 1, 2012",,2022,187,176,74,74,74,76,76,76,76,76,76,76,76,78,78,78,78,78,82,81,81,81,82,82,81,81,81,82,76.0,56.0,76.0,78.0,52.0,77.0,66.0,39.0,74.0,79.0,79.0,85.0,79.0,80.0,61.0,71.0,84.0,87.0,75.0,58.0,77.0,78.0,76.0,73.0,53.0,76.0,83.0,82.0,84.0,12.0,13.0,14.0,13.0,12.0,40700000.0,2,0,1,0,0,0,0
286,188803,Taison,30,https://cdn.sofifa.org/players/4/19/188803.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,82,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,21000000.0,1000.0,2055,Right,2.0,3.0,4.0,Medium/ Medium,Lean,No,LM,7.0,"Jan 11, 2013",,2021,172,141,79,79,79,83,83,83,83,83,83,83,83,83,78,78,78,83,69,66,66,66,69,66,57,57,57,66,73.0,76.0,56.0,77.0,82.0,87.0,52.0,73.0,75.0,85.0,93.0,91.0,90.0,79.0,83.0,83.0,62.0,79.0,62.0,83.0,56.0,49.0,74.0,79.0,72.0,74.0,38.0,53.0,40.0,7.0,7.0,11.0,15.0,13.0,44100000.0,3,0,0,1,0,0,0
288,187754,Marlos,30,https://cdn.sofifa.org/players/4/19/187754.png,Ukraine,https://cdn.sofifa.org/flags/49.png,82,82,Shakhtar Donetsk,https://cdn.sofifa.org/teams/2/light/101059.png,21000000.0,1000.0,2075,Left,2.0,4.0,5.0,Medium/ Medium,Normal,No,RM,11.0,"Jul 4, 2014",,2019,175,152,78,78,78,84,83,83,83,84,84,84,84,83,79,79,79,83,69,67,67,67,69,66,58,58,58,66,76.0,79.0,53.0,81.0,68.0,87.0,82.0,72.0,73.0,88.0,85.0,82.0,92.0,77.0,84.0,77.0,68.0,78.0,62.0,78.0,58.0,51.0,77.0,82.0,80.0,84.0,45.0,49.0,42.0,6.0,13.0,13.0,8.0,9.0,44100000.0,3,0,0,1,0,0,0
293,184431,S. Giovinco,31,https://cdn.sofifa.org/players/4/19/184431.png,Italy,https://cdn.sofifa.org/flags/27.png,82,82,Toronto FC,https://cdn.sofifa.org/teams/2/light/111651.png,20000000.0,15000.0,1957,Right,2.0,4.0,4.0,High/ Medium,Normal,Yes,CF,21.0,"Feb 3, 2015",,2019,162,134,77,77,77,84,83,83,83,84,84,84,84,83,77,77,77,83,61,58,58,58,61,56,43,43,43,56,72.0,80.0,34.0,80.0,75.0,86.0,90.0,93.0,76.0,86.0,88.0,80.0,94.0,80.0,91.0,80.0,34.0,77.0,42.0,81.0,75.0,26.0,82.0,81.0,73.0,82.0,23.0,29.0,28.0,6.0,3.0,6.0,3.0,3.0,30000000.0,4,0,0,0,1,0,0
301,181786,V. Ćorluka,32,https://cdn.sofifa.org/players/4/19/181786.png,Croatia,https://cdn.sofifa.org/flags/10.png,82,82,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,12500000.0,1000.0,1909,Right,3.0,3.0,3.0,High/ Medium,Normal,No,LCB,14.0,"Jun 27, 2012",,2020,193,185,64,64,64,64,64,64,64,64,65,65,65,67,71,71,71,67,77,79,79,79,77,78,82,82,82,78,68.0,44.0,83.0,70.0,38.0,65.0,69.0,60.0,72.0,73.0,49.0,65.0,57.0,77.0,46.0,64.0,81.0,80.0,86.0,50.0,81.0,77.0,45.0,60.0,49.0,78.0,79.0,83.0,82.0,15.0,9.0,12.0,14.0,6.0,26300000.0,2,0,1,0,0,0,0
308,168530,Jardel,32,https://cdn.sofifa.org/players/4/19/168530.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,82,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,12500000.0,17000.0,1687,Right,2.0,2.0,2.0,Medium/ High,Normal,No,LCB,33.0,"Jan 1, 2011",,2021,193,192,57,57,57,53,55,55,55,53,55,55,55,56,61,61,61,56,71,75,75,75,71,73,83,83,83,73,46.0,38.0,85.0,68.0,27.0,52.0,30.0,35.0,53.0,60.0,50.0,63.0,35.0,77.0,34.0,58.0,77.0,68.0,89.0,37.0,83.0,82.0,30.0,49.0,57.0,71.0,85.0,84.0,78.0,7.0,16.0,11.0,16.0,7.0,25000000.0,2,0,1,0,0,0,0
315,113422,David Villa,36,https://cdn.sofifa.org/players/4/19/113422.png,Spain,https://cdn.sofifa.org/flags/45.png,82,82,New York City FC,https://cdn.sofifa.org/teams/2/light/112828.png,8000000.0,12000.0,1993,Right,3.0,5.0,4.0,High/ Low,Normal,Yes,ST,7.0,"Jul 1, 2014",,2018,175,152,82,82,82,82,83,83,83,82,82,82,82,80,75,75,75,80,61,59,59,59,61,58,52,52,52,58,71.0,86.0,67.0,76.0,79.0,83.0,83.0,80.0,67.0,85.0,72.0,67.0,71.0,83.0,73.0,81.0,67.0,70.0,66.0,79.0,67.0,29.0,86.0,75.0,88.0,83.0,30.0,28.0,38.0,8.0,9.0,9.0,11.0,9.0,12000000.0,4,0,0,0,1,0,0
381,187491,F. Smolov,28,https://cdn.sofifa.org/players/4/19/187491.png,Russia,https://cdn.sofifa.org/flags/40.png,81,81,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,18500000.0,1000.0,1971,Right,1.0,4.0,4.0,High/ Medium,Lean,No,ST,11.0,"Aug 9, 2018",,2022,187,176,81,81,81,79,81,81,81,79,80,80,80,78,72,72,72,78,58,57,57,57,58,55,50,50,50,55,56.0,84.0,70.0,77.0,79.0,77.0,78.0,69.0,62.0,78.0,88.0,85.0,75.0,74.0,66.0,80.0,67.0,74.0,75.0,81.0,67.0,32.0,84.0,75.0,74.0,73.0,26.0,28.0,24.0,16.0,9.0,16.0,15.0,10.0,38900000.0,4,0,0,0,1,0,0
386,179784,B. Höwedes,30,https://cdn.sofifa.org/players/4/19/179784.png,Germany,https://cdn.sofifa.org/flags/21.png,81,81,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,13000000.0,1000.0,1813,Right,3.0,3.0,2.0,Medium/ Medium,Normal,Yes,RCB,5.0,"Jul 31, 2018",,2022,187,170,63,63,63,61,62,62,62,61,63,63,63,63,67,67,67,63,73,77,77,77,73,75,82,82,82,75,58.0,51.0,83.0,72.0,45.0,59.0,38.0,52.0,64.0,65.0,52.0,52.0,60.0,81.0,61.0,57.0,78.0,61.0,78.0,31.0,78.0,81.0,51.0,57.0,56.0,84.0,82.0,83.0,81.0,14.0,6.0,9.0,10.0,7.0,27300000.0,2,0,1,0,0,0,0
466,203042,J. Butland,25,https://cdn.sofifa.org/players/4/19/203042.png,England,https://cdn.sofifa.org/flags/14.png,80,85,Stoke City,https://cdn.sofifa.org/teams/2/light/1806.png,14000000.0,39000.0,1338,Right,2.0,3.0,1.0,Medium/ Medium,Normal,Yes,GK,13.0,"Jan 31, 2013",,2021,195,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,16.0,12.0,40.0,12.0,21.0,12.0,14.0,30.0,36.0,58.0,55.0,55.0,73.0,50.0,29.0,76.0,40.0,79.0,13.0,40.0,27.0,16.0,40.0,42.0,62.0,23.0,13.0,11.0,82.0,77.0,71.0,80.0,84.0,27700000.0,1,1,0,0,0,1,0
552,54050,W. Rooney,32,https://cdn.sofifa.org/players/4/19/54050.png,England,https://cdn.sofifa.org/flags/14.png,80,80,DC United,https://cdn.sofifa.org/teams/2/light/688.png,12000000.0,13000.0,2126,Right,4.0,4.0,3.0,Medium/ High,Stocky,Yes,ST,9.0,"Jul 10, 2018",,2021,175,183,81,81,81,79,81,81,81,79,81,81,81,80,80,80,80,80,69,72,72,72,69,67,67,67,67,67,77.0,80.0,75.0,81.0,83.0,74.0,84.0,83.0,82.0,80.0,65.0,65.0,66.0,82.0,77.0,85.0,74.0,74.0,78.0,80.0,81.0,56.0,80.0,82.0,81.0,86.0,57.0,55.0,40.0,10.0,11.0,13.0,8.0,7.0,18000000.0,4,0,0,0,1,1,0
968,169792,J. Rodriguez,28,https://cdn.sofifa.org/players/4/19/169792.png,England,https://cdn.sofifa.org/flags/14.png,77,77,West Bromwich Albion,https://cdn.sofifa.org/teams/2/light/109.png,9000000.0,41000.0,1890,Right,2.0,4.0,3.0,High/ Medium,Normal,Yes,RS,19.0,"Jul 2, 2017",,2021,185,185,77,77,77,76,76,76,76,76,75,75,75,75,70,70,70,75,60,58,58,58,60,57,53,53,53,57,68.0,77.0,76.0,72.0,73.0,75.0,69.0,29.0,66.0,75.0,75.0,77.0,75.0,76.0,64.0,74.0,81.0,76.0,72.0,72.0,41.0,44.0,78.0,69.0,77.0,75.0,47.0,28.0,21.0,12.0,12.0,16.0,14.0,9.0,17100000.0,4,0,0,0,1,1,0
1004,233049,J. Sancho,18,https://cdn.sofifa.org/players/4/19/233049.png,England,https://cdn.sofifa.org/flags/14.png,77,89,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,14500000.0,22000.0,1785,Right,1.0,3.0,5.0,Medium/ Medium,Lean,No,RM,7.0,"Aug 31, 2017",,2022,180,168,71,71,71,79,77,77,77,79,77,77,77,78,69,69,69,78,60,54,54,54,60,56,44,44,44,56,68.0,70.0,38.0,74.0,65.0,86.0,75.0,48.0,54.0,85.0,88.0,86.0,90.0,76.0,87.0,64.0,49.0,66.0,52.0,48.0,39.0,26.0,68.0,75.0,57.0,64.0,30.0,33.0,36.0,7.0,11.0,10.0,11.0,13.0,27600000.0,3,0,0,1,0,1,0
1202,186115,K. Gibbs,28,https://cdn.sofifa.org/players/4/19/186115.png,England,https://cdn.sofifa.org/flags/14.png,76,76,West Bromwich Albion,https://cdn.sofifa.org/teams/2/light/109.png,6000000.0,32000.0,1984,Left,2.0,2.0,3.0,High/ Medium,Lean,Yes,LWB,3.0,"Aug 30, 2017",,2021,177,154,68,68,68,72,70,70,70,72,71,71,71,73,72,72,72,73,77,75,75,75,77,77,75,75,75,77,72.0,48.0,68.0,73.0,47.0,71.0,66.0,52.0,65.0,75.0,78.0,80.0,76.0,77.0,74.0,67.0,71.0,80.0,67.0,59.0,72.0,75.0,68.0,65.0,63.0,73.0,73.0,77.0,76.0,6.0,11.0,8.0,9.0,15.0,11400000.0,2,0,1,0,0,1,0
1469,206517,J. Grealish,22,https://cdn.sofifa.org/players/4/19/206517.png,England,https://cdn.sofifa.org/flags/14.png,76,84,Aston Villa,https://cdn.sofifa.org/teams/2/light/2.png,11500000.0,18000.0,1799,Right,1.0,3.0,4.0,Medium/ Medium,Lean,No,LCM,10.0,"Mar 1, 2012",,2023,175,150,66,66,66,75,73,73,73,75,76,76,76,75,72,72,72,75,62,60,60,60,62,57,47,47,47,57,69.0,60.0,36.0,78.0,66.0,80.0,71.0,65.0,71.0,81.0,77.0,72.0,84.0,65.0,82.0,62.0,34.0,72.0,48.0,69.0,48.0,41.0,68.0,77.0,58.0,75.0,40.0,38.0,36.0,11.0,6.0,11.0,10.0,13.0,24200000.0,3,0,0,1,0,1,0
1553,194806,C. Dawson,28,https://cdn.sofifa.org/players/4/19/194806.png,England,https://cdn.sofifa.org/flags/14.png,76,76,West Bromwich Albion,https://cdn.sofifa.org/teams/2/light/109.png,6000000.0,32000.0,1741,Right,2.0,2.0,2.0,Medium/ Medium,Normal,Yes,RCB,25.0,"Aug 31, 2010",,2020,187,187,61,61,61,60,60,60,60,60,59,59,59,64,63,63,63,64,73,72,72,72,73,74,77,77,77,74,68.0,49.0,81.0,65.0,20.0,55.0,45.0,24.0,60.0,67.0,62.0,65.0,62.0,70.0,50.0,57.0,83.0,81.0,77.0,14.0,76.0,76.0,56.0,51.0,66.0,68.0,76.0,76.0,75.0,7.0,8.0,7.0,7.0,5.0,11400000.0,2,0,1,0,0,1,0
1948,213689,B. Pearson,23,https://cdn.sofifa.org/players/4/19/213689.png,England,https://cdn.sofifa.org/flags/14.png,75,81,Preston North End,https://cdn.sofifa.org/teams/2/light/1801.png,8000000.0,12000.0,1875,Right,1.0,3.0,3.0,Medium/ High,Lean,No,RDM,4.0,"Jan 11, 2016",,2020,175,157,62,62,62,65,65,65,65,65,66,66,66,67,69,69,69,67,73,75,75,75,73,72,75,75,75,72,52.0,47.0,50.0,71.0,40.0,69.0,45.0,40.0,67.0,71.0,71.0,69.0,70.0,66.0,75.0,63.0,85.0,90.0,78.0,44.0,95.0,74.0,57.0,63.0,42.0,72.0,73.0,75.0,74.0,8.0,15.0,9.0,16.0,11.0,16800000.0,3,0,0,1,0,1,0
